sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:possible_english_name,matchScore,mappingStatus,conceptId,comment
2954A,SKITSOFREENISTYYPPINEN PSYKOOSI,662,,Schizophreniform disorder,0.17177151143550873,APPROVED,4286201,
7718X,INFECTIO NEONATORUM ALIA DEFINITA,13,,Other infection specific to the perinatal period,0.48637712001800537,UNCHECKED,441412,
5809A,"GLOMERULONEPHRITIS ACUTA NUD,EI NEFR SDR",26,,Acute glomerulonephritis with unspecified pathological lesion in kidney,0.49278056621551514,UNCHECKED,435308,
5959X,CYSTITIS NUD,26,,"Cystitis, unspecified",0.6544173955917358,UNCHECKED,195588,
7829X,ALIA SYMPTOMATA CUTIS,13,,Other symptoms involving skin and integumentary tissues,0.5594997406005859,UNCHECKED,4309345,
5532C,HERNIA VENTRALIS RECIDIVANS SINE OBSTRUCT ET GANGR,40,,Ventral hernia without mention of obstruction or gangrene,0.503381073474884,UNCHECKED,4185786,
8242A,"FRACTURA MALLEOLI LATERALIS, NON COMPLICATA",659,,"Fracture of lateral malleolus, closed",0.5108661651611328,APPROVED,4085552,
5583A,ALLERGINEN SUOLISAIRAUS,40,,Allergic gastroenteritis and colitis,0.33047011494636536,UNCHECKED,4146762,
5965X,ALIA FUNCTIO LAESA VESICAE URINARIAE,26,,Other functional disorders of bladder,0.6393594145774841,UNCHECKED,4028198,
4556A,HAEMORRHOIDES INTERNI ET EXTERNI NON COMPLICATAE,657,,Unspecified hemorrhoids without mention of complication,0.6294501423835754,APPROVED,4305808,
4556A,HAEMORRHOIDES INTERNI ET EXTERNI NON COMPLICATAE,657,,Unspecified hemorrhoids without mention of complication,0.6294501423835754,APPROVED,201322,
4556A,HAEMORRHOIDES INTERNI ET EXTERNI NON COMPLICATAE,657,,Unspecified hemorrhoids without mention of complication,0.6294501423835754,APPROVED,199839,
8050E,"KAULARANGAN MURTUMALUKSAATIO,EI SELKÄYDINVAURIOTA",13,,Closed fracture of cervical vertebra without mention of spinal cord injury,0.11933974921703339,UNCHECKED,4217571,
5991A,FISTULA URETHRAE,26,,Urethral fistula,0.7335957884788513,UNCHECKED,201338,
5692A,STENOSIS ANI ET RECTI,40,,Stenosis of rectum and anus,0.5045005083084106,UNCHECKED,4264479,
8404A,"KIERTÄJÄKALVOSIMEN NYRJÄHDYS, VENÄHDYS TAI REPEÄMÄ",652,,Rotator cuff (capsule) sprain,0.09680009633302689,APPROVED,4212887,
8404A,"KIERTÄJÄKALVOSIMEN NYRJÄHDYS, VENÄHDYS TAI REPEÄMÄ",652,,Rotator cuff (capsule) sprain,0.09680009633302689,APPROVED,4164922,
8404A,"KIERTÄJÄKALVOSIMEN NYRJÄHDYS, VENÄHDYS TAI REPEÄMÄ",652,,Rotator cuff (capsule) sprain,0.09680009633302689,APPROVED,42873169,
6049A,ORCHITIS SINE ABSCESSO,40,,"Other orchitis, epididymitis, and epididymo-orchitis, without mention of abscess",0.7690476179122925,APPROVED,4320787,
8062B,"RINTARANGAN \"\"BURST\"\"-MURTUMA JA SELKÄYDINVAURIO",13,,Closed fracture of dorsal vertebra with spinal cord injury,0.10979369282722473,UNCHECKED,4241188,
6213A,HYPERPLASIA ENDOMETRII LEVIS SEU SIMPLEX,26,,Endometrial hyperplasia,0.6012435555458069,UNCHECKED,199886,
6820A,CELLULITIS FACIEI,40,,Cellulitis and abscess of face,0.682053804397583,UNCHECKED,4065997,
6595A,"VANHA ENSISYNNYTTÄJÄ, RASKAUDEN AIKANA",26,,Elderly primigravida,0.16648560762405396,UNCHECKED,36717395,
6900A,ECZEMA SEBORRHOICUM,40,,Erythematosquamous dermatosis,0.7471539378166199,UNCHECKED,137053,
8442A,DISTORSIO/DISTEN/RUPT.LIG.CRUCIATI ANTERIORIS GENUS,651,,Sprain of cruciate ligament of knee,0.2925744950771332,APPROVED,4035417,
8442A,DISTORSIO/DISTEN/RUPT.LIG.CRUCIATI ANTERIORIS GENUS,651,,Sprain of cruciate ligament of knee,0.2925744950771332,APPROVED,4133015,
8085A,"FRACTURA PELVIS ALIA DEFINITA, COMPLICATA",13,,Open fracture of other specified part of pelvis,0.4846545457839966,UNCHECKED,4300192,
7014B,CICATRIX HYPERTROPHICA,26,,Keloid scar,0.8262331485748291,APPROVED,4058388,
7151C,"OSTEOARTHROSIS PRIMARIA, RANNE",40,,"Osteoarthrosis, localized, primary",0.6755033731460571,UNCHECKED,80180,
6611B,INERTIA UTERI SECUNDARIA,628,,Secondary uterine inertia,0.5445369482040405,APPROVED,192974,
7081A,URTICARIA ACUTA IDIOPATHICA,26,,Idiopathic urticaria,0.770346999168396,APPROVED,4200670,
8151C,"FRACTURA DIAPHYSEOS METACARPI, COMPLICATA",13,,Open fracture of metacarpal bones,0.3577820062637329,UNCHECKED,4015352,
7151G,"OSTEOARTHROSIS PRIMARIA, NILKKA",40,,"Osteoarthrosis, localized, primary",0.5360055565834045,UNCHECKED,80180,
0350X,ERYSIPELAS ALIA DEFINITA SEU NUD,627,,Erysipelas,0.5361427068710327,APPROVED,138346,
7191F,"HAEMARTHRON, POLVI",40,,Hemarthrosis,0.5997757911682129,UNCHECKED,76784,
7093X,ALII MORBI DEGENERATIONES CUTIS SEU NUD,26,,Degenerative skin disorders,0.34922459721565247,UNCHECKED,4171284,
8171A,FRACT MULTIPLICES OSSIUM UNIUS MANUS COMPLICATAE,13,,Multiple open fractures of hand bones,0.38501977920532227,UNCHECKED,44793113,
7240B,STENOSIS CANALIS SPINALIS LUMBOSACRALIS,620,,"Spinal stenosis, other than cervical",0.7510467767715454,APPROVED,4152592,
7198F,"MB ARTICULI ALIA DEFINITA,",40,,Other specified disorders of joint,0.3248848021030426,UNCHECKED,4320788,
7199E,"MB ARTICULI NUD,LONKKANIVEL",26,,Unspecified disorder of joint,0.1911034733057022,UNCHECKED,4141224,
4640A,LARYNGITIS ACUTA,613,,Acute laryngitis,0.8162111639976501,APPROVED,30133,
7208A,SPONDYLITIS PURULENTA,40,,Other inflammatory spondylopathies,0.7025423049926758,UNCHECKED,4223530,
8253X,"FRACTURA OSSIS TARSALIS/METATARSALIS ALIA,COMPLICAT",13,,"Fracture of other tarsal and metatarsal bones, open",0.37424200773239136,UNCHECKED,436256,
7378X,DEFORMATIO CURVATURAE COLUMNAE VERTEBRALIS ALIA DEF,26,,Other curvatures of spine,0.47271162271499634,UNCHECKED,4174520,
6542B,"CICATRIX UTERI POSTOPERATIVA, SYNNYTYKSEN AIKANA",607,,Previous cesarean section complicating pregnancy or childbirth,0.28275880217552185,APPROVED,4113199,
7247A,MORBI COCCYGIS (NONTRAUMATICI),40,,Disorders of coccyx,0.3652229607105255,UNCHECKED,4044883,
8311A,"LUXATIO SCAPULAE TRAUMATICA GLENOHUMERALIS, COMPLIC",13,,Open dislocation of shoulder,0.4847063720226288,UNCHECKED,4178462,
7444A,FISTULA BRANCHIOGENICA,26,,Branchial cleft cyst or fistula; preauricular sinus,0.6202316284179688,UNCHECKED,439377,
7248X,MUUT SELÄN SAIRAUDET,40,,Other symptoms referable to back,0.1698235422372818,UNCHECKED,4337830,
2961D,"VAKAVA MASENNUSTILA,VAIKEA-ASTEINEN",606,,"Manic disorder, recurrent episode",0.19821758568286896,APPROVED,42872722,
7483C,TRACHEOMALACIA,26,,"Other anomalies of larynx, trachea, and bronchus",1.0,APPROVED,4316221,
8511C,"CONTUSIO CEREBRI COMPLICATA,<1H KESTÄNYT TAJUTTOMUU",13,,Cortex (cerebral) contusion with open intracranial wound,0.25342559814453125,UNCHECKED,4094847,
7397A,"TUKI- JA LIIKUNTAELINTEN TOIM HÄIR,YLÄRAAJAT",40,,"Nonallopathic lesions, upper extremities",0.1296807825565338,UNCHECKED,4009926,
8364A,"LUXATIO PATELLAE, COMPLICATA",26,,"Dislocation of patella, open",0.48335468769073486,UNCHECKED,4068848,
9054A,SEQUELAE FRACTURAE ALIAE EXTREMITATIS INFERIORIS,603,,Late effect of fracture of lower extremities,0.5631019473075867,APPROVED,197150,
7615A,"GEMINI , SEQUELA FOETUS",40,,Multiple pregnancy affecting fetus or newborn,0.45715731382369995,UNCHECKED,443403,
8640A,LAESIO TRAUMATICA HEPATIS NON COMPLICATA,13,,Injury to liver without mention of open wound into cavity,0.4936092495918274,UNCHECKED,193355,
9981A,TOIMEENPITEEN AIHEUTTAMA VERENVUOTO TAI HEMATOOMA,594,,Hemorrhage or hematoma complicating a procedure,0.20049625635147095,APPROVED,442019,
9981A,TOIMEENPITEEN AIHEUTTAMA VERENVUOTO TAI HEMATOOMA,594,,Hemorrhage or hematoma complicating a procedure,0.20049625635147095,APPROVED,437312,
8421C,DISTORSIO/DISTEN/RUPT.ARTICULI INTERPHALANGEI MANUS,26,,Hand sprain,0.21854284405708313,UNCHECKED,42536817,
8054B,"LANNERANGAN \"\"BURST\"\"-MURTUMA,EI SELKÄYDINVAURIOTA",40,,Closed fracture of lumbar vertebra without mention of spinal cord injury,0.10908741503953934,UNCHECKED,4183482,
8731A,VULNUS CUTIS CAPITIS COMPLICATUM,13,,"Open wound of scalp, complicated",0.3656587600708008,UNCHECKED,4310539,
9064A,MURSKAVAMMOJEN JÄLKITILAT,13,,Late effect of crushing,0.16448964178562164,UNCHECKED,4312477,
7221A,"PROLAPSUS DISCI INTERVERT THOR, SINE MYELO/RHIZOPAT",589,,Displacement of thoracic or lumbar intervertebral disc without myelopathy,0.39254510402679443,APPROVED,4347305,
8900A,VULNUS REGIONIS COXAE ET FEMORIS NON COMPLICATUM,26,,"Open wound of hip and thigh, without mention of complication",0.30899807810783386,UNCHECKED,4117868,
8408X,DISTORSIO/DISTENSIO/RUPTURA HUMEROSCAPULARIS ALIA,40,,Sprains and strains of other specified sites of shoulder and upper arm,0.40811893343925476,UNCHECKED,4019243,
0350B,ERYSIPELAS STAPHYLOCOCCICA,25,,Erysipelas,0.6344577670097351,UNCHECKED,138346,
7140B,ARTHRITIS RHEUMATOIDES SERONEGATIVA,586,,Rheumatoid arthritis,0.8574037551879883,APPROVED,4083556,
9238X,CONTUSIO EXTREMITATIS SUPERIORIS LOCO MULTIPLICI,13,,Contusion of multiple sites of upper limb,0.4761645197868347,UNCHECKED,433071,
9230A,CONTUSIO REGIONIS SCAPULARIS ET BRACHII,40,,Contusion of shoulder and upper arm,0.6292735934257507,UNCHECKED,132491,
9300A,CORPUS ALIENUM CORNEAE,13,,Corneal foreign body,0.3983229994773865,UNCHECKED,4318694,
0418X,INFECTIO BACTERICA ALIA,25,,Other specified bacterial infections in conditions classified elsewhere and of unspecified site,0.615268886089325,UNCHECKED,432545,
9985A,"POSTOPERATIIVINEN INFEKTIO, TARK MÄÄRITT",575,,Postoperative infection,0.24645811319351196,APPROVED,437474,
9678X,MYRKYTYS:MUUT MÄÄRITELLYT SEDATIIVAT JA UNILÄÄKK,40,,Poisoning by other sedatives and hypnotics,0.150980606675148,UNCHECKED,4077017,
2008X,LYMPHOMA MALIGNUM (NON-HODGKIN) ALIA,566,,Other named variants of lymphosarcoma and reticulosarcoma,0.6408653855323792,APPROVED,4038838,
9963A,"UROGEN SIJOIT LAITTEEN, IMPLANT TAI SIIRR MEK KOMPL",13,,"Mechanical complication of genitourinary device, implant, and graft",0.17412921786308289,UNCHECKED,76887,
0981A,GONORRHOEA ACUTA REGIONIS UROGENITALIS SUPERIORIS,25,,Gonococcal infection (acute) of upper genitourinary tract,0.5386953353881836,UNCHECKED,37311937,
9698X,MYRKYTYS:MUUT MÄÄRITELLYT PSYKOTROPPISET AINEET,40,,Poisoning by other specified psychotropic agents,0.12504643201828003,UNCHECKED,4218495,
6140A,S-O-ITIS ACUTA,558,,Acute salpingitis and oophoritis,0.29970818758010864,APPROVED,196468,
0059X,INTOXICATIO ALIMENTARIA NUD,12,,"Food poisoning, unspecified",0.536896288394928,UNCHECKED,442562,
0120X,"TUBERCULOSIS PLEURAE, EPÄILTY",39,,Tuberculous pleurisy,0.4978386163711548,UNCHECKED,261495,
1623C,"NEOPL MAL LOB SUPER PULMONIS,ADENOCARCINOMA",25,,"Malignant neoplasm of upper lobe, bronchus or lung",0.34969180822372437,UNCHECKED,36525488,
2780A,OBESITAS NON ORIGINE ENDOCRINA,553,,Overweight and obesity,0.765764594078064,APPROVED,4183240,
0544B,"KERATITIS DENDRITICA, HERPETICA",12,,Herpes simplex with ophthalmic complications,0.5219252109527588,UNCHECKED,4311484,
2019X,MORBUS HODGKIN ALIA DEFINITA SEU NUD,25,,"Hodgkin's disease, unspecified type",0.32689085602760315,UNCHECKED,36524218,
1990X,NEOPLASMA MALIGNUM LOCO PRIMARIO NON INDICATO,39,,Disseminated malignant neoplasm without specification of site,0.44356486201286316,UNCHECKED,4247821,
4140B,"ATHEROSCLEROSIS ARTER CORON CORDIS,AHTAUTUNUT",543,,Coronary atherosclerosis,0.42789992690086365,APPROVED,40481919,
0980A,GONORRHOEA ACUTA REGIONIS UROGENITALIS INFERIORIS,12,,Gonococcal infection (acute) of lower genitourinary tract,0.5328206419944763,UNCHECKED,37311937,
6050A,PHIMOSIS,538,,Redundant prepuce and phimosis,1.0,APPROVED,42709954,
2113X,NEOPLASMA BENIGNUM ALIUD COLI,25,,Benign neoplasm of colon,0.4723510146141052,UNCHECKED,4241047,
2167A,"ALARAAJAN IHON BEN KASV,NAEVUS PIGMENTOSUS",39,,"Benign neoplasm of skin of lower limb, including hip",0.4361559748649597,UNCHECKED,4296637,
6270A,METRORRHAGIA PRAEMENOPAUSALIS,537,,Premenopausal menorrhagia,0.6489484906196594,APPROVED,195012,
1522B,"NEOPLASMA MALIGNUM ILEI,ALIA DEFINITA SEU NUD",12,,Malignant neoplasm of ileum,0.2750101387500763,UNCHECKED,443389,
2190A,NEOPLASMA BENIGNUM CERVICIS UTERI,25,,Benign neoplasm of cervix uteri,0.5830252766609192,UNCHECKED,196364,
2948X,SYNDROMA PSYCHOORGANICUM ALIA DEFINITA,39,,Other persistent mental disorders due to conditions classified elsewhere,0.5025159120559692,UNCHECKED,373995,
3075B,AHMIMISHÄIRIÖ,39,,Other and unspecified disorders of eating,0.24138817191123962,UNCHECKED,4150677,
9057A,"SEQUELAE TORSIONIS, LAESIONE TENDINI EXCEPTA",531,,Late effect of sprain and strain without mention of tendon injury,0.45634111762046814,APPROVED,4176755,
2396A,"NEOPLASMA NON DEF CEREBRI, CEREBELLI ET TRUNCI CER",25,,Neoplasm of unspecified nature of brain,0.4166553318500519,UNCHECKED,4131772,
1625X,"NEOPL MAL LOBI INFERIORIS PULMONIS,EI HIST/SYTOL DG",12,,"Malignant neoplasm of lower lobe, bronchus or lung",0.2325253039598465,UNCHECKED,4096917,
2502B,"COMA DIABETICUM ,TYYPPI I",25,,Diabetes mellitus with hyperosmolarity,0.3185318112373352,UNCHECKED,4095288,
3101A,AIVOVAURION AIHEUTTAMA ELIMEL.PERSOONALLISUUSMUUTOS,39,,Personality change due to conditions classified elsewhere,0.19864439964294434,UNCHECKED,4139348,
3000A,TARKEMMIN MÄÄRITTELEMÄTÖN AHDISTUNEISUUSHÄIRIÖ,529,,Anxiety states,0.13799016177654266,APPROVED,442077,
1727D,"MELANOMA MAL CUTIS EXTR INFER,MUU TAI TARK MÄÄR",12,,"Malignant melanoma of skin of lower limb, including hip",0.27654334902763367,UNCHECKED,4306480,
5183A,INFILTRATIO PULMONUM EOSINOPHILICA,39,,Pulmonary eosinophilia,0.6847988963127136,UNCHECKED,4279553,
2956F,"RESIDUAALINEN SKITSOFRENIA,REMISSIOVAIHE",25,,Residual type schizophrenic disorders,0.305716335773468,UNCHECKED,440686,
6622B,PARTUS PROLONGATUS STADII II,528,,Prolonged second stage of labor,0.3392201066017151,APPROVED,434714,
2113A,ADENOMA VILLOSUM  COLI,12,,Benign neoplasm of colon,0.3576052486896515,UNCHECKED,4204940,
3331A,TREMOR ESSENTIALIS,25,,Essential and other specified forms of tremor,0.7306870818138123,UNCHECKED,43531003,
0086X,ENTERITIS VIROSA NUD,527,,Enteritis due to specified virus,0.42077842354774475,APPROVED,196620,
5226A,PERIODONTITIS APICALIS CHRONICA (OSTITIS PERIAPICAL,39,,Chronic apical periodontitis,0.6939479112625122,UNCHECKED,37397422,
2152D,"YLÄRAAJAN BENIGNI PEHMYTKUDOSKASVAIN,MUU",12,,"Other benign neoplasm of connective and other soft tissue of upper limb, including shoulder",0.15424072742462158,UNCHECKED,44499835,
3682A,DIPLOPIA,25,,Diplopia,1.0,APPROVED,373474,
6173A,ENDOMETRIOSIS SEROSAE PELVIS,524,,Endometriosis of pelvic peritoneum,0.7505586743354797,APPROVED,197033,
3740A,ENTROPIUM,25,,Entropion and trichiasis of eyelid,0.5577705502510071,UNCHECKED,4332990,
5308X,MUU RUOKATORVISAIRAUS,39,,Other specified disorders of esophagus,0.24912896752357483,UNCHECKED,4193639,
2161X,"SILMÄLUOMEN BEN KASVAIN,TARK MÄÄRITT HYVÄNLAAT KASV",12,,"Benign neoplasm of eyelid, including canthus",0.14205045998096466,UNCHECKED,4314802,
3869X,VERTIGO OTOGENEA NUD,25,,Unspecified vertiginous syndromes and labyrinthine disorders,0.5571805834770203,UNCHECKED,79833,
6289A,STERILITAS ET INFERTILITAS MULIERIS NUD PRIM,524,,"Infertility, female, of unspecified origin",0.4314017593860626,APPROVED,4179927,
2165G,"VARTALON IHON BEN KASVAIN,MUU MÄÄR HYVÄNLAAT KASV",12,,"Benign neoplasm of skin of trunk, except scrotum",0.08269176632165909,UNCHECKED,36565828,
7862A,TUSSIS,523,,Cough,0.7497539520263672,APPROVED,254761,
7862A,TUSSIS,523,,Cough,0.7497539520263672,APPROVED,1332774,
5310B,"ULCUS VENTRIC CURVAT MINOR ET ANGULAE,VUOTAVA",39,,Acute gastric ulcer with hemorrhage,0.15570645034313202,UNCHECKED,4088496,
3942A,STENOSIS ET INSUFFICIENTIA MITRALIS RHEUMATICA,25,,Mitral stenosis with insufficiency,0.7473577857017517,UNCHECKED,4301373,
5650B,FISSURA ANI TYPICA,522,,Anal fissure,0.47429969906806946,APPROVED,76725,
5711A,HEPATITIS ALCOHOLICA,39,,Acute alcoholic hepatitis,0.8738505244255066,APPROVED,4340383,
2259X,NEOPLASMA BENIGNUM SYSTEMATIS NERVORUM  NUD,12,,"Benign neoplasm of nervous system, part unspecified",0.45919641852378845,UNCHECKED,373432,
4148B,"MORBUS CORDIS ISCHAEMICUS ALIA,AHTAUTUNUT",25,,Other specified forms of chronic ischemic heart disease,0.4121406376361847,UNCHECKED,321588,
2281A,LYMPHANGIOMA,12,,"Lymphangioma, any site",1.0,APPROVED,433997,
4550A,HAEMORRHOIDES INTERNI NON COMPLICATAE,521,,Internal hemorrhoids without mention of complication,0.7080875039100647,APPROVED,201322,
5771C,PANCREATITIS CHRONICA ALCOHOLICA RECIDIVANS,39,,Chronic pancreatitis,0.653261125087738,UNCHECKED,45757494,
4263A,"\"\"LEFT BUNDLE BRANCH BLOCK (COMPLETE)\"\"",25,,Other left bundle branch block,0.67954021692276,UNCHECKED,4267892,
5301A,OESOPHAGITIS REFLUENS,518,,Esophagitis,0.7200223207473755,APPROVED,30437,
2423X,MYRKKYSTRUUMA TARKEMMIN MÄÄRITTELEMÄTÖN,12,,"Toxic nodular goiter, unspecified type",0.15001164376735687,UNCHECKED,4195698,
6180B,CYSTOURETHROCELE,39,,Prolapse of vaginal walls without mention of uterine prolapse,0.8952136635780334,APPROVED,441906,
6180B,CYSTOURETHROCELE,39,,Prolapse of vaginal walls without mention of uterine prolapse,0.8952136635780334,APPROVED,4254781,
4298A,ASTHENIA VASOREGULATORIA,25,,Other ill-defined heart diseases,0.5147935152053833,UNCHECKED,437113,
2443X,HYPOTHYREOSIS IATROGENEA ALIA,12,,Other iatrogenic hypothyroidism,0.5292763113975525,UNCHECKED,134312,
7200A,"SPONDYLARTHRITIS ANKYLOPOETICA, MORBUS BECHTEREW",517,,Ankylosing spondylitis,0.48333173990249634,APPROVED,437082,
6549A,"ANOMAL ORG PELVICIS AL DEF SEU NUD,RASKAUDEN AIKANA",39,,"Other and unspecified abnormality of organs and soft tissues of pelvis complicating pregnancy, childbirth, and the puerperium",0.19889776408672333,UNCHECKED,4165545,
7292A,NEURALGIA NUD,39,,"Neuralgia, neuritis, and radiculitis, unspecified",0.7799440622329712,APPROVED,373852,
4789X,MB TRACTUS RESPIRATIONIS SUPERIORIS ALIA DEF/NUD,25,,Other and unspecified diseases of upper respiratory tract,0.2995094060897827,UNCHECKED,4208961,
2550A,SDR CUSHING E HYPERPLASIA GLANDULAE SUPRARENALI,12,,Cushing's syndrome,0.4254103899002075,UNCHECKED,198803,
5740A,"CHOLECYSTOLITHIASIS CUM CHOLECYSTITIDE AC,SINE OBST",515,,Calculus of gallbladder with acute cholecystitis,0.5623587965965271,APPROVED,196726,
2590A,PUBERTAS TARDA,12,,"Delay in sexual development and puberty, not elsewhere classified",0.6703253984451294,UNCHECKED,4303539,
7548A,PECTUS EXCAVATUM,39,,Other specified nonteratogenic anomalies,1.0,APPROVED,141955,
4808X,PNEUMONIA VIROSA ALIA DEFINITA,25,,Pneumonia due to other virus not elsewhere classified,0.5551217794418335,UNCHECKED,255848,
2501B,"DIABETES MELLITUS CUM KETOACIDOSI ,TYYPPI I",505,,Diabetes with ketoacidosis,0.5205596089363098,APPROVED,439770,
2914A,PATOLOGINEN ALKOHOLIPÄIHTYMYS,12,,Idiosyncratic alcohol intoxication,0.14914871752262115,UNCHECKED,201343,
5420A,APPENDICITIS CHRONICA,25,,Other appendicitis,0.8621619939804077,APPROVED,4243357,
8736A,VULNUS CAVI ORIS NON COMPLICATUM,39,,"Open wound of internal structures of mouth, without mention of complication",0.32290321588516235,UNCHECKED,4342997,
6227A,POLYPUS CERVICIS UTERI,505,,Mucous polyp of cervix,0.5429630279541016,APPROVED,4280498,
2921C,HALLUCINOSIS EX USU MEDICAMENTORUM,12,,Drug-induced psychotic disorders,0.5050076246261597,UNCHECKED,4252399,
1101A,DERMATOPHYTOSIS UNGUIUM,38,,Dermatophytosis of nail,0.677786111831665,UNCHECKED,135473,
5929X,CALCULI RENALES ET URETERUM NUD,25,,"Urinary calculus, unspecified",0.4133034944534302,UNCHECKED,201916,
2384A,POLYCYTHAEMIA VERA,38,,Polycythemia vera,1.0,APPROVED,135214,
4380A,SEQUELAE MORBI CEREBROVASCULARIS,493,,"Late effects of cerebrovascular disease, cognitive deficits",0.7554770112037659,APPROVED,434056,
3561A,ATROPHIA MUSCULI PERONEI,12,,Peroneal muscular atrophy,0.5011164546012878,UNCHECKED,78236,
5941A,CALCULI VESICAE URINARIAE,25,,Other calculus in bladder,0.4703812897205353,UNCHECKED,193520,
2554A,MORBUS ADDISON PRIMARIUS,38,,Corticoadrenal insufficiency,0.5247347354888916,UNCHECKED,321588,
5952A,CYSTITIS CHRONICA ALIA,25,,Other chronic cystitis,0.6945744752883911,UNCHECKED,201621,
4931B,INTRINSIC ASTHMA CUM EXACERBATIONE,492,,Intrinsic asthma,0.8085383772850037,APPROVED,45773005,
3656B,"GLAUKOMASYKLIITTINEN KRIISI,SYNDR POSSNER-SCHOSSMAN",12,,Glaucoma associated with other ocular disorders,0.3282441794872284,UNCHECKED,432908,
2761A,HYPONATRAEMIA,38,,Hyposmolality and/or hyponatremia,1.0,APPROVED,4232311,
3723A,CONJUNCTIVITIS ALIA,12,,Other and unspecified conjunctivitis,0.8880209922790527,APPROVED,379019,
5965A,HYPERREFLEXIA VESICAE URINARIAE,25,,Other functional disorders of bladder,0.6878933310508728,UNCHECKED,4313132,
1744A,"RINTASYÖPÄ,YLÄLATERAALINELJÄNNES",490,,Malignant neoplasm of upper-outer quadrant of female breast,0.08010488748550415,APPROVED,4091465,
3732A,CHALAZION,12,,Chalazion,1.0,APPROVED,381581,
2951D,"HEBEFREENISTYYPPINEN SKITSOFRENIA,SUBKROON AKUUTTI",38,,Disorganized type schizophrenia,0.1360010802745819,UNCHECKED,441828,
6161A,VAGINITIS ET VULVOVAGINITIS,25,,Vaginitis and vulvovaginitis,0.8482574224472046,APPROVED,4180978,
6161A,VAGINITIS ET VULVOVAGINITIS,25,,Vaginitis and vulvovaginitis,0.8482574224472046,APPROVED,4149084,
7174A,LAESIO MENISCI LATERALIS,489,,Derangement of lateral meniscus,0.34207433462142944,APPROVED,4119146,
3781X,STRABISMUS DIVERGENS ALIUS,12,,Exotropia,0.7668139934539795,APPROVED,377294,
