concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason,tmp_name_fi,freq_finngen,freq_tays,freq_total
8118,Long bones of extremities X-ray examination,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NJ3DA,1999-01-01,2030-12-31,NA,"Pitkien luiden röntgen, raajojen röntgen",0,0,0
8119,Very extensive MRI examination of extremities with median intensity magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NJ3DF,1999-01-01,2016-12-31,NA,Raajojen erittäin laaja magneettitutkimus keskikenttälaitteella,0,0,0
8120,Very extensive MRI examination of extremities with high intensity magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NJ3DG,1999-01-01,2030-12-31,NA,Raajojen erittäin laaja magneettitutkimus,0,0,0
8121,Very extensive MRI examination of extremities with 3 Tesla magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NJ3DM,2009-01-01,2016-12-31,NA,Raajojen erittäin laaja 3 Teslan MT,0,0,0
8122,Measurement of extremity length with X-ray,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NJ3MA,1999-01-01,2030-12-31,NA,Raajojen pituusmittausröntgen,0,0,0
8123,Measurement of difference in extremity lengty with X-ray,Obs/Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NJ3NA,1999-01-01,2030-12-31,NA,Raajojen pituuseromittausröntgen,0,0,0
8124,Other CT examination of extremities and joints,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NJ3XD,1999-01-01,2002-11-12,NA,Raajojen ja nivelten TT muulla tekniikalla,0,0,0
8125,Spectroscopy of muscles,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK1AK,1999-01-01,2030-12-31,NA,Lihasten spektroskopia,0,0,0
8126,Muscle perfusion PET,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK1CP,2009-01-01,2018-11-30,NA,Lihaksen perfuusion PET,0,0,0
8127,PET-CT of muscle perfusion,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK1CR,2015-01-01,2030-12-31,NA,Lihaksen perfuusion PET-tietokonetomografiatutkimus,0,0,0
8128,PET-MRI of muscle perfusion,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK1CS,2014-01-01,2030-12-31,NA,Lihaksen perfuusion PET-magneettitutkimus,0,0,0
8129,"Muscle, metabolic PET",Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK1DP,2009-01-01,2018-11-30,NA,Lihaksen hapenkulutuksen/aineenvaihdunnan PET,0,0,0
8130,PET-MRI of muscle metabolism,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK1DS,2014-01-01,2030-12-31,NA,Lihaksen aineenvaihdunnan PET-magneettitutkimus,0,0,0
8131,Muscle receptor PET,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK1EP,2009-01-01,2018-11-30,NA,Lihaksen reseptorien PET,0,0,0
8132,Muscle blood volum PET,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK1FP,2009-01-01,2018-11-30,NA,Lihaksen veritilavuuden PET,0,0,0
8133,PET-CT of muscle blood volume,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK1FR,2015-01-01,2030-12-31,NA,Lihaksen veritilavuuden PET-tietokonetomografiatutkimus,0,0,0
8134,Extensive PET-CT of muscle metabolism,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK1JR,2015-01-01,2030-12-31,NA,Lihaksen aineenvaihdunnan laaja PET-tietokonetomografiatutkimus,0,0,0
8135,Extensive PET-MRI of muscle metabolism,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK1JS,2014-01-01,2030-12-31,NA,Lihaksen aineenvaihdunnan laaja PET-magneettitutkimus,0,0,0
8136,PET-MRI of muscle blood volume,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK1PS,2014-01-01,2030-12-31,NA,Lihaksen veritilavuuden PET-magneettitutkimus,0,0,0
8137,Other ultrasound examinnation of muscle or tendon,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK1XE,1999-01-01,2030-12-31,NA,Lihaksen ja/tai jänteen muu ultraäänitutkimus,0,0,0
8138,"Muscle, other PET",Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK1XP,2009-01-01,2018-11-30,NA,Lihaksen muu PET,0,0,0
8139,Joint isotope imaging,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK4AN,2009-01-01,2030-12-31,NA,Nivelten gammakuvaus,0,0,0
8140,Joint MRI examination with median intensity magnet not elsewhere classified,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK4BF,1999-01-01,2016-12-31,NA,Muun nivelen magneettitutkimus keskikenttälaitteella,0,0,0
8141,Joint MRI examination with high intensity magnet not elsewhere classified,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK4BG,1999-01-01,2030-12-31,NA,Muun nivelen magneettitutkimus,0,0,0
8142,Joint MRI examination not elsewhere classified with 3 Tesla magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK4BM,2009-01-01,2016-12-31,NA,Muun nivelen 3 Teslan MT,0,0,0
8143,Artrography with X-ray not elsewhere classified,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK4CB,1999-01-01,2030-12-31,NA,Nivelen varjoainetutkimus (artrografia),0,0,0
8144,Joint extensive MRI examination with median intensity magnet not elsewhere classified,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK4CF,1999-01-01,2016-12-31,NA,Muun nivelen laaja magneettitutkimus keskikenttälaitteella,0,0,0
8145,Joint extensive MRI examination with high intensity magnet not elsewhere classified,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK4CG,1999-01-01,2030-12-31,NA,Muun nivelen laaja magneettitutkimus,0,0,0
8146,Joint extensive MRI examination not elsewhere classified with 3 Tesla magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK4CM,2009-01-01,2016-12-31,NA,Muun nivelen laaja 3 Teslan MT,0,0,0
8147,Joint very extensive MRI examination with median intensity magnet not elsewhere classified,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK4DF,1999-01-01,2016-12-31,NA,Muun nivelen erittäin laaja magneettitutkimus keskikenttälaitteella,0,0,0
8148,Joint very extensive MRI examination with high intensity magnet not elsewhere classified,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK4DG,1999-01-01,2030-12-31,NA,Muun nivelen erittäin laaja magneettitutkimus,0,0,0
8149,Joint very extensive MRI examination not elsewhere classified with 3 Tesla magnet,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK4DM,2009-01-01,2016-12-31,NA,Muun nivelen erittäin laaja 3 Teslan MT,0,0,0
8150,Joint X-ray examintion with load or wrench not elsewhere classified,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK4EA,1999-01-01,2030-12-31,NA,Muu nivelen kuormitusröntgen,0,0,0
8151,Joint ultrasound examination not elsewhere classified,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK4XE,1999-01-01,2030-12-31,NA,Nivelen muu ultraäänitutkimus,0,0,0
8152,X-ray of skeleton of child,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK6AA,2009-01-01,2030-12-31,NA,Lapsen luuston röntgen,0,0,0
8153,Other cone beam CT,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK6AD,2010-01-01,2010-12-31,NA,Muu kartiokeila-TT,0,0,0
8154,Other cone beam scan,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK6AI,2011-01-01,2030-12-31,NA,Muu kartiokeilatutkimus,0,0,0
8155,Total body bone isotope imaging,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK6AN,2009-01-01,2030-12-31,NA,Luuston gammakuvaus,0,0,0
8156,Whole body bone SPET with low dose CT,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK6AQ,2009-01-01,2030-12-31,NA,Luuston SPET ja matala-annos-TT,0,0,0
8157,Other extensive cone beam CT,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK6BD,2010-01-01,2010-12-31,NA,Muu laaja kartiokeila-TT,0,0,0
8158,Other extensive cone beam scan,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK6BI,2011-01-01,2030-12-31,NA,Muu laaja kartiokeilatutkimus,0,0,0
8159,Bone dynamic isotope examination,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK6BN,2009-01-01,2030-12-31,NA,Luuston dynaaminen/useampivaiheinen gammakuvaus,0,0,0
8160,Whole body extensive bone SPET with low dose CT,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK6BQ,2009-01-01,2030-12-31,NA,Luuston laaja SPET ja matala-annos-TT,0,0,0
8161,Other very extensive cone beam CT,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK6CD,2010-01-01,2010-12-31,NA,Muu erittäin laaja kartiokeila-TT,0,0,0
8162,Other very extensive cone beam scan,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK6CI,2011-01-01,2030-12-31,NA,Muu erittäin laaja kartiokeilatutkimus,0,0,0
8163,Bone metabolic PET,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK6DP,2009-01-01,2018-11-30,NA,Luuston aineenvaihdunnan PET,0,0,0
8164,Bone metabolic PET with CT,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK6DR,2009-01-01,2030-12-31,NA,Luuston aineenvaihdunnan PET-tietokonetomografiatutkimus,0,0,0
8165,PET-MRI of skeletal metabolism,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK6DS,2014-01-01,2030-12-31,NA,Luuston aineenvaihdunnan PET-magneettitutkimus,0,0,0
8166,Bone tomography,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK6HA,1999-01-01,2010-12-31,NA,Luuston tomografia,0,0,0
8167,Measurement of bone mineral content with CT,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK6HD,1999-01-01,2030-12-31,NA,Luuston mineraalipitoisuuden mittaus tietokonetomografialla,0,0,0
8168,Ortopaedic measurement of extemities with CT,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK6JD,1999-01-01,2030-12-31,NA,Raajojen ortopedinen mittaus-TT,0,0,0
8169,Bone extensive metabolic PET with CT,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK6JP,2009-01-01,2018-11-30,NA,Luuston aineenvaihdunnan laaja PET,0,0,0
8170,Extensive PET-CT of skeletal metabolism,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK6JR,2011-01-01,2030-12-31,NA,Luuston aineenvaihdunnan laaja PET-tietokonetomografiatutkimus,0,0,0
8171,Extensive PET-MRI of skeletal metabolism,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK6JS,2014-01-01,2030-12-31,NA,Luuston aineenvaihdunnan laaja PET-magneettitutkimus,0,0,0
8172,Whole body very extensive metabolic PET,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK6KP,2009-01-01,2018-11-30,NA,Koko kehon aineenvaihdunnan erittäin laaja PET,0,0,0
8173,Very extensive PET-CT of skeletal metabolism,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK6KR,2015-01-01,2030-12-31,NA,Luuston aineenvaihdunnan erittäin laaja PET-tietokonetomografiatutkimus,0,0,0
8174,Bone and joint kinetic X-ray examination,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK6LA,1999-01-01,2030-12-31,NA,Luuston ja nivelten läpivalaisututkimus,0,0,0
8175,Measurement of bone structure from calcaneus with ultrasound,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK6LE,1999-01-01,2030-12-31,NA,Luuston rakenteen mittaus ultraäänellä kantaluusta,0,0,0
8176,Measurement of bone age from hand and elbow using X-ray,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK6MA,1999-01-01,2030-12-31,NA,Luustoikäröntgen,0,0,0
8177,Measurement of bone structure from othe location with utlrasound,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK6ME,1999-01-01,2030-12-31,NA,Luuston rakenteen mittaus ultraäänellä muualta,0,0,0
8178,Other bone age measurement with X-ray,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK6NA,1999-01-01,2030-12-31,NA,Luustoikä erityistekniikalla,0,0,0
8179,Measurement of bone density from one location with X-ray,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK6PA,1999-01-01,2030-12-31,NA,"Luun tiheysmittausröntgen, DXA (yksi kohde)",0,0,0
8180,Measurement of bone density from tow or more locations with X-ray,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK6QA,1999-01-01,2030-12-31,NA,"Luun laaja tiheysmittausröntgen, DXA (kaksi kohdetta)",0,0,0
8181,Bone SPECT,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK6SN,2009-01-01,2030-12-31,NA,Luuston SPET,0,0,0
8182,CT of entire skeleton,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK7AD,2020-04-01,2030-12-31,NA,Koko luuston tietokonetomografiatutkimus,0,0,0
8183,Spinal morphometry,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK7PA,2017-01-01,2030-12-31,NA,Rangan morfometria,0,0,0
8184,Whole body bone SPECT,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK7SN,2009-01-01,2030-12-31,NA,Luuston kokokehon SPET,0,0,0
8185,CT examination of extremities for dose design of radiotherapy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,YN1AD,2000-01-01,2030-12-31,NA,Raajan annossuunnittelu-TT,0,0,0
8186,Extensive CT examination of extremities for dose design of radiotherapy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,YN1BD,2003-01-01,2030-12-31,NA,Raajan laaja annossuunnittelu-TT,0,0,0
8187,Very extensive CT examination of extremities for dose design of radiotherapy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,YN1CD,2005-01-01,2030-12-31,NA,Raajan erittäin laaja annossuunnittelu-TT,0,0,0
8188,CT examination of spine for dose design of radiotherapy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,YN7AD,1999-01-01,2030-12-31,NA,Selkärangan annossuunnittelu-TT,0,0,0
8189,Extensive CT examination of spine for dose design of radiotherapy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,YN7BD,2003-01-01,2030-12-31,NA,Selkärangan laaja annossuunnittelu-TT,0,0,0
8190,Very extensive CT examination of spine for dose design of radiotherapy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,YN7CD,2005-01-01,2030-12-31,NA,Selkärangan erittäin laaja annossuunnittelu-TT,0,0,0
8191,MRI examination of spine with median intesinty magnet for dose design of radiotherapy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,YN7VF,1999-01-01,2016-12-31,NA,Selkärangan annossuunnittelu keskikenttämagneettilaittella,0,0,0
8192,MRI examination of spine with high intesinty magnet for dose design of radiotherapy,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,YN7VG,1999-01-01,2030-12-31,NA,Selkärangan annossuunnittelu-MT,0,0,0
8193,Dose design of radiotherapy of spine with 3 Tesla MT,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,YN7VM,2009-01-01,2016-12-31,NA,Selkärangan annossuunnittelu 3 Teslan MT,0,0,0
8194,Procedures on muscles and tendons of other defined sites of musculoskeletal system,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,NXL,2008-01-01,2030-12-31,NA,Muut toimenpiteet lihaksiin ja jänteisiin muualla määritetyissä tuki- ja liikuntaelimissä,0,0,0
8195,Biopsy of muscle,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NXL00,2008-01-01,2030-12-31,NA,Näytepalan otto lihaksesta,0,0,0
8196,Assessment of postural anomaly,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NXL10,2018-01-01,2030-12-31,NA,Ryhtivirheen tutkimus,0,0,0
8197,Reoperations on other defined sites of musculoskeletal system,Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,NXW,2009-01-01,2011-11-30,NA,Muiden tuki- ja liikuntaelinten uusintaleikkaukset,0,0,0
8198,"Bandages, splints, casts and external traction",Procedure,NOMESCOfi,NOMESCOfi Level 2,NA,NX_2,1900-01-01,2030-12-31,NA,Tuki- ja liikuntaelinten pientoimenpiteet,0,0,0
8199,Coagulation of bone or joint in extremity under radiological guidance,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NH6LT,2003-01-01,2030-12-31,NA,Raajan luun tai nivelen koagulaatio radiologisessa ohjauksessa,0,0,0
8200,Coagulation of extremity soft tissue under radiological guidance,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NJ3LT,2006-01-01,2030-12-31,NA,Raajan pehmytosan koagulaatio radiologisessa ohjauksessa,0,0,0
8201,Photography of lower extremities (weight-bearing),Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NJ3S1,2020-01-01,2030-12-31,NA,Alaraajojen valokuvaus (kuormitettuna),0,0,0
8202,Drill fenestration of bone or joint in extremity,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NJ3UT,2006-01-01,2010-12-31,NA,Raajan luun tai nivelen porausfenestraatio ,0,0,0
8203,Muscle biopsy with ultrasound guidance,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK1AT,1999-01-01,2030-12-31,NA,Lihaksen kudosnäytteen otto UÄ-ohjauksessa,0,0,0
8204,Muscle biopsy with CT guidance,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK1CT,1999-01-01,2030-12-31,NA,Lihaksen kudosnäytteen otto TT-ohjauksessa,0,0,0
8205,PET-CT of muscle metabolism,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK1DR,2014-01-01,2030-12-31,NA,Lihaksen aineenvaihdunnan PET-tietokonetomografiatutkimus,0,0,0
8206,Muscle biopsy with MRI guidance,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK1DT,1999-01-01,2030-12-31,NA,Lihaksen kudosnäytteen otto MT-ohjauksessa,0,0,0
8207,Histological assessment of muscle,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK1D3,2020-01-01,2030-12-31,NA,Lihaksen histologinen tutkimus,0,0,0
8208,Sclerotherapy of other tendon with Doppler method,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK1LT,2005-01-01,2030-12-31,NA,Jänteen hoito UÄ-ohjauksessa,0,0,0
8209,Muscle cytology with ultrasound guidance,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK2AT,1999-01-01,2030-12-31,NA,Lihaksen solunäytteen otto UÄ-ohjauksessa,0,0,0
8210,Muscle cytology with CT guidance,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK2CT,1999-01-01,2030-12-31,NA,Lihaksen solunäytteen otto TT-ohjauksessa,0,0,0
8211,Muscle cytology with MRI guidance,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK2DT,1999-01-01,2030-12-31,NA,Lihaksen solunäytteen otto MT-ohjauksessa,0,0,0
8212,Muscle puncture with ultrasound guidance,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK3AT,1999-01-01,2030-12-31,NA,Lihaspunktio UÄ-ohjauksessa,0,0,0
8213,Restricted MRI of other joint (less than 1.5 T),Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK4AF,2014-01-01,2016-12-31,NA,"Muun nivelen suppea magneettitutkimus (alle 1,5T)",0,0,0
8214,Restricted MRI of other joint,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK4AG,2014-01-01,2030-12-31,NA,Muun nivelen suppea magneettitutkimus,0,0,0
8215,Restricted MRI of other joint (more than 1.5 T),Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK4AM,2014-01-01,2016-12-31,NA,"Muun nivelen suppea magneettitutkimus (yli 1,5T)",0,0,0
8216,Puncture of joint with ultrasound guidance not elsewher classified,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK4AT,1999-01-01,2030-12-31,NA,Muun nivelen punktio UÄ-ohjauksessa,0,0,0
8217,Puncture of joint with X-ray guidance not elsewhere classified,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK4BT,1999-01-01,2030-12-31,NA,Muun nivelen punktio LPV-ohjauksessa,0,0,0
8218,Joint injection with ultrasound guidance not elsewhere classified,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK5AT,1999-01-01,2030-12-31,NA,Muun nivelen injektio UÄ-ohjauksessa,0,0,0
8219,Cytology evaluation of synovial fluid,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK5A3,2020-01-01,2030-12-31,NA,Nivelnesteen irtosolututkimus,0,0,0
8220,Joint injection with X-ray guidance not elsewhere classified,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK5BT,1999-01-01,2030-12-31,NA,Muun nivelen injektio LPV-ohjauksessa,0,0,0
8221,Bone biopsy with ultrasound guidance,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK6AT,1999-01-01,2030-12-31,NA,Luun kudosnäytteen otto UÄ-ohjauksessa,0,0,0
8222,Bone biopsy with X-ray guidance,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK6BT,1999-01-01,2030-12-31,NA,Luun kudosnäytteen otto LPV-ohjauksessa,0,0,0
8223,Bone biopsy with CT guidance,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK6CT,1999-01-01,2030-12-31,NA,Luun kudosnäytteen otto TT-ohjauksessa,0,0,0
8224,Bone biopsy with MRI guidance,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK6DT,1999-01-01,2030-12-31,NA,Luun kudosnäytteen otto MT-ohjauksessa,0,0,0
8225,Histological assessment of bone or hard tissue,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK6D3,2020-01-01,2030-12-31,NA,Luun tai kovakudoksen histologinen tutkimus,0,0,0
8226,Histomorphometric assessment of bone tissue,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK6F3,2020-01-01,2030-12-31,NA,Histomorfometrinen tutkimus luukudoksesta,0,0,0
8227,Evacuation and cement filling of cavity of bone in extremity under radiological guidance,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK6KT,2006-01-01,2030-12-31,NA,Raajan luun ontelon tyhjennys ja sementointi radiologisessa ohjauksessa,0,0,0
8228,Thermotherapy of bone or joint in extremity,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK6LT,2006-01-01,2013-12-31,NA,Raajan luun tai nivelen lämpöhoito,0,0,0
8229,Bone cytology with ultrasound guidance,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK7AT,1999-01-01,2030-12-31,NA,Luun solunäytteen otto UÄ-ohjauksessa,0,0,0
8230,Histological assessment of bone marrow,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK7D3,2020-01-01,2030-12-31,NA,Luuytimen histologinen tutkimus,0,0,0
8231,Coagulation and cement filling of bone or joint in extremity under radiological guidance,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK7KT,2006-01-01,2030-12-31,NA,Raajan luun tai nivelen koagulaatio ja sementointi radiologisessa ohjauksessa,0,0,0
8232,Ultrasound coagulation of bone neoplasm under MRI guidance,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NK8DT,2019-04-30,2030-12-31,NA,Luun kasvaimen ultraäänikoagulaatio magneettiohjauksessa,0,0,0
8233,Repair of wound dehiscence in surgery of other defined sites of musculoskeletal system,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NXW00,2009-01-01,2030-12-31,NA,Muun tuki- ja liikuntaelinten leikkaushaavan tarkistaminen vuodon vuoksi,0,0,0
8234,Reoperation for deep infection in surgery of other defined sites of musculoskeletal system,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NXW10,2009-01-01,2030-12-31,NA,Muun tuki- ja liikuntaelinten leikkaushaavan tarkistaminen tulehduksen vuoksi,0,0,0
8235,Other reoperation in surgery of other defined sites of musculoskeletal system,Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,NXW99,2009-01-01,2030-12-31,NA,Muu leikkaus tuki- ja liikuntaelinten haavakomplikaation vuoksi,0,0,0
8236,"Puncture and needle biopsy of soft tissue, unspecified region",Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,TNX00,1997-01-01,2030-12-31,NA,Tuki- ja liikuntaelinten pehmytkudospisto,0,0,0
8237,"Simple incision of soft tissue, unspecified region",Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,TNX05,1997-01-01,2030-12-31,NA,Tuki- ja liikuntaelinten pehmytkudosaukaisu,0,0,0
8238,"Arthrocentesis, unspecified region, unspecified region",Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,TNX10,1997-01-01,2030-12-31,NA,Nivelpisto,0,0,0
8239,"Soft bandage, unspecified region",Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,TNX30,1997-01-01,2030-12-31,NA,Pehmeä sidos,0,0,0
8240,"Prefabricated orthosis, unspecified region",Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,TNX31,1997-01-01,2030-12-31,NA,"Kova, esivalmistettu sidos",0,0,0
8241,"Custom moulded splint, unspecified region",Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,TNX32,1997-01-01,2030-12-31,NA,Muovailtava lasta,0,0,0
8242,"Custom moulded cast, unspecified region",Observation,NOMESCOfi,NOMESCOfi Level 3,NA,TNX33,1997-01-01,2030-12-31,NA,Muovailtava sidos,0,0,0
8243,"Major custom molded cast, unspecified region",Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,TNX34,1997-01-01,2030-12-31,NA,Laaja muovailtava sidos,0,0,0
8244,"Other orthopedic bandage, unspecified region",Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,TNX39,1997-01-01,2030-12-31,NA,Muu ortopedinen sidos,0,0,0
8245,"External traction, unspecified region",Procedure,NOMESCOfi,NOMESCOfi Level 3,NA,TNX40,1997-01-01,2030-12-31,NA,Raajavedon asettaminen,0,0,0
