concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason,tmp_main_icd10fi,tmp_name_fi,tmp_name_en_source
1255,"Female Genital, Referral to non-MD provider",Condition,ICPC,ICPC2,NA,X66,1970-01-01,2099-12-31,NA,NA,"Naisen sukuelimet sisältäen rinnan, Lähete muulle perusterveydenhuollon ammattihenkilölle",THL
1256,"Female Genital, Referral to physician/hospital",Condition,ICPC,ICPC2,NA,X67,1970-01-01,2099-12-31,NA,NA,"Naisen sukuelimet sisältäen rinnan, Lähete erikoislääkärille/sairaalaan",THL
1257,"Female Genital, Other referral NEC",Condition,ICPC,ICPC2,NA,X68,1970-01-01,2099-12-31,NA,NA,"Naisen sukuelimet sisältäen rinnan, Muu lähete",THL
1258,"Female Genital, Other reason for encounter NEC",Condition,ICPC,ICPC2,NA,X69,1970-01-01,2099-12-31,NA,NA,"Naisen sukuelimet sisältäen rinnan, Muu käynnin syy",THL
1259,Syphilis female,Condition,ICPC,ICPC2,NA,X70,1970-01-01,2099-12-31,NA,A53.9,"Kuppa, naisen",THL
1260,Gonorrhoea female,Condition,ICPC,ICPC2,NA,X71,1970-01-01,2099-12-31,NA,A54.9,"Tippuri, naisen",THL
1261,Genital candidiasis female,Condition,ICPC,ICPC2,NA,X72,1970-01-01,2099-12-31,NA,B37.4,"Hiiva sukuelimissä, naisen",THL
1262,Genital trichomoniasis female,Condition,ICPC,ICPC2,NA,X73,1970-01-01,2099-12-31,NA,A59.0,"Trikomonas sukuelimissä, naisen",THL
1263,Pelvic inflammatory disease,Condition,ICPC,ICPC2,NA,X74,1970-01-01,2099-12-31,NA,N70.9,Sisäsynnytintulehdus,THL
1264,Malignant neoplasm cervix,Condition,ICPC,ICPC2,NA,X75,1970-01-01,2099-12-31,NA,C53.99&,"Pahanlaatuinen kasvain, kohdunkaulan",THL
1265,Malignant neoplasm breast female,Condition,ICPC,ICPC2,NA,X76,1970-01-01,2099-12-31,NA,C50.99&,"Pahanlaatuinen kasvain, naisen rinnan",THL
1266,Malignant neopl genital female other,Condition,ICPC,ICPC2,NA,X77,1970-01-01,2099-12-31,NA,C57.9&,"Pahanlaatuinen kasvain, naisen sukuelimen, muu",THL
1267,Fibromyoma uterus,Condition,ICPC,ICPC2,NA,X78,1970-01-01,2099-12-31,NA,D25.9&,"Lihaskasvain, kohdun",THL
1268,Benign neoplasm breast female,Condition,ICPC,ICPC2,NA,X79,1970-01-01,2099-12-31,NA,D24&,"Hyvänlaatuinen kasvain, naisen rintarauhasen",THL
1269,Benign neoplasm female genital,Condition,ICPC,ICPC2,NA,X80,1970-01-01,2099-12-31,NA,D28.9&,"Hyvänlaatuinen kasvain, naisen sukuelinten",THL
1270,Genital neopl female other/unspecif,Condition,ICPC,ICPC2,NA,X81,1970-01-01,2099-12-31,NA,D39.9&,"Kasvain, naisen sukuelinten, muu/määrittämätön",THL
1271,Injury genital female,Condition,ICPC,ICPC2,NA,X82,1970-01-01,2099-12-31,NA,S30.2,"Sukuelinvamma, naisen",THL
1272,Congenital anomaly genital female,Condition,ICPC,ICPC2,NA,X83,1970-01-01,2099-12-31,NA,Q51.9,"Synnynnäinen epämuodostuma, naisen sukuelinten",THL
1273,Vaginitis/vulvitis NOS,Condition,ICPC,ICPC2,NA,X84,1970-01-01,2099-12-31,NA,N76.8,"Emättimen/ulkosynnyttymien tulehdus, määrittämätön",THL
1274,Cervical disease NOS,Condition,ICPC,ICPC2,NA,X85,1970-01-01,2099-12-31,NA,N88.9,"Kohdunsuun sairaus, määrittämätön",THL
1275,Abnormal cervix smear,Condition,ICPC,ICPC2,NA,X86,1970-01-01,2099-12-31,NA,R87.6,Poikkeava irtosolunäyte,THL
1276,Uterovaginal prolapse,Condition,ICPC,ICPC2,NA,X87,1970-01-01,2099-12-31,NA,N81.9,Kohdun ja emättimen laskeuma,THL
1277,Fibrocystic disease breast,Condition,ICPC,ICPC2,NA,X88,1970-01-01,2099-12-31,NA,N60.9,Rintarauhasen rakkulatauti,THL
1278,Premenstrual tension syndrome,Condition,ICPC,ICPC2,NA,X89,1970-01-01,2099-12-31,NA,N94.3,Premenstruaalisyndrooma,THL
1279,Genital herpes female,Condition,ICPC,ICPC2,NA,X90,1970-01-01,2099-12-31,NA,A60.0,"Sukuelinherpes, naisen",THL
1280,Condylomata acuminata female,Condition,ICPC,ICPC2,NA,X91,1970-01-01,2099-12-31,NA,A63.0,"Visvasyylä, naisen",THL
1281,Chlamydia infection genital female,Condition,ICPC,ICPC2,NA,X92,1970-01-01,2099-12-31,NA,A56.2,"Sukuelinklamydia, naisen",THL
1282,Genital disease female other,Condition,ICPC,ICPC2,NA,X99,1970-01-01,2099-12-31,NA,N94.9,Muu naisen sukuelinsairaus,THL
1283,Male Genital,Condition,ICPC,ICPC2,NA,Y,1970-01-01,2099-12-31,NA,NA,Miehen sukuelimet sisältäen rinnan,THL
1284,Pain in penis,Condition,ICPC,ICPC2,NA,Y01,1970-01-01,2099-12-31,NA,N48.8,Siittimen kipu,THL
1285,Pain in testis/scrotum,Condition,ICPC,ICPC2,NA,Y02,1970-01-01,2099-12-31,NA,R10.2,Kiveksen/kivespussin kipu,THL
1286,Urethral discharge male,Condition,ICPC,ICPC2,NA,Y03,1970-01-01,2099-12-31,NA,R36,Vuoto virtsaputkesta,THL
1287,Penis symptom/complaint other,Condition,ICPC,ICPC2,NA,Y04,1970-01-01,2099-12-31,NA,N48.9,"Siittimen oire/vaiva, muu",THL
1288,Scrotum/testis sympt/compl other,Condition,ICPC,ICPC2,NA,Y05,1970-01-01,2099-12-31,NA,L29.1,Kiveksen/kivespussin oire/vaiva,THL
1289,Prostate symptom/complaint,Condition,ICPC,ICPC2,NA,Y06,1970-01-01,2099-12-31,NA,N42.9,Eturauhasen oire/vaiva,THL
1290,Impotence NOS,Condition,ICPC,ICPC2,NA,Y07,1970-01-01,2099-12-31,NA,N48.4,"Potenssiongelma, määrittämätön",THL
1291,Sexual function sympt/compl male,Condition,ICPC,ICPC2,NA,Y08,1970-01-01,2099-12-31,NA,N48.3,"Seksuaaliseen toimintaan liittyvä oire/vaiva, miehen",THL
1292,Infertility/subfertility male,Condition,ICPC,ICPC2,NA,Y10,1970-01-01,2099-12-31,NA,N46,"Alentunut hedelmällisyys / hedelmättömyys, miehen",THL
1293,Sterilization male,Procedure,ICPC,ICPC2,NA,Y13,1970-01-01,2099-12-31,NA,Z30.2,"Sterilisaatio, miehen",THL
1294,Family planning male other,Procedure,ICPC,ICPC2,NA,Y14,1970-01-01,2099-12-31,NA,Z30.0,"Ehkäisyneuvonta, miehen",THL
1295,Breast symptom/complaint male,Condition,ICPC,ICPC2,NA,Y16,1970-01-01,2099-12-31,NA,N63,"Rintarauhasen oire/vaiva, miehen",THL
1296,Fear of sexual dysfunction male,Condition,ICPC,ICPC2,NA,Y24,1970-01-01,2099-12-31,NA,Z71.1,"Huoli/pelko seksuaalisesta toimintahäiriöstä, miehen",THL
1297,Fear sexually transm disease male,Condition,ICPC,ICPC2,NA,Y25,1970-01-01,2099-12-31,NA,Z71.1,"Huoli/pelko sukupuolitaudista, miehen",THL
1298,Fear of genital cancer male,Condition,ICPC,ICPC2,NA,Y26,1970-01-01,2099-12-31,NA,Z71.1,"Huoli/pelko sukuelinten syövästä, miehen",THL
1299,Fear of genital disease male other,Condition,ICPC,ICPC2,NA,Y27,1970-01-01,2099-12-31,NA,Z71.1,"Huoli/pelko muusta sukuelinsairaudesta, miehen",THL
1300,Limited function/disability (Y),Observation,ICPC,ICPC2,NA,Y28,1970-01-01,2099-12-31,NA,Z73.6,"Toiminnanvajaus, sukuelinten, miehen",THL
1301,Genital symptom/complaint male other,Condition,ICPC,ICPC2,NA,Y29,1970-01-01,2099-12-31,NA,N50.9,Muu miehen sukuelinten oire,THL
1302,"Male Genital, Medical examin/health eval complete",Condition,ICPC,ICPC2,NA,Y30,1970-01-01,2099-12-31,NA,NA,"Miehen sukuelimet sisältäen rinnan, Laaja terveydentilan arviointi/tarkastus",THL
1303,"Male Genital, Medical examin/health eval partial",Condition,ICPC,ICPC2,NA,Y31,1970-01-01,2099-12-31,NA,NA,"Miehen sukuelimet sisältäen rinnan, Suppea terveydentilan arviointi/tarkastus",THL
1304,"Male Genital, Sensitivity test",Condition,ICPC,ICPC2,NA,Y32,1970-01-01,2099-12-31,NA,NA,"Miehen sukuelimet sisältäen rinnan, Allergiatutkimus",THL
1305,"Male Genital, Microbiological/immunological test",Condition,ICPC,ICPC2,NA,Y33,1970-01-01,2099-12-31,NA,NA,"Miehen sukuelimet sisältäen rinnan, Mikrobiologinen/immunologinen koe",THL
1306,"Male Genital, Blood test",Condition,ICPC,ICPC2,NA,Y34,1970-01-01,2099-12-31,NA,NA,"Miehen sukuelimet sisältäen rinnan, Veritutkimus",THL
1307,"Male Genital, Urine test",Condition,ICPC,ICPC2,NA,Y35,1970-01-01,2099-12-31,NA,NA,"Miehen sukuelimet sisältäen rinnan, Virtsatutkimus",THL
1308,"Male Genital, Faeces test",Condition,ICPC,ICPC2,NA,Y36,1970-01-01,2099-12-31,NA,NA,"Miehen sukuelimet sisältäen rinnan, Ulostetutkimus",THL
1309,"Male Genital, Histological/exfoliative cytology",Condition,ICPC,ICPC2,NA,Y37,1970-01-01,2099-12-31,NA,NA,"Miehen sukuelimet sisältäen rinnan, Histologinen/sytologinen tutkimus",THL
1310,"Male Genital, Other laboratory test NEC",Condition,ICPC,ICPC2,NA,Y38,1970-01-01,2099-12-31,NA,NA,"Miehen sukuelimet sisältäen rinnan, Muu laboratoriotutkimus",THL
1311,"Male Genital, Physical function test",Condition,ICPC,ICPC2,NA,Y39,1970-01-01,2099-12-31,NA,NA,"Miehen sukuelimet sisältäen rinnan, Kliininen toimintakoe",THL
1312,"Male Genital, Diagnostic endoscopy",Condition,ICPC,ICPC2,NA,Y40,1970-01-01,2099-12-31,NA,NA,"Miehen sukuelimet sisältäen rinnan, Diagnostinen endoskopia",THL
1313,"Male Genital, Diagnostic radiology/imaging",Condition,ICPC,ICPC2,NA,Y41,1970-01-01,2099-12-31,NA,NA,"Miehen sukuelimet sisältäen rinnan, Diagnostinen kuvantaminen",THL
1314,"Male Genital, Electrical tracing",Condition,ICPC,ICPC2,NA,Y42,1970-01-01,2099-12-31,NA,NA,"Miehen sukuelimet sisältäen rinnan, Elektrofysiologinen tutkimus",THL
1315,"Male Genital, Other diagnostic procedure",Condition,ICPC,ICPC2,NA,Y43,1970-01-01,2099-12-31,NA,NA,"Miehen sukuelimet sisältäen rinnan, Muu tutkimustoimenpide",THL
1316,"Male Genital, Preventive immunization/medic",Condition,ICPC,ICPC2,NA,Y44,1970-01-01,2099-12-31,NA,NA,"Miehen sukuelimet sisältäen rinnan, Rokotus / ennaltaehkäisevä lääkitys",THL
1317,"Male Genital, Observ/health educat/advice/diet",Condition,ICPC,ICPC2,NA,Y45,1970-01-01,2099-12-31,NA,NA,"Miehen sukuelimet sisältäen rinnan, Seuranta/terveysneuvonta/ruokavalioneuvonta",THL
1318,"Male Genital, Consultation primary care provider",Condition,ICPC,ICPC2,NA,Y46,1970-01-01,2099-12-31,NA,NA,"Miehen sukuelimet sisältäen rinnan, Perusterveydenhuollon asiantuntijan konsultaatio",THL
1319,"Male Genital, Consultation with specialist",Condition,ICPC,ICPC2,NA,Y47,1970-01-01,2099-12-31,NA,NA,"Miehen sukuelimet sisältäen rinnan, Erikoislääkärin konsultaatio",THL
1320,"Male Genital, Clarification/discussion RFE/demand",Condition,ICPC,ICPC2,NA,Y48,1970-01-01,2099-12-31,NA,NA,"Miehen sukuelimet sisältäen rinnan, Potilaan tarpeiden/tulosyyn selvittäminen",THL
1321,"Male Genital, Other preventive procedure",Condition,ICPC,ICPC2,NA,Y49,1970-01-01,2099-12-31,NA,NA,"Miehen sukuelimet sisältäen rinnan, Muu ennaltaehkäisevä toimenpide",THL
1322,"Male Genital, Medication/prescr/renewal",Condition,ICPC,ICPC2,NA,Y50,1970-01-01,2099-12-31,NA,NA,"Miehen sukuelimet sisältäen rinnan, Lääkitys/lääkemääräys/uusinta/injektio",THL
1323,"Male Genital, I&d/flush/aspiration",Condition,ICPC,ICPC2,NA,Y51,1970-01-01,2099-12-31,NA,NA,"Miehen sukuelimet sisältäen rinnan, Aukaisu/kanylointi/huuhtelu/imu/nesteenpoisto",THL
1324,"Male Genital, Exc/remov/biopsy/destruc/debrid/caut",Condition,ICPC,ICPC2,NA,Y52,1970-01-01,2099-12-31,NA,NA,"Miehen sukuelimet sisältäen rinnan, Kudoksen poisto/poltto/tuhoaminen / koepalan otto / kudosjätteen poisto",THL
1325,"Male Genital, Instrument/catheter/intubate/dilate",Condition,ICPC,ICPC2,NA,Y53,1970-01-01,2099-12-31,NA,NA,"Miehen sukuelimet sisältäen rinnan, Katetrointi/intubointi/laajentaminen",THL
1326,"Male Genital, Repair/fix-suture/cast/prosth device",Condition,ICPC,ICPC2,NA,Y54,1970-01-01,2099-12-31,NA,NA,"Miehen sukuelimet sisältäen rinnan, Ompelu/korjaus/kipsaus / proteesin asennus (tai poisto)",THL
1327,"Male Genital, Local injection/infiltration",Condition,ICPC,ICPC2,NA,Y55,1970-01-01,2099-12-31,NA,NA,"Miehen sukuelimet sisältäen rinnan, Paikallinen lääkeaineinjektio",THL
1328,"Male Genital, Dressing/pressure/compress/tamponade",Condition,ICPC,ICPC2,NA,Y56,1970-01-01,2099-12-31,NA,NA,"Miehen sukuelimet sisältäen rinnan, Sidos/kompressi/tamponointi",THL
1329,"Male Genital, Physical medicine/rehabilitation",Condition,ICPC,ICPC2,NA,Y57,1970-01-01,2099-12-31,NA,NA,"Miehen sukuelimet sisältäen rinnan, Fysikaalinen hoito /kuntoutus",THL
1330,"Male Genital, Therapeutic counselling/listening",Condition,ICPC,ICPC2,NA,Y58,1970-01-01,2099-12-31,NA,NA,"Miehen sukuelimet sisältäen rinnan, Terapeuttinen neuvonta/kuuntelu",THL
1331,"Male Genital, Other therap proced/minor surg NEC",Condition,ICPC,ICPC2,NA,Y59,1970-01-01,2099-12-31,NA,NA,"Miehen sukuelimet sisältäen rinnan, Muu hoitotoimenpide/muualla luokittelematon pikkukirurgia",THL
1332,"Male Genital, Result test/procedure",Condition,ICPC,ICPC2,NA,Y60,1970-01-01,2099-12-31,NA,NA,"Miehen sukuelimet sisältäen rinnan, Tutkimustulosten kuuleminen",THL
1333,"Male Genital, Result examination/test/record/letter from other provider",Condition,ICPC,ICPC2,NA,Y61,1970-01-01,2099-12-31,NA,NA,"Miehen sukuelimet sisältäen rinnan, Tutkimustulos/testitulos/potilaskertomus/kirje toiselta hoidonantajalta",THL
1334,"Male Genital, Administrative procedure",Condition,ICPC,ICPC2,NA,Y62,1970-01-01,2099-12-31,NA,NA,"Miehen sukuelimet sisältäen rinnan, Hallinnollinen toimenpide",THL
1335,"Male Genital, Follow-up encounter unspecified",Condition,ICPC,ICPC2,NA,Y63,1970-01-01,2099-12-31,NA,NA,"Miehen sukuelimet sisältäen rinnan, Muu seurantakäynti",THL
1336,"Male Genital, Encounter/prob initiated by provider",Condition,ICPC,ICPC2,NA,Y64,1970-01-01,2099-12-31,NA,NA,"Miehen sukuelimet sisältäen rinnan, Hoidonantajan käynnistämä tapahtuma",THL
1337,"Male Genital, Enc/prob init by other than pt/prov",Condition,ICPC,ICPC2,NA,Y65,1970-01-01,2099-12-31,NA,NA,"Miehen sukuelimet sisältäen rinnan, Muun henkilön käynnistämä tapahtuma",THL
1338,"Male Genital, Referral to non-MD provider",Condition,ICPC,ICPC2,NA,Y66,1970-01-01,2099-12-31,NA,NA,"Miehen sukuelimet sisältäen rinnan, Lähete muulle perusterveydenhuollon ammattihenkilölle",THL
1339,"Male Genital, Referral to physician/hospital",Condition,ICPC,ICPC2,NA,Y67,1970-01-01,2099-12-31,NA,NA,"Miehen sukuelimet sisältäen rinnan, Lähete erikoislääkärille/sairaalaan",THL
1340,"Male Genital, Other referral NEC",Condition,ICPC,ICPC2,NA,Y68,1970-01-01,2099-12-31,NA,NA,"Miehen sukuelimet sisältäen rinnan, Muu lähete",THL
1341,"Male Genital, Other reason for encounter NEC",Condition,ICPC,ICPC2,NA,Y69,1970-01-01,2099-12-31,NA,NA,"Miehen sukuelimet sisältäen rinnan, Muu käynnin syy",THL
1342,Syphilis male,Condition,ICPC,ICPC2,NA,Y70,1970-01-01,2099-12-31,NA,A53.9,"Kuppa, miehen",THL
1343,Gonorrhoea male,Condition,ICPC,ICPC2,NA,Y71,1970-01-01,2099-12-31,NA,A54.9,"Tippuri, miehen",THL
1344,Genital herpes male,Condition,ICPC,ICPC2,NA,Y72,1970-01-01,2099-12-31,NA,A60.0,"Sukuelinherpes, miehen",THL
1345,Prostatitis/seminal vesiculitis,Condition,ICPC,ICPC2,NA,Y73,1970-01-01,2099-12-31,NA,N41.9,Eturauhastulehdus/siemenrakkulatulehdus,THL
1346,Orchitis/epididymitis,Condition,ICPC,ICPC2,NA,Y74,1970-01-01,2099-12-31,NA,N45.9,Kivestulehdus/lisäkivestulehdus,THL
1347,Balanitis,Condition,ICPC,ICPC2,NA,Y75,1970-01-01,2099-12-31,NA,N48.1,Esinahan tulehdus,THL
1348,Condylomata acuminata male,Condition,ICPC,ICPC2,NA,Y76,1970-01-01,2099-12-31,NA,A63.0,"Visvasyylä, miehen",THL
1349,Malignant neoplasm prostate,Condition,ICPC,ICPC2,NA,Y77,1970-01-01,2099-12-31,NA,C61,"Pahanlaatuinen kasvain, eturauhasen",THL
1350,Malign neopl male genital other,Condition,ICPC,ICPC2,NA,Y78,1970-01-01,2099-12-31,NA,C63.9&,"Pahanlaatuinen kasvain, miehen sukuelinten,  muu",THL
1351,Benign/unspecif neopl male genital,Condition,ICPC,ICPC2,NA,Y79,1970-01-01,2099-12-31,NA,D29.9&,"Hyvänlaatuinen/muu kasvain, miehen sukuelinten",THL
1352,Injury male genital,Condition,ICPC,ICPC2,NA,Y80,1970-01-01,2099-12-31,NA,S30.2,"Sukuelinvamma, miehen",THL
1353,Phimosis/redundant prepuce,Condition,ICPC,ICPC2,NA,Y81,1970-01-01,2099-12-31,NA,N47,Ahdas/liiallinen esinahka,THL
1354,Hypospadias,Condition,ICPC,ICPC2,NA,Y82,1970-01-01,2099-12-31,NA,Q54.9,Siittimen alahalkio,THL
1355,Undescended testicle,Condition,ICPC,ICPC2,NA,Y83,1970-01-01,2099-12-31,NA,Q53.9,Kiveksen laskeutumattomuus/piilokiveksisyys,THL
1356,Congenital genital anom male other,Condition,ICPC,ICPC2,NA,Y84,1970-01-01,2099-12-31,NA,Q55.9,"Synnynnäinen epämuodostuma, miehen sukuelinten muu",THL
1357,Benign prostatic hypertrophy,Condition,ICPC,ICPC2,NA,Y85,1970-01-01,2099-12-31,NA,N40,"Eturauhasen liikakasvu, hyvänlaatuinen",THL
1358,Hydrocoele,Condition,ICPC,ICPC2,NA,Y86,1970-01-01,2099-12-31,NA,N43.3,Hydroseele,THL
1359,Genital disease male other,Condition,ICPC,ICPC2,NA,Y99,1970-01-01,2099-12-31,NA,N50.9,"Muu sukuelinten sairaus, miehen",THL
1360,Social Problems,Condition,ICPC,ICPC2,NA,Z,1970-01-01,2099-12-31,NA,NA,Sosiaaliset ongelmat,THL
1361,Poverty/financial problem,Observation,ICPC,ICPC2,NA,Z01,1970-01-01,2099-12-31,NA,Z59.5,Köyhyys/taloudellinen ongelma,THL
1362,Food/water problem,Observation,ICPC,ICPC2,NA,Z02,1970-01-01,2099-12-31,NA,Z58.6,Ruokaan/veteen liittyvä ongelma,THL
1363,Housing/neighbourhood problem,Condition,ICPC,ICPC2,NA,Z03,1970-01-01,2099-12-31,NA,Z59.2,Asumiseen/naapurustoon liittyvä ongelma,THL
1364,Social cultural problem,Observation,ICPC,ICPC2,NA,Z04,1970-01-01,2099-12-31,NA,Z60.9,Sosiaaliseen yhteisöön / kulttuuriin liittyvä ongelma,THL
1365,Work problem,Observation,ICPC,ICPC2,NA,Z05,1970-01-01,2099-12-31,NA,Z57.9,Työhön liittyvä ongelma,THL
1366,Unemployment problem,Observation,ICPC,ICPC2,NA,Z06,1970-01-01,2099-12-31,NA,Z56.0,Työttömyyteen liittyvä ongelma,THL
1367,Education problem,Observation,ICPC,ICPC2,NA,Z07,1970-01-01,2099-12-31,NA,Z55.9,Koulutukseen liittyvät ongelma,THL
1368,Social welfare problem,Observation,ICPC,ICPC2,NA,Z08,1970-01-01,2099-12-31,NA,Z59.7,Toimeentuloon/sosiaaliturvaan liittyvä ongelma,THL
1369,Legal problem,Observation,ICPC,ICPC2,NA,Z09,1970-01-01,2099-12-31,NA,Z65.3,Oikeudellinen ongelma,THL
1370,Health care system problem,Observation,ICPC,ICPC2,NA,Z10,1970-01-01,2099-12-31,NA,Z75.9,Terveydenhuoltojärjestelmään  liittyvä ongelma,THL
1371,Compliance/being ill problem,Observation,ICPC,ICPC2,NA,Z11,1970-01-01,2099-12-31,NA,Z75.9,Hoitomyönteisyyteen/sairastamiseen liittyvä ongelma,THL
1372,Relationship problem with partner,Observation,ICPC,ICPC2,NA,Z12,1970-01-01,2099-12-31,NA,Z63.0,Parisuhdeongelma,THL
1373,Partner's behaviour problem,Observation,ICPC,ICPC2,NA,Z13,1970-01-01,2099-12-31,NA,Z63.0,Kumppanin käytökseen liittyvä ongelma,THL
1374,Partner illness problem,Observation,ICPC,ICPC2,NA,Z14,1970-01-01,2099-12-31,NA,Z63.6,Kumppanin sairastamiseen liittyvä ongelma,THL
1375,Loss/death of partner problem,Observation,ICPC,ICPC2,NA,Z15,1970-01-01,2099-12-31,NA,Z63.4,Kumppanin menetykseen/kuolemaan liittyvä ongelma,THL
1376,Relationship problem with child,Observation,ICPC,ICPC2,NA,Z16,1970-01-01,2099-12-31,NA,Z62.9,Ongelma lapsisuhteessa,THL
1377,Illness problem with child,Observation,ICPC,ICPC2,NA,Z18,1970-01-01,2099-12-31,NA,Z63.6,Lapsen sairastamiseen liittyvä ongelma,THL
1378,Loss/death of child problem,Observation,ICPC,ICPC2,NA,Z19,1970-01-01,2099-12-31,NA,Z63.4,Lapsen menetyksestä/kuolemasta aiheutuva ongelma,THL
1379,Relationship problem parent/fam memb,Observation,ICPC,ICPC2,NA,Z20,1970-01-01,2099-12-31,NA,Z63.8,Ihmissuhdeongelma liittyen  vanhempaan/perheenjäseneen,THL
1380,Behaviour problem parent/fam memb,Observation,ICPC,ICPC2,NA,Z21,1970-01-01,2099-12-31,NA,Z63.9,Vanhemman/perheenjäsenen käyttäytymiseen liittyvä ongelma,THL
1381,Illness problem parent/family memb,Condition,ICPC,ICPC2,NA,Z22,1970-01-01,2099-12-31,NA,Z63.7,Vanhemman/perheenjäsenen sairastamiseen liittyvä ongelma,THL
1382,Loss/death parent/fam memb problem,Observation,ICPC,ICPC2,NA,Z23,1970-01-01,2099-12-31,NA,Z63.4,Vanhemman/perheenjäsenen menetykseen/kuolemaan liittyvä ongelma,THL
1383,Relationship problem friend,Observation,ICPC,ICPC2,NA,Z24,1970-01-01,2099-12-31,NA,Z63.9,Ystäviin liittyvä ihmissuhdeongelma,THL
1384,Assault/harmful event problem,Condition,ICPC,ICPC2,NA,Z25,1970-01-01,2099-12-31,NA,T74.9,Väkivaltaan/vahingolliseen tapahtumaan liittyvä ongelma,THL
1385,Fear of a social problem,Condition,ICPC,ICPC2,NA,Z27,1970-01-01,2099-12-31,NA,Z71.1,Huoli/pelko sosiaalisesta ongelmasta,THL
1386,Limited function/disability (Z),Observation,ICPC,ICPC2,NA,Z28,1970-01-01,2099-12-31,NA,Z73.6,"Toiminnanvajaus, sosiaalinen",THL
1387,Social problem NOS,Condition,ICPC,ICPC2,NA,Z29,1970-01-01,2099-12-31,NA,Z65.9,"Muu sosiaalinen ongelma, määrittämätön",THL
1388,"Social Problems, Medical examin/health eval complete",Condition,ICPC,ICPC2,NA,Z30,1970-01-01,2099-12-31,NA,NA,"Sosiaaliset ongelmat, Laaja terveydentilan arviointi/tarkastus",THL
1389,"Social Problems, Medical examin/health eval partial",Condition,ICPC,ICPC2,NA,Z31,1970-01-01,2099-12-31,NA,NA,"Sosiaaliset ongelmat, Suppea terveydentilan arviointi/tarkastus",THL
1390,"Social Problems, Sensitivity test",Condition,ICPC,ICPC2,NA,Z32,1970-01-01,2099-12-31,NA,NA,"Sosiaaliset ongelmat, Allergiatutkimus",THL
1391,"Social Problems, Microbiological/immunological test",Condition,ICPC,ICPC2,NA,Z33,1970-01-01,2099-12-31,NA,NA,"Sosiaaliset ongelmat, Mikrobiologinen/immunologinen koe",THL
1392,"Social Problems, Blood test",Condition,ICPC,ICPC2,NA,Z34,1970-01-01,2099-12-31,NA,NA,"Sosiaaliset ongelmat, Veritutkimus",THL
1393,"Social Problems, Urine test",Condition,ICPC,ICPC2,NA,Z35,1970-01-01,2099-12-31,NA,NA,"Sosiaaliset ongelmat, Virtsatutkimus",THL
1394,"Social Problems, Faeces test",Condition,ICPC,ICPC2,NA,Z36,1970-01-01,2099-12-31,NA,NA,"Sosiaaliset ongelmat, Ulostetutkimus",THL
1395,"Social Problems, Histological/exfoliative cytology",Condition,ICPC,ICPC2,NA,Z37,1970-01-01,2099-12-31,NA,NA,"Sosiaaliset ongelmat, Histologinen/sytologinen tutkimus",THL
1396,"Social Problems, Other laboratory test NEC",Condition,ICPC,ICPC2,NA,Z38,1970-01-01,2099-12-31,NA,NA,"Sosiaaliset ongelmat, Muu laboratoriotutkimus",THL
1397,"Social Problems, Physical function test",Condition,ICPC,ICPC2,NA,Z39,1970-01-01,2099-12-31,NA,NA,"Sosiaaliset ongelmat, Kliininen toimintakoe",THL
1398,"Social Problems, Diagnostic endoscopy",Condition,ICPC,ICPC2,NA,Z40,1970-01-01,2099-12-31,NA,NA,"Sosiaaliset ongelmat, Diagnostinen endoskopia",THL
1399,"Social Problems, Diagnostic radiology/imaging",Condition,ICPC,ICPC2,NA,Z41,1970-01-01,2099-12-31,NA,NA,"Sosiaaliset ongelmat, Diagnostinen kuvantaminen",THL
1400,"Social Problems, Electrical tracing",Condition,ICPC,ICPC2,NA,Z42,1970-01-01,2099-12-31,NA,NA,"Sosiaaliset ongelmat, Elektrofysiologinen tutkimus",THL
1401,"Social Problems, Other diagnostic procedure",Condition,ICPC,ICPC2,NA,Z43,1970-01-01,2099-12-31,NA,NA,"Sosiaaliset ongelmat, Muu tutkimustoimenpide",THL
