sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:Pitkä.nimi,matchScore,mappingStatus,conceptId,comment
Li-BorrAbG,"Li-Borrelia, IgG antibodies Liquor cerebrospinalis",647,,"Li-Borrelia, IgG-vasta-aineet",0.3185989558696747,UNCHECKED,3032083,
Ts-PADBrea,Histological examination of Ts-Breast thick needle biopsy,1300,,Ts-Rinnan paksuneulabiopsian histologinen tutkimus,0.49036481976509094,APPROVED,4156558,
P -CMVNh,"P -Cytomegalovirus, nucleic acid (quantum) Plasma",677,,"P -Cytomegalovirus, nukleiinihappo (kvant)",0.6001632213592529,UNCHECKED,4162529,
Pt-FVSpirD,Pt Flow Volume Spirometry and Bronchodilation Assay Patient,153,,Pt-Virtaustilavuus-spirometria ja bronkodilaatiokoe,0.55398029088974,UNCHECKED,35624944,
S -T3-Vdi,"S -Triiodothyronine, free, dialysis method Serum",67,,"S -Trijodityroniini, vapaa, dialyysimenetelmä",0.661514937877655,UNCHECKED,4017355,
P -Krea,P-Creatinine Plasma,875343,,P -Kreatiniini,0.49798810482025146,APPROVED,4199025,
fB-Folaat,fB-Folate Blood from fasting patient,13812,,fB-Folaatti,0.38555869460105896,APPROVED,3006270,
fB-Folaat,fB-Folate Blood from fasting patient,13812,,fB-Folaatti,0.38555869460105896,APPROVED,37111339,
S -SindAbM,"S-Sindbis virus, IgM antibodies Serum",56,,"S -Sindbis-virus, IgM-vasta-aineet",0.6476575136184692,UNCHECKED,36717375,
S -Aldos,S -Aldosterone Serum,1293,,S -Aldosteroni,0.5936551094055176,APPROVED,4174567,
-MNC-abs,,1292,,NA NA,0.0,APPROVED,4022016,
S -Testo-V,"S-Testosterone, Free Serum",153,,"S -Testosteroni, vapaa",0.5327587723731995,UNCHECKED,37399664,
-MNC/kg,,1292,,NA NA,0.0,APPROVED,4022016,
P -ALAT,P -Alanin aminotransferase Plasma,599385,,P -Alaniiniaminotransferaasi,0.7054521441459656,APPROVED,4190899,
Pt-Paino,,1292,,NA Patient,0.0,APPROVED,3025315,
S -Vorikon,S -Voriconazole Serum,56,,S -Vorikonatsoli,0.6214959621429443,UNCHECKED,37399149,
Pt-Hepy-R,"Pt-Helicobacter pylori, Urea Test Patient",66,,"Pt-Helicobacter pylori, ureakoe",0.6035423278808594,UNCHECKED,4216359,
Pt-PerifKä,,1292,,NA Patient,0.0,UNCHECKED,0,"Periferal blood handling, freezing and storage"
S -All-W6,,66,,NA Serum,0.0,UNCHECKED,0,
-GenEsik,,1271,,NA NA,0.0,UNCHECKED,0,Pretreatment of genetic material
Li-BorrAbM,"Li-Borrelia, IgM antibodies Liquor cerebrospinalis",647,,"Li-Borrelia, IgM-vasta-aineet",0.32522329688072205,UNCHECKED,3011050,
fE-Folaat,fE-Folate Erythrocytes from fasting patient,13812,,fE-Folaatti,0.5464877486228943,APPROVED,3035569,
fE-Folaat,fE-Folate Erythrocytes from fasting patient,13812,,fE-Folaatti,0.5464877486228943,APPROVED,37111339,
P -AFOS,P - Alkaline phosphatase Plasma,536407,,P -Alkalinen fosfataasi,0.917479932308197,APPROVED,4193028,
fB-B1-Vit,Vitamin B1 Blood from fasting patient,151,,B1-vitamiini,0.49706730246543884,UNCHECKED,441266,
B -CyA,B -Cyclosporine A Blood,13811,,B -Syklosporiini A,0.6097071170806885,APPROVED,4209258,
P -Gluk,P -Glucose Plasma,534051,,P -Glukoosi,0.5736145973205566,APPROVED,4218282,
-PreA,,13575,,NA NA,0.0,UNCHECKED,0,Preanalytical work
S -YersAbM,"S-Yersinia, IgM Antibodies Serum",66,,"S -Yersinia, IgM-vasta-aineet",0.522458016872406,UNCHECKED,46272363,
-HPVNhO,"-Papillomavirus, nucleic acid (qual) NA",1265,,"-Papilloomavirus, nukleiinihappo (kval)",0.5858587622642517,APPROVED,44811755,
4 Timotei,,65,,NA NA,0.0,UNCHECKED,0,
-HBVNhO,"-Hepatitis B virus, nucleic acid (qualification) NA",55,,"-Hepatiitti B -virus, nukleiinihappo (kval)",0.54313725233078,UNCHECKED,4005034,
5 Pujo,,65,,NA NA,0.0,UNCHECKED,0,
F -SalmVi,"F -Salmonella, cultivation of Feces",150,,"F -Salmonella, viljely",0.4265279173851013,UNCHECKED,4021050,
6 Hevonen,,65,,NA NA,0.0,UNCHECKED,0,
B -Diffi,"B - Leukocytes, count Blood",474531,,"B -Leukosyytit, erittelylaskenta",0.5401061773300171,APPROVED,4013251,
7 Koira,,65,,NA NA,0.0,UNCHECKED,0,
S -CA19-9,S -CA 19-9 antigen Serum,13451,,S -CA 19-9 antigeeni,0.6551193594932556,APPROVED,44811979,
8 Kissa,,65,,NA NA,0.0,UNCHECKED,0,
9 D.Ptero,,65,,NA NA,0.0,UNCHECKED,0,
CRP-Pika,,65,,NA NA,0.0,UNCHECKED,0,
S -IgESSeR,,65,,NA Serum,0.0,UNCHECKED,0,
S -CRP,S -C-reactive protein Serum,150,,S -C-reaktiivinen proteiini,0.7412621378898621,UNCHECKED,4264024,
Kiire2,,149,,NA NA,0.0,UNCHECKED,0,
Ts-PAD4-Hn,"Histological examination of the Ts-Head and neck area, extensive surgical preparation Tissue",643,,"Ts-Pään ja kaulan alueen histologinen tutkimus, laaja leikkauspreparaatti",0.38977500796318054,UNCHECKED,4161058,
Bl-BAL-1,"Bl-Bronchoalveolar lavage specimen, cell examination Bronchoalveolar lavation",1246,,"Bl-Bronkoalveolaarinen huuhtelunäyte, solututkimus",0.6447904706001282,APPROVED,3033034,
Pt-GFRe-CG,"Pt-Glomerulus filtration rate, estimated, Cockcroft-Gault formula Patient",55,,"Pt-Glomerulussuodosnopeus, estimoitu, Cockcroftin-Gaultin kaava",0.685579776763916,UNCHECKED,45766326,
-MRSAVi,"-Staphylococcus aureus, methicillin resistance culture NA",471586,,"-Staphylococcus aureus, metisilliiniresistenssi viljely",0.841449499130249,APPROVED,4046599,
S -InfliAb,"S-Infliximab, Antibodies Serum",65,,"S -Infliksimabi, vasta-aineet",0.5723698735237122,UNCHECKED,37395370,
TRVSPES4,,65,,NA NA,0.0,UNCHECKED,0,
P -Krea,P-Creatinine Plasma,396793,,P -Kreatiniini,0.49798810482025146,APPROVED,4199025,
P -RF,"P -Rheumatoid factor, determination Plasma",638,,"P -Reumafaktori, määritys",0.6100279092788696,UNCHECKED,37397812,
Pt-GFRe,,387418,,NA Patient,0.0,APPROVED,44790183,
S -Ca(akt),,379783,,NA Serum,0.0,APPROVED,4154490,
Ts-DNAFc,"Ts-DNA, flow cytometry Tissue",65,,"Ts-DNA, virtaussytometria",0.5618020296096802,UNCHECKED,45769412,
S -pH(akt),,379783,,NA Serum,0.0,APPROVED,3018418,
S -Alb,S -Albumin Serum,633,,S -Albumiini,0.6633556485176086,UNCHECKED,4017497,
Li-MorbAb,"Li-measles virus, antibodies to Liquor cerebrospinalis",149,,"Li-Tuhkarokkovirus, vasta-aineet",0.3750665485858917,UNCHECKED,3009886,
Ts-PADEndo,Examination of histological material of Ts-Uterine mucosa Tissue,1233,,Ts-Kohdun limakalvon histologisen materiaalin tutkimus,0.3856850266456604,APPROVED,4056556,
Ts-PADEndo,Examination of histological material of Ts-Uterine mucosa Tissue,1233,,Ts-Kohdun limakalvon histologisen materiaalin tutkimus,0.3856850266456604,APPROVED,4002226,
Pt-GFRe-CG,"Pt-Glomerulus filtration rate, estimated, Cockcroft-Gault formula Patient",55,,"Pt-Glomerulussuodosnopeus, estimoitu, Cockcroftin-Gaultin kaava",0.685579776763916,UNCHECKED,45766326,
U -Pi,"U-Phosphate, Inorganic Urine",65,,"U -Fosfaatti, epäorgaaninen",0.6628182530403137,UNCHECKED,4017908,
B -LDLRe-4,,64,,NA Blood,0.0,UNCHECKED,0,
-ToxoNhO,"-Toxoplasma, nucleic acid (qual) NA",145,,"-Toxoplasma, nukleiinihappo (kval)",0.6090214252471924,UNCHECKED,4162819,
B -MPASPI,,64,,NA Blood,0.0,UNCHECKED,0,
P -HIV1Nh,"P -HI virus 1, nucleic acid (quantum) Plasma",1230,,"P -HI-virus 1, nukleiinihappo (kvant)",0.39205318689346313,APPROVED,4160613,
P -TT-INR,"P -Thromboplastin time, INR printing Plasma",369603,,"P -Tromboplastiiniaika, INR-tulostus",0.4932480454444885,APPROVED,3034426,
Bl-Solut,,1229,,NA Bronchoalveolar lavation,0.0,APPROVED,3033034,
S -HEVAb,"S -Hepatitis E virus, antibodies Serum",55,,"S -Hepatiitti E -virus, vasta-aineet",0.582181990146637,UNCHECKED,4302461,
B -Neut,B-Neutrophils Blood,352803,,B -Neutrofiilit,0.6514089703559875,APPROVED,3017732,
Li-VirAb,"Li-Virus, antibodies to Liquor cerebrospinalis",631,,"Li-Virus, vasta-aineet",0.2560148537158966,UNCHECKED,3047318,
S -TBETot,,55,,NA Serum,0.0,UNCHECKED,0,
B -Hb-CO,"B -Hemoglobin, Carbon Monoxide Blood",144,,"B -Hemoglobiini, hiilimonoksidi",0.6972204446792603,UNCHECKED,4269049,
dU-Pi,"dU-Phosphate, Inorganic Diurnal Urine",64,,"dU-Fosfaatti, epäorgaaninen",0.5693130493164062,UNCHECKED,4017908,
P -Bil,P -Bilirubin Plasma,308245,,P -Bilirubiini,0.6306689977645874,APPROVED,4210860,
S -ENAAb.,,64,,NA Serum,0.0,UNCHECKED,0,
S -AFOS-Is,"S - Alkaline phosphatase, isoenzymes Serum",1213,,"S -Alkalinen fosfataasi, isoentsyymit",0.8180949687957764,APPROVED,4220699,
S -HSVAbG,"S-Herpes simplex virus, IgG antibodies Serum",628,,"S -Herpes simplex -virus, IgG-vasta-aineet",0.6751522421836853,UNCHECKED,4025994,
S -SHBG,S -Gender hormone binding globulin Serum,144,,S -Sukupuolihormoneja sitova globuliini,0.6287715435028076,UNCHECKED,4206320,
dU-Oksal,dU-Oxalate diurnal Urine,63,,dU-Oksalaatti,0.4624125063419342,UNCHECKED,4334478,
S -TSAb,S-Thyroid stimulation antibodies Serum,55,,S -Tyreoideaa stimuloivat vasta-aineet,0.6305854320526123,UNCHECKED,37392465,
F -VirNhO,,143,,NA Feces,0.0,UNCHECKED,0,
Pt-EKG-12,"Pt-ECG, 12 connections at rest Patient",272233,,"Pt-EKG, 12 kytkentää levossa",0.3436444401741028,APPROVED,36307586,
Pt-EKG-12,"Pt-ECG, 12 connections at rest Patient",272233,,"Pt-EKG, 12 kytkentää levossa",0.3436444401741028,APPROVED,45877258,
B -pH,,261365,,NA Blood,0.0,APPROVED,3010421,
As-Diffi,"As-Leukocytes, specification Ascitic fluid",1202,,"As-Leukosyytit, erittelylaskenta",0.4327673614025116,APPROVED,3044045,
As-Diffi,"As-Leukocytes, specification Ascitic fluid",1202,,"As-Leukosyytit, erittelylaskenta",0.4327673614025116,APPROVED,4206413,
P -HCO3,,261365,,NA Plasma,0.0,APPROVED,3015473,
S -Infli,S-Infliximab Serum,142,,S -Infliksimabi,0.7079823613166809,UNCHECKED,37395369,
B -BE,,260540,,NA Blood,0.0,APPROVED,3012501,
S -HSVAbM,"S-Herpes simplex virus, IgM antibodies Serum",628,,"S -Herpes simplex -virus, IgM-vasta-aineet",0.6707339286804199,UNCHECKED,4025994,
B -pCO2,,260540,,NA Blood,0.0,APPROVED,4097882,
Bm-ASO2-QD,,627,,NA Bone marrow,0.0,UNCHECKED,0,
B -pO2,,260540,,NA Blood,0.0,APPROVED,4094581,
As-Solut,As-Solut Ascitic fluid,1199,,As-Solut,0.6561154127120972,APPROVED,3005792,
As-Solut,As-Solut Ascitic fluid,1199,,As-Solut,0.6561154127120972,APPROVED,4206413,
Pt-Paasto,Pt Fasting Study (Glucose + Insulin) Patient,63,,Pt-Paastotutkimus (glukoosi + insuliini),0.3352205157279968,UNCHECKED,37392363,
NLAATU,,260540,,NA NA,0.0,UNCHECKED,0,Quality of the sample (TAG)
S -SalmAb,"S -Salmonella, antibodies Serum",141,,"S -Salmonella, vasta-aineet",0.4936096966266632,UNCHECKED,4025135,
F -AdenNhO,,140,,NA Feces,0.0,UNCHECKED,0,
S -EPO,S-Erythropoietin Serum,1197,,S -Erytropoietiini,0.6892165541648865,APPROVED,4185265,
-BaktNhO,"-Bacteria, nucleic acid (qual) NA",624,,"-Bakteeri, nukleiinihappo (kval)",0.597726047039032,UNCHECKED,4248114,
F -AstrNho,,140,,NA Feces,0.0,UNCHECKED,0,
B -Baso,B -Basophilic leukocytes Blood,235899,,B -Basofiiliset leukosyytit,0.6752392649650574,APPROVED,37208514,
F -RotaNhO,,140,,NA Feces,0.0,UNCHECKED,0,
F -SapoNhO,,140,,NA Feces,0.0,UNCHECKED,0,
-InfAAg,"-Fluenza A virus, antigen NA",1192,,"-Influenssa A -virus, antigeeni",0.7098036408424377,APPROVED,4044987,
B -Eos,B -Eosinophils Blood,235899,,B -Eosinofiilit,0.5853655338287354,APPROVED,3013115,
"S -D-1,25","Vitamin S-1,25-OH Serum",621,,"S -D-vitamiini-1,25-OH",0.3857535123825073,UNCHECKED,37392215,
As-Gran,,1186,,NA Ascitic fluid,0.0,APPROVED,44786800,
As-Gran,,1186,,NA Ascitic fluid,0.0,APPROVED,4206413,
Ts-BCL2-D,"Translocation of Ts-Chromosomes 14:18 to the BCL2 gene, DNA study Tissue",55,,"Ts-Kromosomien 14:18 translokaatio BCL2-geenin kohdalla, DNA-tutkimus",0.3644086420536041,UNCHECKED,37019048,
B -Lymf,,235899,,NA Blood,0.0,APPROVED,3019198,
-TB-TY2,,54,,NA NA,0.0,UNCHECKED,0,
As-Lymf,,1186,,NA Ascitic fluid,0.0,APPROVED,3028079,
As-Lymf,,1186,,NA Ascitic fluid,0.0,APPROVED,4206413,
S -rArah2E,"S -Peanut, recombinant (rAra h 2, f423), IgE antibodies Serum",63,,"S -Maapähkinä, rekombinantti (rAra h 2, f423), IgE vasta-aineet",0.41244032979011536,UNCHECKED,37392614,
Sy-Laktaat,Sy-Lactate Synovial fluid,140,,Sy-Laktaatti,0.6964242458343506,UNCHECKED,45877984,
As-MuutSol,,1186,,NA Ascitic fluid,0.0,APPROVED,46235833,
As-MuutSol,,1186,,NA Ascitic fluid,0.0,APPROVED,4206413,
B -Monos,B -Monocytes Blood,235899,,B -Monosyytit,0.5846640467643738,APPROVED,3001604,
dU-Kors-V,"dU-Cortisol, free diurnal Urine",612,,"dU-Kortisoli, vapaa",0.5690628290176392,UNCHECKED,4017631,
S -Fenyt,S-Phenytoin Serum,1185,,S -Fenytoiini,0.7355700731277466,APPROVED,4151413,
SPRV-laus,,603,,NA NA,0.0,UNCHECKED,0,
B -PNHFc,"B -PNH, Immunophenotyping Blood",54,,"B -PNH, Immunofenotyypitys",0.539491593837738,UNCHECKED,37393598,
L -Baso,L -Basophilic leukocytes Leukocyte,235899,,L -Basofiiliset leukosyytit,0.7167668342590332,APPROVED,4156653,
E -GlyHem,,54,,NA Erythrocyte,0.0,UNCHECKED,0,
L -Blastit,,235899,,NA Leukocyte,0.0,APPROVED,4153003,
fS-Urea,fS-Urea Serum from fasting patient,139,,fS-Urea,0.3883753716945648,UNCHECKED,4048854,
Pika-HIVAb,,54,,NA NA,0.0,UNCHECKED,0,
S -Prealb,S-Realbumin Serum,602,,S -Prealbumiini,0.7131977677345276,UNCHECKED,4243774,
B -HLABD,"B-HLA-B, DNA study Blood",1183,,"B -HLA-B, DNA-tutkimus",0.39736616611480713,APPROVED,4094297,
S -LPRAI,,54,,NA Serum,0.0,UNCHECKED,0,
S -TBEAb,"S - Tick-borne encephalitis virus, antibodies Serum",63,,"S -Puutiaisaivokuumevirus, vasta-aineet",0.7808898687362671,UNCHECKED,4138406,
Bl-CD4/CD8,,62,,NA Bronchoalveolar lavation,0.0,UNCHECKED,0,
L -Eos,L -Eosinophils Leukocyte,235899,,L -Eosinofiilit,0.5585872530937195,APPROVED,4149456,
Kudostyyp,,62,,NA NA,0.0,UNCHECKED,0,
L -Lymf,,235899,,NA Leukocyte,0.0,APPROVED,4156652,
P -C1Inh,,62,,NA Plasma,0.0,UNCHECKED,0,
L -Metamye,,235899,,NA Leukocyte,0.0,APPROVED,4153002,
Pt-Hepy-R2,,62,,NA Patient,0.0,UNCHECKED,0,
F -NoroNhO,"F -Norovirus, nucleic acid (quec) Feces",1182,,"F -Norovirus, nukleiinihappo (kval)",0.46624407172203064,APPROVED,44811871,
L -Monos,,235899,,NA Leukocyte,0.0,APPROVED,4150335,
L -Myelos,,235899,,NA Leukocyte,0.0,APPROVED,4195185,
L -Promyel,,235899,,NA Leukocyte,0.0,APPROVED,4193711,
B -Liuskat,,231947,,NA Blood,0.0,APPROVED,3030905,
L -Liuskat,,231947,,NA Leukocyte,0.0,APPROVED,4024539,
fS-PP,fS-Pancreatic peptide Serum from fasting patient,596,,fS-Haimaperäinen peptidi,0.4796142578125,UNCHECKED,37398208,
S -DPteroE,"S -Dermatophagoides pteronyssinus (d1), IgE antibodies Serum",139,,"S -Dermatophagoides pteronyssinus (d1), IgE-vasta-aineet",0.6286172270774841,UNCHECKED,4130580,
L -Sauvat,,231947,,NA Leukocyte,0.0,APPROVED,4100147,
S -Ca(7.4),,220990,,NA Serum,0.0,APPROVED,4154490,
P -Reninm,"P -Renin, concentration Plasma",1180,,"P -Reniini, konsentraatio",0.5230203866958618,APPROVED,4192541,
S -Om5GliE,"S-Wheat, recombinant (rTri a 19, Omega-5 Gliadin, f416), IgE antibodies Serum",54,,"S -Vehnä, rekombinantti (rTri a 19, Omega-5 Gliadin, f416), IgE vasta-aineet",0.45181185007095337,UNCHECKED,21494782,
cB-VeIoni5,,1166,,NA capillary Blood,0.0,APPROVED,3022313,
cB-VeIoni5,,1166,,NA capillary Blood,0.0,APPROVED,40758360,
S -Jo1Ab,"S-Histidyl tRNA synthetase, antibodies Serum",62,,"S -Histidyyli-tRNA -syntetaasi, vasta-aineet",0.5992732048034668,UNCHECKED,4187656,
-BaktVr,"-Bacteria, staining NA",592,,"-Bakteeri, värjäys",0.4527624845504761,UNCHECKED,45878742,
Pt-PitkäSä,,590,,NA Patient,0.0,UNCHECKED,0,
S -Ca-Ion,"S -Calcium, Ionized Serum",211537,,"S -Kalsium, ionisoitunut",0.747157633304596,APPROVED,4307178,
Ts-TuPa15,,590,,NA Tissue,0.0,UNCHECKED,0,
B -HLAAD,"B -HLA-A, DNA study Blood",1163,,"B -HLA-A, DNA-tutkimus",0.40860387682914734,APPROVED,4095324,
S -PRLmakr,"S - Prolactin, macro Serum",54,,"S -Prolaktiini, makro",0.4819209575653076,UNCHECKED,37392344,
S -IgLcL-V,"S-Immunoglobulin, Light Chains, Lambda, Free Serum",139,,"S -Immunoglobuliini, kevytketjut, Lambda, vapaat",0.6655600070953369,UNCHECKED,4107903,
S -Kopept,S-Copeptin Serum,62,,S -Kopeptiini,0.4370404779911041,UNCHECKED,3016579,
U -Amfet,,54,,NA Urine,0.0,UNCHECKED,0,
Ts-MGMTmet,,139,,NA Tissue,0.0,UNCHECKED,0,
B -HLA2PPR,,61,,NA Blood,0.0,UNCHECKED,0,
Fl-TrHiVi,,61,,NA Fluor vaginalis,0.0,UNCHECKED,0,
F -Para-O,F -Parasites (quec) Feces,1159,,F -Parasiitit (kval),0.2975879907608032,APPROVED,4065659,
fP-CgB,,61,,NA Plasma from fasting patient,0.0,UNCHECKED,0,
F -RotaAg,"F -Rotavirus, antigen Feces",585,,"F -Rotavirus, antigeeni",0.5531406402587891,UNCHECKED,4044108,
P -Glkg,P -Glucagon Plasma,138,,P -Glukagoni,0.6186407804489136,UNCHECKED,37398214,
U -Amfet-O,U -Amphetamine (Qual) Urine,54,,U -Amfetamiini (kval),0.4866364002227783,UNCHECKED,4076931,
E -RetHe,,584,,NA Erythrocyte,0.0,UNCHECKED,0,
U -Bendi,,54,,NA Urine,0.0,UNCHECKED,0,
E -MCHC,"E-Hemoglobin, mean concentration Erythrocyte",205469,,"E -Hemoglobiini, keskimassakonsentraatio",0.7243711948394775,APPROVED,4290193,
S -ASTA,S -Antiphylolysin Serum,1158,,S -Antistafylolysiini,0.4715833365917206,APPROVED,3035947,
U -Bendi-O,U-Benzodiazepines (quin) Urine,54,,U -Bentsodiatsepiinit (kval),0.6508615016937256,UNCHECKED,36310545,
-LegiVi,"-Legionella, culture NA",579,,"-Legionella, viljely",0.5412037968635559,UNCHECKED,4047156,
U -Canna,,54,,NA Urine,0.0,UNCHECKED,0,
S -CampAbM,"S-Campylobacter, IgM antibodies Serum",138,,"S -Campylobacter, IgM-vasta-aineet",0.6130812168121338,UNCHECKED,4155304,
S -TBEAbM,"S -Shutter fever virus, IgM antibodies Serum",61,,"S -Puutiaisaivokuumevirus, IgM-vasta-aineet",0.4365190267562866,UNCHECKED,44808558,
B -HLADRBD,"B-HLA-DRB, DNA study Blood",1149,,"B -HLA-DRB, DNA-tutkimus",0.4307132065296173,APPROVED,4327469,
B -BaktVi,"B -Bacteria, culture Blood",203478,,"B -Bakteeri, viljely",0.5225281715393066,APPROVED,3023368,
S -PujospE,,138,,NA Serum,0.0,UNCHECKED,0,
Ts-GenEsik,,61,,NA Tissue,0.0,UNCHECKED,0,
P -TT-SPR,,1148,,NA Plasma,0.0,APPROVED,3034426,
U -Krea,U-Creatinine Urine,574,,U -Kreatiniini,0.4640876054763794,UNCHECKED,37397988,
aB-VeIon10,,176338,,NA arterial Blood,0.0,APPROVED,4243951,
aB-VeIon10,,176338,,NA arterial Blood,0.0,APPROVED,40758360,
Ts-SoluVi,,61,,NA Tissue,0.0,UNCHECKED,0,
U -Canna-O,U -Cannabis (quin) Urine,54,,U -Kannabis (kval),0.4686054289340973,UNCHECKED,4042216,
U -CtNgNhO,,1147,,NA Urine,0.0,APPROVED,42868635,
U -CtNgNhO,,1147,,NA Urine,0.0,APPROVED,4162818,
U -CtNgNhO,,1147,,NA Urine,0.0,APPROVED,44811868,
U -TutkEsi,,167886,,NA Urine,0.0,UNCHECKED,0,Information given beforehand (TAG)
B -HLA-A,,60,,NA Blood,0.0,UNCHECKED,0,
U -Opiaa,,54,,NA Urine,0.0,UNCHECKED,0,
U -Bil-O,U -Bilirubin (quin) Urine,138,,U -Bilirubiini (kval),0.4882696270942688,UNCHECKED,4230546,
OTTOTAPA,,166921,,NA NA,0.0,UNCHECKED,0,Blood sample technique (TAG)
B -HLA-ABC,,60,,NA Blood,0.0,UNCHECKED,0,
Bu-Solut,,137,,NA NA,0.0,UNCHECKED,0,
RAKKOAIKA,,166921,,NA NA,0.0,UNCHECKED,0,Duration of urine staying in bladder 
B -HLA-B,,60,,NA Blood,0.0,UNCHECKED,0,
S -All-T3,,137,,NA Serum,0.0,UNCHECKED,0,
B -Temp,,166751,,NA Blood,0.0,APPROVED,21490586,
dU-Krea,dU-Creatinine diurnal Urine,573,,dU-Kreatiniini,0.31736963987350464,UNCHECKED,37397988,
B -HLA-C,,60,,NA Blood,0.0,UNCHECKED,0,
Bu-Diffi,,136,,NA NA,0.0,UNCHECKED,0,
B -HLA-DQA,,60,,NA Blood,0.0,UNCHECKED,0,
B -HLA-DQB,,60,,NA Blood,0.0,UNCHECKED,0,
U -Opiaa-O,"U -Opiates, Screening (Qual) Urine",54,,"U -Opiaatit, seulonta (kval)",0.4429767429828644,UNCHECKED,37393347,
U -GcNhO,"U -Neisseria gonorrhoeae, nucleic acid (quin) Urine",1143,,"U -Neisseria gonorrhoeae, nukleiinihappo (kval)",0.659948468208313,APPROVED,44811868,
B -HLADPB,,60,,NA Blood,0.0,UNCHECKED,0,
U -BaktVi,"U -Bacteria, culture Urine",165691,,"U -Bakteeri, viljely",0.514011800289154,APPROVED,3026008,
S -Paras,S -Paracetamol Serum,573,,S -Parasetamoli,0.6098184585571289,UNCHECKED,37392643,
U -Opiaa-O,U -Opiates (qual) Urine,54,,U -Opiaatit (kval),0.3824615478515625,UNCHECKED,3025046,
-TbVrP,,53,,NA NA,0.0,UNCHECKED,0,
B -100VARA,,53,,NA Blood,0.0,UNCHECKED,0,
B -HLADr-D,"B -HLADr typing, DNA study Blood",60,,"B -HLADr-tyypitys, DNA-tutkimus",0.3926146328449249,UNCHECKED,4258677,
P -TnT,P -Troponin T Plasma,159156,,P -Troponiini T,0.5666711330413818,APPROVED,4192937,
B -Mksyn,,53,,NA Blood,0.0,UNCHECKED,0,
B -HLADRBL,,60,,NA Blood,0.0,UNCHECKED,0,
S -HevohiE,"S - Horse dandruff (e3), IgE antibodies Serum",135,,"S -Hevosen hilse (e3), IgE-vasta-aineet",0.29966384172439575,UNCHECKED,3022202,
P -100VARA,,53,,NA Plasma,0.0,UNCHECKED,0,
S -GbmAb,"S-Glomerular basement membrane, antibodies Serum",1115,,"S -Glomerulustyvikalvo, vasta-aineet",0.7346542477607727,APPROVED,4309134,
Bm-mFISH,,134,,NA Bone marrow,0.0,UNCHECKED,0,
P -vWF-Ag,"P -von Willebrand factor, Plasma antigen",565,,"P -von Willebrand-tekijä, antigeeni",0.6318598389625549,UNCHECKED,37392538,
P -FibrSPR,,564,,NA Plasma,0.0,UNCHECKED,0,
dU-Mg,dU-Magnesium diurnal Urine,60,,dU-Magnesium,0.5619481801986694,UNCHECKED,4261656,
U -KemSeul,U -Chemical Screening of Urine,155494,,U -Kemiallinen seulonta,0.49679359793663025,APPROVED,4064933,
S -Alko,S-Alcohols Serum,552,,S -Alkoholit,0.6423615217208862,UNCHECKED,36310580,
U -BKVNh,"U -BK virus, nucleic acid (quantum) Urine",53,,"U -BK-virus, nukleiinihappo (kvant)",0.4980084002017975,UNCHECKED,37394267,
P -AT3-SPR,,551,,NA Plasma,0.0,UNCHECKED,0,
-CMVNh,"-Cytomegalovirus, nucleic acid (quantum) NA",1111,,"-Cytomegalovirus, nukleiinihappo (kvant)",0.6372629404067993,APPROVED,4162529,
B -SC-abs,,1101,,NA Blood,0.0,APPROVED,4302080,
P -APTTSPR,,1084,,NA Plasma,0.0,APPROVED,4307179,
U -Keto-O,U -Acetone substances (quin) Urine,154504,,U -Asetoniaineet (kval),0.41985365748405457,APPROVED,3028893,
B -SienVi,"B -Mushroom, cultivation Blood",550,,"B -Sieni, viljely",0.5200102925300598,UNCHECKED,42536301,
U -JCVNh,"U -JC virus, nucleic acid (quantum) Urine",53,,"U -JC-virus, nukleiinihappo (kvant)",0.5095095634460449,UNCHECKED,44789521,
Pussit,,549,,NA NA,0.0,UNCHECKED,0,
U -Koka,,53,,NA Urine,0.0,UNCHECKED,0,
U -Alb-O,U -Albumin (quin) Urine,154490,,U -Albumiini (kval),0.4786228537559509,APPROVED,4152996,
Pf-RF,,547,,NA Pleural fluid,0.0,UNCHECKED,0,
Li-KardAb,"Li-Cardiolipin, Antibodies (VDRL) Liquor cerebrospinalis",60,,"Li-Kardiolipiini, vasta-aineet (VDRL)",0.43732497096061707,UNCHECKED,4166679,
Pt-GFRe-MD,"Pt-Glomerular filtration rate, estimated, MDRD study formula (unit: ml / min / 1.73 m2) Patient",134,,"Pt-Glomerulussuodosnopeus, estimoitu, MDRD-tutkimuksen kaava (mittayksikkö: ml/min/1.73 m2)",0.33718231320381165,UNCHECKED,4049266,
S -EtglyGC,,547,,NA Serum,0.0,UNCHECKED,0,
S -CodiAbG,,60,,NA Serum,0.0,UNCHECKED,0,
U -Koka-O,U -Cocaine (quin) Urine,53,,U -Kokaiini (kval),0.43407827615737915,UNCHECKED,42036745,
S -EtOHGC,,547,,NA Serum,0.0,UNCHECKED,0,
S -T4-V-Di,,60,,NA Serum,0.0,UNCHECKED,0,
U -Eryt-O,U - Erythrocytes (quin) Urine,154490,,U -Erytrosyytit (kval),0.52220219373703,APPROVED,3002582,
P -Trombot,P - Investigation of thrombosis tendency Plasma,1082,,P -Tromboositaipumuksen selvittely,0.5363085865974426,APPROVED,4214131,
