code,name_fi,name_en,name_en_source,valid_start_date,units,abbreviation
90013,U-Tutkimus / sedimenttilaji,NA,Google,1991-03-06,NULL,-SedLaji
90014,U-Tutkimus / sedimenttilaji,NA,Google,1991-03-06,NULL,-SedLaji
90015,U-Tutkimus / sedimenttilaji,NA,Google,1991-03-06,NULL,-SedLaji
90016,U-Tutkimus / sedimenttilaji,NA,Google,1991-12-16,NULL,-SedLaji
90017,U-Tutkimus / sedimenttilaji,NA,Google,1991-12-16,NULL,-SedLaji
90018,U-Tutkimus / sedimenttilaji,NA,Google,1991-12-16,NULL,-SedLaji
90019,U-Tutkimus / sedimenttilaji,NA,Google,1991-12-16,NULL,-SedLaji
9002,Preanalyyttiset tyÃ¶t,NA,Google,1998-02-10,NULL,-PreA
90020,Punasolujen morfologia/ tyyppi,NA,Google,1991-04-03,NULL,-PunTyyp
90021,Punasolujen morfologia/ tyyppi,NA,Google,1991-04-03,NULL,-PunTyyp
90022,Punasolujen morfologia/ tyyppi,NA,Google,1991-04-03,NULL,-PunTyyp
90023,Punasolujen morfologia/ tyyppi,NA,Google,1991-04-03,NULL,-PunTyyp
90024,Punasolujen morfologia/ tyyppi,NA,Google,1991-04-03,NULL,-PunTyyp
90025,Punasolujen morfologia/ tyyppi,NA,Google,1991-04-03,NULL,-PunTyyp
90026,Punasolujen morfologia/ tyyppi,NA,Google,1991-04-03,NULL,-PunTyyp
90027,Punasolujen morfologia/ tyyppi,NA,Google,1991-04-03,NULL,-PunTyyp
90028,Punasolujen morfologia/ tyyppi,NA,Google,1991-04-03,NULL,-PunTyyp
9003,Preanalyyttiset tyÃ¶t,NA,Google,1998-02-10,NULL,-PreA
90030,Punasolujen morfologia/ mÃ¤Ã¤rÃ¤,NA,Google,1991-04-03,NULL,-PunMÃ¤Ã¤r
90031,Punasolujen morfologia/ mÃ¤Ã¤rÃ¤,NA,Google,1991-04-03,NULL,-PunMÃ¤Ã¤r
90032,Punasolujen morfologia/ mÃ¤Ã¤rÃ¤,NA,Google,1991-04-03,NULL,-PunMÃ¤Ã¤r
90033,Punasolujen morfologia/ mÃ¤Ã¤rÃ¤,NA,Google,1991-04-03,NULL,-PunMÃ¤Ã¤r
90034,Punasolujen morfologia/ mÃ¤Ã¤rÃ¤,NA,Google,1991-04-03,NULL,-PunMÃ¤Ã¤r
90035,Punasolujen morfologia/ mÃ¤Ã¤rÃ¤,NA,Google,1991-04-03,NULL,-PunMÃ¤Ã¤r
90036,Punasolujen morfologia/ mÃ¤Ã¤rÃ¤,NA,Google,1991-04-03,NULL,-PunMÃ¤Ã¤r
90037,Punasolujen morfologia/ mÃ¤Ã¤rÃ¤,NA,Google,1991-04-03,NULL,-PunMÃ¤Ã¤r
90038,Punasolujen morfologia/ mÃ¤Ã¤rÃ¤,NA,Google,1991-04-03,NULL,-PunMÃ¤Ã¤r
9004,Preanalyyttiset tyÃ¶t,NA,Google,1998-02-10,NULL,-PreA
9005,Preanalyyttiset tyÃ¶t,NA,Google,1998-02-10,NULL,-PreA5
90050,TehdÃ¤Ã¤nkÃ¶ virtsaviljely,NA,Google,1989-04-04,NULL,-Viljely
9006,Preanalyyttiset tyÃ¶t,NA,Google,1998-02-10,NULL,-PreA
90060,Diffi / viitekoodi,NA,Google,1991-04-03,NULL,-DifSol
90061,Diffi / viitekoodi,NA,Google,1991-04-03,NULL,-DifSol
90062,Diffi / viitekoodi,NA,Google,1991-04-03,NULL,-DifSol
90063,Diffi / viitekoodi,NA,Google,1991-04-03,NULL,-DifSol
90064,Diffi / viitekoodi,NA,Google,1991-04-03,NULL,-DifSol
90065,Diffi / viitekoodi,NA,Google,1991-04-03,NULL,-DifSol
9007,Preanalyyttiset tyÃ¶t,NA,Google,1998-02-10,NULL,-PreA
90070,Leukosyyttien patol. muutokset,NA,Google,1991-04-03,NULL,-DifPat
90071,Leukosyyttien patol. muutokset,NA,Google,1991-04-03,NULL,-DifPat
90072,Leukosyyttien patol. muutokset,NA,Google,1991-04-03,NULL,-DifPat
90073,Leukosyyttien patol. muutokset,NA,Google,1991-04-03,NULL,-DifPat
90074,Leukosyyttien patol. muutokset,NA,Google,1991-04-03,NULL,-DifPat
90075,Leukosyyttien pat. muutokset,NA,Google,1991-04-03,NULL,-DifPat
9008,Preanalyyttiset tyÃ¶t,NA,Google,1998-02-10,NULL,-PreA
90080,Diffi / mÃ¤Ã¤rÃ¤,NA,Google,1991-04-03,NULL,-DifMÃ¤Ã¤r
90081,Diffi / mÃ¤Ã¤rÃ¤,NA,Google,1991-04-03,NULL,-DifMÃ¤Ã¤r
90082,Diffi / mÃ¤Ã¤rÃ¤,NA,Google,1991-04-03,NULL,-DifMÃ¤Ã¤r
90083,Diffi / mÃ¤Ã¤rÃ¤,NA,Google,1991-04-03,NULL,-DifMÃ¤Ã¤r
90084,Diffi / mÃ¤Ã¤rÃ¤,NA,Google,1991-04-03,NULL,-DifMÃ¤Ã¤r
90085,Diffi / mÃ¤Ã¤rÃ¤,NA,Google,1991-04-03,NULL,-DifMÃ¤Ã¤r
9009,Preanalyyttiset tyÃ¶t,NA,Google,1998-02-10,NULL,-PreA
901,AJANVARAUSJÃRJESTELMÃN KAUTTA,NA,Google,1991-05-10,NULL,TOIMKOE
901,Manipulaatio-paketti,NA,Google,2015-11-04,NULL,U -Manip
9010,S -Borrelia vasta-aineet IgM,NA,Google,1987-10-05,NULL,S -BorrAbM
9011,"CRP, pikamÃ¤Ã¤ritys",NA,Google,2000-10-26,mg/l,CRP-Pika
9012,S -Borrelia vasta-aineet IgG,NA,Google,1987-10-05,NULL,S -BorrAbG
9013,"Li-Lyme,vasta-aineet",NA,Google,1988-01-21,NULL,Li-Lyme-Ab
9014,Li-Borrelia vasta-aineet IgM,NA,Google,1987-10-05,NULL,Li-BorAbM
9015,"Li-Lyme,vasta-aineet IgA",NA,Google,1987-10-05,EIU,Li-LymeAbA
9016,Li-Borrelia vasta-aineet IgG,NA,Google,1987-10-05,NULL,Li-BorAbG
9017,"S -Campylobakteeri,IgA",NA,Google,1987-09-28,EIU,S -CampAbA
9018,"Pneumokokkipolysakkaridi, IgG",NA,Google,1987-09-28,NULL,S -PNESAbG
9019,"Pneumokokkipolysakkaridi, IgM",NA,Google,1987-09-28,NULL,S -PNESAbM
902,Li-Herpes simplex-virusvasta-,NA,Google,1996-03-05,NULL,Li-HSVAb
902,Elektroforeesipaketti,NA,Google,2017-01-24,NULL,ElektForPa
9020,"Pneumokokkipolysakkaridi, IgA",NA,Google,1987-09-28,NULL,S -PNESAbA
9021,"Li-Herpes simplex -virus,",NA,Google,1987-09-21,NULL,Li-HSVAb
9022,"Li-Herpes simplex 1 IgG,",NA,Google,1987-09-21,EIU,Li-HSV1AbG
9023,"Li-Herpes simplex 1 IgM,",NA,Google,1987-09-21,EIU,Li-HSV1AbM
9024,"Li-Herpes simplex 1 IgA,",NA,Google,1987-09-21,EIU,Li-HSV1AbA
9025,"Li-Herpes simplex 2 IgG,",NA,Google,1987-09-21,EIU,Li-HSV2AbG
90250,"Abatasepti, pitoisuus",NA,Google,2016-04-29,ug/ml,S -Abatas
90251,"Rituksimabi, pitoisuus",NA,Google,2016-04-29,ug/ml,S -Rituksi
90252,"Rituksimabi, vasta-aineet",NA,Google,2016-04-29,AU/ml,S -RitukAb
90253,"Sertolitsumabi, pitoisuus",NA,Google,2016-04-29,ug/ml,S -Serto
90254,"Sertolitsumabi, vasta-aineet",NA,Google,2016-04-29,AU/ml,S -SertoAb
90255,"Tosilitsumabi, pitoisuus",NA,Google,2016-04-29,ug/ml,S -Tosilit
90256,"Tosilitsumabi, vasta-aineet",NA,Google,2016-04-29,AU/ml,S -TosilAb
90257,"Ustekinumabi, pitoisuus",NA,Google,2016-04-29,ug/ml,S -Usteki
90258,"Ustekinumabi, vasta-aineet",NA,Google,2016-04-29,AU/ml,S -UstekAb
90259,"Adalimumabi, pitoisuus ja vast",NA,Google,2016-04-29,NULL,S -AdaliPa
9026,"Li-Herpes simplex 2 IgM,",NA,Google,1987-09-21,EIU,Li-HSV2AbM
90260,"Infliksimabi, pitoisuus ja vas",NA,Google,2016-04-29,NULL,S -InfliPa
90261,Testitutkimus,NA,Google,2017-09-27,NULL,-Testi
9027,"Li-Herpes simplex 2 IgA,",NA,Google,1987-09-21,EIU,Li-HSV2AbA
9028,"Li-Mykoplasma pneumoniae,",NA,Google,1992-01-13,NULL,Li-Mpn-Ab
9028,"Li-Mykoplasma pneumoniae,",NA,Google,1994-01-01,NULL,Li-Mypl-Ab
90281,"Li-Mykoplasma pneumoniae,IgG-",NA,Google,1992-01-13,EIU,Li-Mpn-AbG
90282,"Li-Mykoplasma pneumoniae,IgM-",NA,Google,1992-01-13,EIU,Li-Mpn-AbM
9029,"Glukoosi, pikamÃ¤Ã¤ritys",NA,Google,2000-10-26,mmol/l,Gluk-Pika
903,Li-Sytomegalovirus vasta-aine,NA,Google,1996-03-05,NULL,Li-CMVAb
903,"Li-Sytomegalovirus,vasta-aine",NA,Google,1998-11-10,NULL,Li-CMVAb
903,"Li-Cytomegalovirus,vasta-aine",NA,Google,1998-11-24,NULL,Li-CMVAb
903,LIAISON-paketti,NA,Google,2016-04-05,NULL,S -Liaison
9030,"Comamonas testosteroni,",NA,Google,1999-03-08,arvio,S -B1
9031,"Bacillus cereus,",NA,Google,1999-03-08,arvio,S -B2
9032,"Li-Sikotautivirus,vasta-aineet",NA,Google,1987-09-21,NULL,Li-ParoAb
9033,"Parotiitti virus, IgG",NA,Google,1987-09-21,EIU,Li-ParoAbG
9034,"Parotiitti virus, IgM",NA,Google,1987-09-21,EIU,Li-ParoAbM
9035,"Li-Sytomegalovirus,",NA,Google,1987-09-21,NULL,Li-CMVAb
9035,"Li-Sytomegalovirus, vasta-aine",NA,Google,1998-11-10,NULL,Li-CMVAb
9035,"Li-Cytomegalovirus,vasta-aine",NA,Google,1998-11-24,NULL,Li-CMVAb
90350,"Li-Sytomegalovirus,",NA,Google,1987-09-21,NULL,Li-CMV-Ab
9036,"Li-Cytomegalovirus, IgG",NA,Google,1987-09-21,NULL,Li-CMVAbG
90361,"Li-Sytomegalovirus,IgG vasta-",NA,Google,1998-11-09,NULL,Li-CMVAbG
9037,"Li-Cytomegalovirus, IgM",NA,Google,1987-09-21,NULL,Li-CMVAbM
90371,"Li-Sytomegalovirus,IgM vasta-",NA,Google,1998-11-09,NULL,Li-CMVAbM
9038,"Li-Toksoplasma,vasta-aineet",NA,Google,1988-03-01,NULL,Li-Toxo-Ab
9038,"Li-Toksoplasma, vasta-aineet",NA,Google,1992-11-10,NULL,Li-ToxoAb
9038,"Li-Toxoplasma,vasta-aineet",NA,Google,1998-10-09,NULL,Li-ToxoAb
9038,"Li-Toxoplasma,vasta-aineet",NA,Google,1998-11-10,NULL,Li-ToxoAb
9038,"Li-Toxoplasma,vasta-aineet",NA,Google,1998-11-24,NULL,Li-ToxoAb
9039,"Li-Toksoplasma,IgG vasta-",NA,Google,1988-03-01,NULL,Li-ToxoAbG
904,LIAISON-paketti,NA,Google,2016-04-05,NULL,Li-Liaison
9040,"Li-Toksoplasma,IgM vasta-ainee",NA,Google,1988-03-01,NULL,Li-ToxoAbM
9041,"Li-Toksoplasma,IgA vasta-",NA,Google,1988-03-01,EIU,Li-TOX-AbA
9042,"Antidiureettinen hormoni,",NA,Google,2001-01-15,ng/l,uP-ADH
9042,"Antidiureettinen hormoni, napa",NA,Google,2004-01-01,ng/l,uP-ADH
9043,"Kalium, pikamÃ¤Ã¤ritys",NA,Google,2002-04-09,mmol/l,K -Pika
9044,"Natrium, pikamÃ¤Ã¤ritys",NA,Google,2002-04-09,mmol/l,Na-Pika
9044,"Natrium, pikamÃ¤Ã¤ritys",NA,Google,2005-08-02,mmol/l,Na-Pika
9045,"Li-Rubella virus, vasta-aineet",NA,Google,1987-09-21,NULL,Li-RubeAb
9046,"Rubella virus, IgG",NA,Google,1987-09-21,EIU,Li-RubeAbG
9047,"Vihurirokkovirus, IgM",NA,Google,1987-09-21,EIU,Li-RubeAbM
9047,"Vihurirokkovirus, IgM",NA,Google,2014-04-01,NULL,Li-RubeAbM
9048,"Fusarium, vasta-aineet",NA,Google,1997-02-25,NULL,S -FusarAb
9049,"Chaetomium, vasta-aineet",NA,Google,1997-02-25,NULL,S -ChaetAb
905,"M. tuberculosis, pikalÃ¤Ã¤keherk",NA,Google,2016-07-07,NULL,Tb-Pikaher
9050,Intra-BBB IgG synteesi,NA,Google,1988-08-21,g/vrk,Br-IgG-Syn
9051,"Aspergillus versicolor,",NA,Google,1997-02-25,NULL,S -AsveAb
9052,"Li-HI-virus, vasta-aineet",NA,Google,1987-09-25,NULL,Li-HIV-Ab
90520,"Li-HI-virus, vasta-aineet",NA,Google,1987-09-25,NULL,Li-HIV-Ab
9053,"S -Mucor sp, vasta-aineet",NA,Google,1997-02-11,NULL,S -MucoAb
9054,"Stachybottrys chartarum,",NA,Google,1997-02-11,NULL,S -StchAb
9055,S -Nefelo,NA,Google,1988-01-06,NULL,S -Nefelo
9056,"Serpula lacrymans,",NA,Google,1997-02-11,NULL,S -SelaAb
9057,S -Botryosporium longibrachiat,NA,Google,1997-02-11,NULL,S -BoloAb
9058,"S-HeinÃ¤pÃ¶lyvasta-aineet,geeli-",NA,Google,1997-02-11,NULL,S-HeinÃ¤Gp
9059,"Hometalo, vasta-aineet, kotipÃ¶",NA,Google,1994-02-16,arvio,S -HotaAb
906,POC-paketti,NA,Google,2017-02-03,NULL,POC-pakett
9060,"HomepÃ¶ly, vasta-aineet,",NA,Google,1987-12-01,arvio,S -MaatAb
9060,"HomepÃ¶ly, paneeli 1, IgG vasta",NA,Google,2006-01-31,mg/l,S -MaatAbG
9061,S -Absidia corymbifera,NA,Google,1987-12-01,ARVIO,S -AbCo-Ab
9062,"Aspergillus fumigatus,",NA,Google,1987-12-01,arvio,S -AsfuAb
9063,"Aspergillus umbrosus,",NA,Google,1987-12-01,NULL,S -AsumAb
9064,"Humicola grisea,",NA,Google,1987-12-01,arvio,S -HugrAb
9065,"S -Mikropolyspora faeni,",NA,Google,1987-12-01,ARVIO,S -Mifa-Ab
9066,"Penicillium brevicompactum,",NA,Google,1987-12-01,NULL,S -PebrAb
9067,"Rhodotorula glutinis,",NA,Google,1987-12-01,arvio,S -RhodAb
9068,"Thermoactinomyces vulgaris,",NA,Google,1987-12-01,NULL,S -ThevAb
9068,"Thermoactinomyces vulgaris,",NA,Google,2006-01-31,titteri,S -ThevAb
9069,"S -HomepÃ¶lyvasta-aineet, hake-",NA,Google,1987-12-01,arvio,S -HakeAb
907,Vapaan tyroksiinin indeksi,NA,Google,1992-07-09,NULL,S -T4Vi
907,"Trombiiniaika, paketti",NA,Google,2009-06-12,NULL,P -Trombai
9070,"Aspergillus niger,",NA,Google,1987-12-01,arvio,S -AsniAb
9071,"Paecilomyces variotii,",NA,Google,1987-12-01,NULL,S -PavaAb
9072,"Rhizopus nigricans,",NA,Google,1987-12-01,arvio,S -RhniAb
9073,"Streptomyces albus,",NA,Google,1987-12-01,NULL,S -StalAb
9074,"Trichoderma viride,",NA,Google,1987-12-01,arvio,S -TrivAb
9075,"HomepÃ¶ly, vasta-aineet,",NA,Google,1987-12-01,arvio,S -SahaAb
9075,"HomepÃ¶ly, paneeli 3, IgG vasta",NA,Google,2006-01-31,mg/l,S -Hom3AbG
9076,"Aureobasidum pullulans,",NA,Google,1987-12-01,NULL,S -AupuAb
9077,"HomepÃ¶ly, vasta-aineet,",NA,Google,1987-12-01,arvio,S -VihaAb
9077,"HomepÃ¶ly, paneeli 4, IgG vasta",NA,Google,2006-01-31,mg/l,S -Hom4AbG
9078,"Alternaria alternata,",NA,Google,1987-12-01,NULL,S -AlalAb
9079,"S -Botrytis cinerea ,",NA,Google,1987-12-01,ARVIO,S -Boci-Ab
908,"Proteiini C, paketti",NA,Google,2009-06-12,NULL,P -PC
908,"Proteiini C, paketti",NA,Google,2019-10-01,NULL,P -PC
9080,"Cladosporium cladosporioid,",NA,Google,1987-12-01,NULL,S -CladAb
9081,S -Penicillium freguentans,NA,Google,1987-12-01,ARVIO,S -Pefr-Ab
9082,"S -HomepÃ¶lyvasta-aineet,kirja/",NA,Google,1987-12-01,arvio,S -KirjAb
9083,"Cephalosporium curtipes,",NA,Google,1987-12-01,arvio,S -CecuAb
9084,"Geotrichum candidum,",NA,Google,1987-12-01,arvio,S -GecaAb
9085,"Phialophora bukakii,",NA,Google,1987-12-01,arvio,S -PhiaAb
9086,"Sporobolomyeces salmonicolor,",NA,Google,1987-12-01,arvio,S -SpsaAb
9087,"Li-Mykoplasma pneumoniae,",NA,Google,1989-02-10,EIU,Li-Mpn-AbM
9087,"Mucor, vasta-aineet",NA,Google,1994-02-16,NULL,S -MucoAb
9088,"Li-Mykoplasma pneumoniae,",NA,Google,1989-02-10,EIU,Li-Mpn-AbG
9088,"Streptomyces griseus,",NA,Google,1994-02-16,NULL,S -StrgAb
9089,"Humicola lanusinosa,",NA,Google,1994-02-16,NULL,S -HumiAb
909,Streptococcus pyogenes (ryh,NA,Google,1997-11-20,NULL,Ps-StrKoVi
909,Streptococcus pyogenes (ryhmÃ¤,NA,Google,2003-11-25,NULL,Ps-StrKoVi
9090,"Thermoactinomyces candidus,",NA,Google,1994-02-16,NULL,S -ThecAb
9091,"Rhitzopus rhizopodiformis,",NA,Google,1994-02-16,NULL,S -RhizAb
9092,"Trichoderma, vasta-aineet",NA,Google,1994-02-16,NULL,S -TricAb
9093,"Micropolyspora faeni,",NA,Google,1994-03-01,NULL,S -MifaAb
9093,"Micropolyspora faeni,",NA,Google,2006-01-31,titteri,S -MifaAb
9094,"S -Thermoactinomyces vulgaris,",NA,Google,1994-02-28,NULL,S -Thev-Ab
9094,"S -Stachybotrys chartarum,vas-",NA,Google,1997-02-11,NULL,S -StchAb
9095,"Aspergillus fumigatus,",NA,Google,1994-02-28,NULL,S -AsfuAb
9095,"Aspergillus fumigatus,",NA,Google,2006-01-31,titteri,S -AsfuAb
9096,S -Vesivahinko-/toimistotilois,NA,Google,1996-02-02,arvio,S -VesiAb
9097,S -Lintuvasta-aineet,NA,Google,1996-02-29,Lausunto,S -LintuAb
9098,S -Keliakia-tutkimus,NA,Google,1994-05-16,NULL,S -KeliAb
9099,S -Sienivasta-aineet,NA,Google,1996-02-29,Lausunto,S -SieniAb
91,Aika/Ed.virt,NA,Google,1992-03-30,h,RAKKOAIKA
910,"NÃ¤ytteenotto, Pt-Gluk-R2",NA,Google,2009-07-20,NULL,NOtto/Glu2
9100,Oedocephalum nicotianae,NA,Google,1997-02-11,NULL,S -OeniAb
91000,EsikÃ¤sittely ja sÃ¤ilytys,NA,Google,2011-12-02,Lausunto,Esik
91001,"EsikÃ¤sittely ja sÃ¤ilytys, para",NA,Google,2011-12-02,Lausunto,EsikPF
91002,"EsikÃ¤sittely ja sÃ¤ilytys, mult",NA,Google,2011-12-02,Lausunto,EsikMM
91003,Viljely varalle ja sÃ¤ilytys,NA,Google,2011-12-02,Lausunto,Vi
91004,DNA-eristys ja sÃ¤ilytys,NA,Google,2011-12-02,Lausunto,DNAex
91005,RNA-eristys ja sÃ¤ilytys,NA,Google,2011-12-02,Lausunto,RNAex
91006,EsikÃ¤sittely ja sÃ¤ilytys 2,NA,Google,2012-02-07,Lausunto,Esik2
91007,Viljely varalle ja sÃ¤ilytys 2,NA,Google,2012-02-07,Lausunto,Vi2
9101,Immunoglobuliini G1,NA,Google,1987-03-01,g/l,S -IgG1
9101,Immunoglobuliini G1,NA,Google,2006-06-07,g/l,S -IgG1
9101,Immunoglobuliini G1,NA,Google,2006-09-29,g/l,S -IgG1
9101,Immunoglobuliini G1,NA,Google,2009-11-19,g/l,S -IgG1
9102,Immunoglobuliini G2,NA,Google,1987-03-01,g/l,S -IgG2
9102,Immunoglobuliini G2,NA,Google,2006-06-07,g/l,S -IgG2
9102,Immunoglobuliini G2,NA,Google,2006-09-29,g/l,S -IgG2
9102,Immunoglobuliini G2,NA,Google,2009-11-19,g/l,S -IgG2
9103,Immunoglobuliini G3,NA,Google,1987-03-01,g/l,S -IgG3
9103,Immunoglobuliini G3,NA,Google,2006-06-07,g/l,S -IgG3
9103,Immunoglobuliini G3,NA,Google,2006-09-29,g/l,S -IgG3
9103,Immunoglobuliini G3,NA,Google,2009-11-19,g/l,S -IgG3
9104,Immunoglobuliini G4,NA,Google,1987-03-01,g/l,S -IgG4
9104,Immunoglobuliini G4,NA,Google,2006-06-07,g/l,S -IgG4
9104,Immunoglobuliini G4,NA,Google,2006-09-29,g/l,S -IgG4
9104,Immunoglobuliini G4,NA,Google,2009-11-19,g/l,S -IgG4
9105,"S -Chlamydia, vasta-aineet",NA,Google,1987-05-27,TITTERI,S -Kla-Ab
9106,"Li-Chlamydia, vasta-aineet",NA,Google,1987-05-27,TITTERI,Li-Kla-Ab
9107,Transferriinireseptori,NA,Google,2002-01-03,mg/l,P -TfR
9108,"Kantasolusiirteen puhdistus,",NA,Google,2002-02-11,NULL,Pt-PuLisÃ¤
9109,"KantasolukerÃ¤ys, luuydin",NA,Google,1994-01-07,NULL,Pt-LuuydKe
911,"NÃ¤ytteenotto, Pt-Gluk-R6",NA,Google,2009-07-20,NULL,NOtto/Glu6
9110,"Perif.veren kÃ¤sitt,jÃ¤Ã¤d,sÃ¤ilyt",NA,Google,1994-01-07,NULL,Pt-PerifKÃ¤
9110,"Perifeerisen veren kÃ¤sittely,",NA,Google,1997-06-20,NULL,Pt-PerifKÃ¤
91100,"Perif.veren kÃ¤sitt,jÃ¤Ã¤d,sÃ¤ilyt",NA,Google,1997-06-19,NULL,Pt-PerifKÃ¤
91101,Potilaan paino,NA,Google,1997-06-19,kg,Pt-Paino
91102,Mononukleaariset solut/kg,NA,Google,1997-06-19,10E8/kg,-MNC/kg
91103,Mononukleaaristen sol. mÃ¤Ã¤rÃ¤,NA,Google,1997-06-19,10E8,-MNC-abs
91104,Tumallisten solujen mÃ¤Ã¤rÃ¤,NA,Google,2000-07-14,10E8,-TNC-abs
91105,Tumalliset solut/kg,NA,Google,2000-07-14,10E8/kg,-TNC/kg
91106,Pussien lukumÃ¤Ã¤rÃ¤,NA,Google,2013-08-02,kpl,Pussit
9111,"Phoma, vasta-aineet",NA,Google,1997-02-25,NULL,S -PhomaAb
9112,"Stachybotrys atra,",NA,Google,1997-02-25,NULL,S -StatrAb
9113,"Tritirachium, vasta-aineet",NA,Google,1997-02-25,NULL,S -TritiAb
9114,"S -Kosteusvauriopaneeli 7,myko",NA,Google,1997-02-25,NULL,S -Home7Ab
9115,IgG-summa,NA,Google,1987-10-08,g/l,S -IgG-sum
9115,IgG-summa,NA,Google,2006-06-07,g/l,S -IgG-sum
9115,IgG-summa,NA,Google,2009-11-19,g/l,S -IgG-sum
9116,"Soluviljely, kantasolut, megak",NA,Google,2002-01-03,Lausunto,B -SolViMe
91160,HÃ¤iriÃ¶tekijÃ¤selvitys,NA,Google,2018-05-30,Lausunto,S -HÃ¤irtek
9117,"Soluviljely, kantasolut, megak",NA,Google,2002-01-03,Lausunto,Bm-SolViMe
9118,Kromograniini A,NA,Google,2002-03-21,nmol/l,fP-CgA
9118,Kromograniini A,NA,Google,2007-02-06,nmol/l,fP-CgA
9118,Kromograniini A,NA,Google,2010-02-02,nmol/l,fP-CgA
9119,Kromograniini B,NA,Google,2002-03-21,nmol/l,fP-CgB
9119,Kromograniini B,NA,Google,2010-02-02,nmol/l,fP-CgB
912,S -Herpes simplex virus vasta-,NA,Google,1996-03-05,NULL,S -HSVAb
912,"Herpes simplex virus, vasta-ai",NA,Google,2007-03-05,titteri,S -HSVAb
9120,"Aspergillus flavus,",NA,Google,1999-05-19,NULL,S -AsflAb
9120,"Aspergillus flavus,",NA,Google,2006-01-31,titteri,S -AsflAb
9121,Organofosfaatit,NA,Google,2002-07-19,Lausunto,B -AkolEs
9122,Fosfolipidivasta-ainetutkimus,NA,Google,2002-07-24,Lausunto,B -PLAbSPR
9123,"NÃ¤ytteenotto, SPR",NA,Google,2002-07-24,NULL,NÃ¤ytOtSPR
9124,"KiireellisyyslisÃ¤ 1, SPR",NA,Google,2002-07-24,NULL,KiireSPR1
9125,"KiireellisyyslisÃ¤ 2, SPR",NA,Google,2002-07-24,NULL,KiireSPR2
9126,"KiireellisyyslisÃ¤ 3, SPR",NA,Google,2002-07-25,NULL,KiireSPR3
9127,Kudossopeutuvuuslausunto,NA,Google,2002-07-24,Lausunto,KudSopLaus
9128,Keliakia-HLADQ,NA,Google,2003-05-09,NULL,B -KeHLADQ
9129,IntoksikaationÃ¤yte,NA,Google,2003-08-13,NULL,B -Intoks
913,S -Sytomegalovirus vasta-aine,NA,Google,1996-03-05,NULL,S -CMVAb
913,"S -Sytomegalovirus, vasta-aine",NA,Google,1998-11-10,NULL,S -CMVAb
913,"S -Cytomegalovirus,vasta-aine",NA,Google,1998-11-24,NULL,S -CMVAb
913,"Cytomegalovirus, vasta-aineet",NA,Google,2007-03-05,titteri,S -CMVAb
9130,"P -Epstein-Barr virus, DNA-oso",NA,Google,2002-03-12,gekv/ml,P -EBVNh
9131,s -Leptospira icterohaemorr-,NA,Google,1988-03-22,TITTERI,S -Lict-Ab
9132,"S -Leptospira javanica,",NA,Google,1988-03-22,TITTERI,S -Ljav-Ab
9133,"S -Leptospira canicola,",NA,Google,1988-03-22,TITTERI,S -Lcan-Ab
9134,"S -Leptospira castellonis,",NA,Google,1988-03-22,TITTERI,S -Lcas-Ab
9135,"S -Leptospira pyrogenes,",NA,Google,1988-03-22,TITTERI,S -Lpyr-Ab
9136,"S -Leptospira butembo,",NA,Google,1988-03-22,TITTERI,S -Lbut-Ab
9137,"S -Leptospira autumnalis,",NA,Google,1988-03-22,TITTERI,S -Laut-Ab
9138,"S -Leptospira bratislava,",NA,Google,1988-03-22,TITTERI,S -Lbra-ab
9139,"S -Leptospira pomona,",NA,Google,1988-03-22,TITTERI,S -Lpom-Ab
914,"Helicobakter pylori, antigeen.",NA,Google,2016-11-15,NULL,F -HepyAg
9140,"S -Leptospira grippotyphosa,",NA,Google,1988-03-22,TITTERI,S -Lgri-Ab
9141,"S -Leptospira sejroe,",NA,Google,1988-03-22,TITTERI,S -Lsej-Ab
9142,"S -Leptospira bataviae,",NA,Google,1988-03-22,TITTERI,S -Lbat-Ab
9143,"S -Leptospira tarassovi,",NA,Google,1988-03-22,TITTERI,S -Ltar-Ab
9144,"S -Leptospira patoc,",NA,Google,1988-03-22,TITTERI,S -Lpat-Ab
9145,Absoluuttiset neutrofiilit,NA,Google,2002-09-12,10E9/l,ABSNe
9146,Absoluuttiset lymfosyytit,NA,Google,2002-09-12,10E9/l,ABSLy
9147,Absoluuttiset monosyytit,NA,Google,2002-09-12,10E9/l,ABSMo
9148,Absoluuttiset eosinofiilit,NA,Google,2002-09-12,10E9/l,ABSEo
9149,Absoluuttiset basofiilit,NA,Google,2002-09-12,10E9/l,ABSBa
915,N-myc-geenin monistumatutkimus,NA,Google,1998-01-02,NULL,N-myc
9150,Absoluuttiset luc-solut,NA,Google,2002-09-12,10E9/l,ABSLuc
9151,S -Legionella pneumophila 1,NA,Google,1988-03-22,TITTERI,S -Lpnl-Ab
9152,S -Legionella pneumophila 2,NA,Google,1988-03-22,TITTERI,S -Lpn2-Ab
9153,S -Legionella pneumophila 3,NA,Google,1988-03-22,TITTERI,S -Lpn3-Ab
9154,S -Legionella pneumohila 4,NA,Google,1988-03-22,TITTERI,S -Lpn4-Ab
9155,S -Legionella pneumophila 5,NA,Google,1988-03-22,TITTERI,S -Lpn5-Ab
9156,S -Legionella pneumophila 6,NA,Google,1988-03-22,TITTERI,S -Lpn6-Ab
9157,Legionella pneumophila 7 va.,NA,Google,1988-03-22,TITTERI,S -Lpn7-Ab
