TUTKIMUS,ALKU_PVM,LOPPU_PVM,TUTKIMUS_LYHENNE,TUTKIMUS_EALA,TUTKIMUS_NIMI,TUTKIMUS_TARKENNE,TUTKIMUS_TYYPPI,VASTAUSYKSIKKO,HUOMAUTUSKOODISTO,TUTKIMUS_LYHENNE_I
9212,31.05.2004,23.04.2008,Koll/ADR,KEM,Kollageeni/Adrenaliini,NULL,Y,sek,KEMIA,KOLL/ADR
9212,24.04.2008,31.12.2300,Koll/ADR,KEM,Kollageeni/Adrenaliini,NULL,Y,sek,KEMIA,KOLL/ADR
92120,23.11.2011,31.03.2015,B -Mksyn,GEN,Molekyylikaryotyypitys synnynn,äiset poikkeavuudet,Y,Lausunto,NULL,B-MKSYN
92120,01.04.2015,31.12.2300,B -Mksyn,GEN,Molekyylikaryotyypitys synnynn,äiset poikkeavuudet,Y,Lausunto,NULL,B-MKSYN
92121,23.11.2011,31.12.2300,Ts-HNPCCre,GEN,Periytyvä ei-polypoottinen pak,"susuolisyöpä, mikrosatell.tutk",Y,Lausunto,NULL,TS-HNPCCRE
92122,24.11.2011,31.12.2300,Ts-Cx26L-D,GEN,"Perinnöllinen kuulovammaisuus,",Cx26-geenin laaja mutaat.haku,Y,Lausunto,NULL,TS-CX26L-D
92123,24.11.2011,03.05.2019,B -Cx26L-D,GEN,"Perinnöllinen kuulovammaisuus,",Cx26-geenin laaja mutaat.haku,Y,Lauaunto,NULL,B-CX26L-D
92123,04.05.2019,31.12.2300,B -Cx26L-D,GEN,"Perinnöllinen kuulovammaisuus,",Cx26-geenin laaja mutaat.haku,Y,Lausunto,NULL,B-CX26L-D
92124,24.11.2011,31.12.2300,Ts-Cx26-D,GEN,"Perinnöllinen kuulovammaisuus,",Cx26-geenin valtamutaat.kudos,Y,Lausunto,NULL,TS-CX26-D
92125,24.11.2011,31.12.2300,B -Cx26-D,GEN,"Perinnöllinen kuulovammaisuus,",Cx26-geenin valtamutaatio,Y,Lausunto,NULL,B-CX26-D
92126,24.11.2011,31.12.2300,Ts-CADA-D,GEN,"CADASIL, Notch3-geenin mutaati","ot, kudos",Y,Lausunto,NULL,TS-CADA-D
92127,24.11.2011,31.12.2300,B -CADA-D,GEN,"CADASIL, Notch3-geenin mutaati",ot,Y,Lausunto,NULL,B-CADA-D
92128,24.11.2011,31.12.2300,B -NOTCH-D,GEN,"CADASIL, Notch3-geenin sekvens",ointi laaja,Y,Lausunto,NULL,B-NOTCH-D
92129,24.11.2011,31.12.2300,B -DMLPA-D,GEN,Duchennen ja Beckerin lihasdys,"trofiat, DMD / BMD",Y,Lausunto,NULL,B-DMLPA-D
9213,20.01.2005,31.12.2300,dU-Tilav,KEM,Tilavuus (dU-Krea),NULL,Y,ml,KEMIA,DU-TILAV
92130,24.11.2011,01.06.2019,B -HUNT2-D,GEN,"Huntingtonin tauti 2, JPH3-gee",nin toistojaks.al.ekspans.tutk,Y,Lausunto,NULL,B-HUNT2-D
92131,24.11.2011,30.06.2014,B -YDEL-D,GEN,Y-kromosomin mikrodeleetion tu,tkimus,Y,Lausunto,NULL,B-YDEL-D
92132,05.09.2012,31.12.2300,B -AS2-D,GEN,Angelmanin oireyhtymän jatkotu,tkimus,Y,Lausunto,NULL,B-AS2-D
92133,05.09.2012,31.12.2300,B -UBE3A-D,GEN,"Angelmanin oireyhtymä, UBE3A-g",eenin mutaatiohaku,Y,Lausunto,NULL,B-UBE3A-D
92134,30.05.2013,31.12.2300,B -ACH-D,GEN,"Akondroplasia, FGFR3-geenin mu","taatiot, veri",Y,Lausunto,NULL,B-ACH-D
92135,30.05.2013,31.12.2300,B -ATRX-D,GEN,Alfa-thalassemia-mental-retard,"ation, ATRX-geeni, veri",Y,Lausunto,NULL,B-ATRX-D
92136,30.05.2013,31.12.2300,Ts-ATRX-D,GEN,Alfa-thalassemia-mental-retard,"ation, ATRX -geeni, kudos",Y,Lausunto,NULL,TS-ATRX-D
92137,30.05.2013,31.12.2300,B -1555-D,GEN,Aminoglykosidien aiheuttama ku,"urous, MT-RNR1-geeni, veri",Y,Lausunto,NULL,B-1555-D
92138,30.05.2013,31.12.2018,B -FALS-D,GEN,Amyotrofinen lateraaliskleroos,"i,(ALS) D90A-mutaatio, veri",Y,Lausunto,NULL,B-FALS-D
92138,01.01.2019,31.12.2300,B -FALS-D,GEN,Amyotrofinen lateraaliskleroos,"i,(ALS) D90A-mutaatio, veri",Y,Lausunto,NULL,B-FALS-D
92139,30.05.2013,31.12.2018,Ts-FALS-D,GEN,Amyotrofinen lateraaliskleroos,"i,(ALS) D90A-mutaatio, kudos",Y,Lausunto,NULL,TS-FALS-D
92139,01.01.2019,31.12.2300,Ts-FALS-D,GEN,Amyotrofinen lateraaliskleroos,"i,(ALS) D90A-mutaatio, kudos",Y,Lausunto,NULL,TS-FALS-D
9214,07.03.1989,20.05.1994,-CMV-DNA,MIK,"-Sytomegalovirus, DNA",NULL,Y,NULL,VIROL,-CMV-DNA
92140,30.05.2013,31.12.2018,B -SOD1-D,GEN,Amyotrofinen lateraaliskleroos,"i, SOD1-geenin sekvens. veri",Y,Lausunto,NULL,B-SOD1-D
92140,01.01.2019,31.12.2300,B -SOD1-D,GEN,Amyotrofinen lateraaliskleroos,"i, SOD1-geenin sekvens. veri",Y,Lausunto,NULL,B-SOD1-D
92141,30.05.2013,31.12.2018,Ts-SOD1-D,GEN,Amyotrofinen lateraaliskleroos,"i, SOD1-geenin sekvens. kudos",Y,Lausunto,NULL,TS-SOD1-D
92141,01.01.2019,31.12.2300,Ts-SOD1-D,GEN,Amyotrofinen lateraaliskleroos,"i, SOD1-geenin sekvens. kudos",Y,Lausunto,NULL,TS-SOD1-D
92142,30.05.2013,31.12.2300,B -PMP22-D,GEN,"Charcot-Marie-Tooth 1 ja HNPP,","PMP22-geenin mutaatiot, veri",Y,Lausunto,NULL,B-PMP22-D
92143,31.05.2013,31.12.2300,B -CMT-D,GEN,"Charcot-Marie-Tooth 1A, PMP22-","g. (17p11.2) kopioluku, veri",Y,Lausunto,NULL,B-CMT-D
92144,31.05.2013,31.12.2300,B -LITAF-D,GEN,"Charcot-Marie-Tooth 1, LITAF-g","eenin mutaatiot, veri",Y,Lausunto,NULL,B-LITAF-D
92145,31.05.2013,31.12.2300,B -MFN2-D,GEN,"Charcot-Marie-Tooth 2, MFN2-g","eenin mutaatiot, veri",Y,Lausunto,NULL,B-MFN2-D
92146,31.05.2013,31.12.2300,B -P0-D,GEN,"Charcot-Marie-Tooth 1 ja 2,","MPZ/PO-geeni, veri",Y,Lausunto,NULL,B-P0-D
92147,31.05.2013,31.12.2300,B -Cx32-D,GEN,"Charcot-Marie-Tooth, X-kromoso","maalinen (CX32-geeni), veri",Y,Lausunto,NULL,B-CX32-D
92148,31.05.2013,31.12.2300,B -DRPLA-D,GEN,"Drpla-tauti, DNA-tutkimus, ver",i,Y,Lausunto,NULL,B-DRPLA-D
92149,31.05.2013,31.12.2300,B -GMLPA-D,GEN,"Fabryn tauti, GLA-geenin delee","tiot, veri",Y,Lausunto,NULL,B-GMLPA-D
9215,09.10.1998,31.12.2300,aB-VeIoni3,KEM,"Verikaasut, elektrolyytit",NULL,S,NULL,KEMIA,AB-VEIONI3
92150,31.05.2013,31.12.2300,B -FRDA-D,GEN,"Friedreichin ataksia, DNA-tutk","imus, veri",Y,Lausunto,NULL,B-FRDA-D
92151,01.04.2011,31.12.2300,B -Kromos,GEN,"Kromosomitutkimus, veri",NULL,Y,Lausunto,NULL,B-KROMOS
92152,31.05.2013,31.12.2300,B -HNPP-D,GEN,"Haurashermo-oireyhtymä, PMP22-","g. (17p11.2) kopioluku, veri",Y,Lausunto,NULL,B-HNPP-D
92153,31.05.2013,31.12.2300,B -HCH-D,GEN,"Hypokondroplasia, FGFR3-geenin","ASN540LYS-mutaatio, veri",Y,Lausunto,NULL,B-HCH-D
92154,31.05.2013,31.12.2300,B -IP-D,GEN,"Incontinentia pigmenti, NEMO-g","eenin deleetiomutaatio, veri",Y,Lausunto,NULL,B-IP-D
92155,03.06.2013,31.12.2300,B -MEN12-D,GEN,Multippeli endokriininen neopl,"asia, tyyppi 1, valtamutaatiot",Y,lausunto,NULL,B-MEN12-D
92156,28.06.2013,31.12.2300,B -SBMA-D,GEN,"Kennedyn oireyhtymä, DNA-tutki","mus, veri",Y,Lausunto,NULL,B-SBMA-D
92157,28.06.2013,31.12.2300,B -FGFR2-D,GEN,"Kraniosynostoosit, FGFR2-geeni",n valtamutaatiot,Y,Lausunto,NULL,B-FGFR2-D
92158,28.06.2013,31.12.2300,B -SLC7-D,GEN,Lysinurinen prot.-intoleranssi,", SLC7A7-geenin sekvensointi",Y,Lausunto,NULL,B-SLC7-D
92159,28.06.2013,31.12.2300,B -LPI-D,GEN,Lysinurinen prot.-intoleranssi,", suomalainen valtamutaatio",Y,Lausunto,NULL,B-LPI-D
9216,09.10.1998,31.12.2300,vB-VeIoni3,KEM,"Verikaasut, elektrolyytit",NULL,S,NULL,KEMIA,VB-VEIONI3
92160,28.06.2013,31.12.2300,B -MtPak-D,GEN,Mitokondriaaliset enkefalopati,"at (MERRF, MELAS, NARP), veri",Y,Lausunto,NULL,B-MTPAK-D
92161,28.06.2013,31.12.2300,B -MUENK-D,GEN,"Muenken oireyhtymä, FGFR3-geen","in PRO250ARG-mutaatio, veri",Y,Lausunto,NULL,B-MUENK-D
92162,28.06.2013,31.12.2300,B -OPMD-D,GEN,Okulofaryngeaalinen lihasdystr,"ofia, OPMD, veri",Y,Lausunto,NULL,B-OPMD-D
92163,28.06.2013,31.12.2300,B -SPAST-D,GEN,Perin. etenevä alaraajahalvaus,", SPAST-geenin mutaatiot, veri",Y,Lausunto,NULL,B-SPAST-D
92164,28.06.2013,31.12.2300,B -SoDel-D,GEN,"Sotosin oireyhtymä, NSD1-geeni","n deleetio, veri",Y,Lausunto,NULL,B-SODEL-D
92165,28.06.2013,31.12.2300,B -NSD1-D,GEN,"Sotosin oireyhtymä, NSD1-geeni","n mutaatiot, veri",Y,Lausunto,NULL,B-NSD1-D
92166,28.06.2013,31.12.2300,B -SMLPA-D,GEN,"Spinaalinen lihasatrofia, kant","ajuustutkimus, veri",Y,Lausunto,NULL,B-SMLPA-D
92167,28.06.2013,31.12.2300,B -SMA-D,GEN,"Spinaalinen lihasatrofia, SMN1","-geenin deleetio, veri",Y,Lausunto,NULL,B-SMA-D
92168,28.06.2013,01.02.2019,B -SCA10-D,GEN,"Spinocerebellaariataksia 10,","DNA-tutkimus, veri",Y,Lausunto,NULL,B-SCA10-D
92169,28.06.2013,01.02.2019,B -SCA12-D,GEN,"Spinocerebellaariataksia 12,","DNA-tutkimus, veri",Y,Lausunto,NULL,B-SCA12-D
9217,22.02.1999,01.03.1999,-Sädetys,KEM,"Sädetys, verivalmiste",NULL,Y,NULL,KEMIA,-SÄDETYS
9217,18.03.1999,31.12.2300,aB-VKA-O2S,KEM,Verikaasuanalyysi+happisis.,arteriaveri,S,NULL,KEMIA,AB-VKA-O2S
92170,28.06.2013,31.12.2300,B -SCA17-D,GEN,"Spinocerebellaariataksia 17,","DNA-tutkimus, veri",Y,Lausunto,NULL,B-SCA17-D
92171,28.06.2013,31.12.2300,B -SCA2-D,GEN,"Spinocerebellaariataksia 2,","DNA-tutkimus, veri",Y,Lausunto,NULL,B-SCA2-D
92172,28.06.2013,31.12.2300,B -SCA3-D,GEN,"Spinocerebellaariataksia 3,","DNA-tutkimus, veri",Y,Lausunto,NULL,B-SCA3-D
92173,28.06.2013,31.12.2300,B -SCA6-D,GEN,"Spinocerebellaariataksia 6,",DNA-tutkimus veri,Y,Lausunto,NULL,B-SCA6-D
92174,28.06.2013,31.12.2300,B -SCA7-D,GEN,"Spinocerebellaariataksia 7,",DNA-tutkimus veri,Y,Lausunto,NULL,B-SCA7-D
92175,28.06.2013,31.12.2300,B -SCA8-D,GEN,"Spinocerebellaariataksia 8,",DNA-tutkimus veri,Y,Lausunto,NULL,B-SCA8-D
92176,28.06.2013,31.12.2300,B -HT1-D,GEN,"Tyrosinemia 1, FAH-geenin valt","amutaatio, veri",Y,Lausunto,NULL,B-HT1-D
92177,08.07.2013,31.12.2300,Ts-HYLS1-D,GEN,"Hydroletalus-oireyhtymä, HYLS1","-geenin valtamutaation, kudos",Y,Lausunto,NULL,TS-HYLS1-D
92178,08.07.2013,31.12.2018,Ts-Twinkle,GEN,"Mitokondr. helikaasi, Twinkle-","geeni, laaja mutaatiohaku",Y,Lausunto,NULL,TS-TWINKLE
92178,01.01.2019,31.12.2300,Ts-Twinkle,GEN,"Mitokondr. helikaasi, Twinkle-","geeni, laaja mutaatiohaku",Y,Lausunto,NULL,TS-TWINKLE
92179,08.07.2013,31.12.2018,B -Twinkle,GEN,"Mitokondr. helikaasi, Twinkle-","geenin laaja mutaatiohaku,veri",Y,Lausunto,NULL,B-TWINKLE
92179,01.01.2019,31.12.2300,B -Twinkle,GEN,"Mitokondr. helikaasi, Twinkle-","geenin laaja mutaatiohaku,veri",Y,Lausunto,NULL,B-TWINKLE
9218,18.03.1999,31.12.2300,vB-VKA-O2S,KEM,Verikaasuanalyysi+happisis.,laskimoveri,S,NULL,KEMIA,VB-VKA-O2S
92180,08.07.2013,31.12.2300,B -TPMT-D,GEN,Tiopuriini-S-metyylitransferaa,"si, TPMT-geenin polymorfiat",Y,Lausunto,NULL,B-TPMT-D
92181,08.07.2013,31.12.2300,Ts-VGH-ML,GEN,Vertaileva genominen hybridisa,"atio -mikrolevytesti, kudos",Y,Lausunto,NULL,TS-VGH-ML
92182,08.07.2013,31.12.2300,Cv-NKH1-D,GEN,Nonketoottinen hyperglysinemia,", valtamutaatiot, istukka",Y,Lausunto,NULL,CV-NKH1-D
92183,08.07.2013,31.12.2300,B -NKH2-D,GEN,Nonketoottinen hyperglysinemia,", valtamutaatiot, veri",Y,lausunto,NULL,B-NKH2-D
92184,08.07.2013,31.12.2014,B -NOON3-D,GEN,"Noonanin oireyhtymä, PTPN11-ge",enin laaja mutaatiohaku,Y,lausunto,NULL,B-NOON3-D
92184,01.01.2015,31.12.2300,B -NOON3-D,GEN,"Noonanin oireyhtymä, PTPN11-ge",enin laaja mutaatiohaku,Y,lausunto,NULL,B-NOON3-D
92185,08.07.2013,31.12.2014,B -NOON2-D,GEN,"Noonanin oireyhtymä, PTPN11-ge","enin mutaatiot, eksonit 3,8,13",Y,lausunto,NULL,B-NOON2-D
92185,01.01.2015,31.12.2300,B -NOON2-D,GEN,"Noonanin oireyhtymä, PTPN11-ge","enin mutaatiot, eksonit 3,8,13",Y,lausunto,NULL,B-NOON2-D
92186,08.07.2013,31.12.2014,B -NOON1-D,GEN,"Noonanin oireyhtymä, PTPN11-ge","eni, tunnettu mutaatio",Y,lausunto,NULL,B-NOON1-D
92186,01.01.2015,31.12.2300,B -NOON1-D,GEN,"Noonanin oireyhtymä, PTPN11-ge","eni, tunnettu mutaatio",Y,lausunto,NULL,B-NOON1-D
92187,09.07.2013,31.12.2300,B -VHL1-D,GEN,Von Hippel-Lindau syöpäoireyht,"ymä, tunnetun mutaation tutk.",Y,lausunto,NULL,B-VHL1-D
92188,09.07.2013,31.12.2300,B -VHL2-D,GEN,Von Hippel-Lindau syöpäoireyht,"ymä, laaja mutaatiohaku",Y,lausunto,NULL,B-VHL2-D
92189,09.07.2013,31.12.2300,B -VHL3-D,GEN,Von Hippel-Lindau syöpäoireyht,"ymä, suurten deleetioiden tutk",Y,lausunto,NULL,B-VHL3-D
9219,01.03.1999,31.12.2300,-Sädetys,KEM,"Sädetys, verivalmiste",NULL,Y,NULL,KEMIA,-SÄDETYS
92190,09.07.2013,31.12.2300,B -MBL-D,GEN,"Mannoosia sitova lektiini, gee","nitutkimus, veri",Y,lausunto,NULL,B-MBL-D
92191,09.07.2013,31.12.2300,B -DCM-D,GEN,Dilatoivan kardiomyopatian gen,". tutk.(SCN5A, DES, ZASPCMD)",Y,lausunto,NULL,B-DCM-D
92192,09.07.2013,31.12.2300,Ts-POLGL-D,GEN,"Mitokondr. polymeraasi gamma,","POLG1, laaja mutaatiohaku",Y,lausunto,NULL,TS-POLGL-D
92193,09.07.2013,31.12.2018,B -POLGL-D,GEN,"Mitokondr. polymeraasi gamma,","POLG1, laaja mutaatiohaku",Y,lausunto,NULL,B-POLGL-D
92193,01.01.2019,31.12.2300,B -POLGL-D,GEN,"Mitokondr. polymeraasi gamma,","POLG1, laaja mutaatiohaku",Y,lausunto,NULL,B-POLGL-D
92194,09.07.2013,31.12.2018,B -MIRAS-D,GEN,Mitokondriaalinen resessiivine,"n ataksiasyndrooma, veri",Y,lausunto,NULL,B-MIRAS-D
92194,01.01.2019,31.12.2300,B -MIRAS-D,GEN,Mitokondriaalinen resessiivine,"n ataksiasyndrooma, veri",Y,lausunto,NULL,B-MIRAS-D
92195,10.07.2013,31.12.2300,Bm-ABL-mR,GEN,ABL-geenin kinaasialueen mutaa,"tiohaku, luuydin",Y,Lausunto,NULL,BM-ABL-MR
92196,10.07.2013,31.12.2300,B -ABL-mR,GEN,ABL-geenin kinaasialueen mutaa,"tiohaku, veri",Y,lausunto,NULL,B-ABL-MR
92197,10.07.2013,31.12.2300,Bm-PCR-Kim,GEN,Luuytimen siirron jälkeinen ki,"merismi, PCR-menetelmä",Y,Lausunto,NULL,BM-PCR-KIM
92198,10.07.2013,03.05.2019,B -PCR-Kim,GEN,Luuytimen siirron jälkeinen ki,"merismi, PCR-menetelmä",Y,Lausunto,NULL,B-PCR-KIM
92198,04.05.2019,31.12.2300,B -PCR-Kim,GEN,Luuytimen siirron jälkeinen ki,"merismi, PCR-menetelmä",Y,Lausunto,NULL,B-PCR-KIM
92199,10.07.2013,31.12.2300,Bm-VGH-ML,GEN,Vertaileva genominen hybridisa,"atio -mikrolevytesti, luuydin",Y,Lausunto,NULL,BM-VGH-ML
922,31.05.1996,18.12.2005,Ts-Amyl(R),PAT,Amyloidi (Reko),NULL,Y,NULL,NULL,TS-AMYL(R)
922,19.12.2005,31.12.2005,Ts-Amyl(R),PAT,Amyloidi (Reko),NULL,Y,NULL,NULL,TS-AMYL(R)
922,01.01.2006,12.04.2006,Ts-Amyl(R),PAT,Amyloidi (Reko),NULL,Y,NULL,NULL,TS-AMYL(R)
92200,01.10.2010,31.12.2300,-MikErik,MIK,Mikrobiologian erikoistutkimuk,set,Y,Lausunto,MIKVAS,-MIKERIK
92201,11.06.2013,31.12.2300,Li-CXCL13,MIK,"CXCL13-kemokiinipitoisuus, sel",käydinneste,Y,pg/ml,MIKVAS,LI-CXCL13
92202,20.05.2014,31.12.2300,S -AdenCF,MIK,"Adenovirus, vasta-aineet",NULL,Y,titteri,MIKVAS,S-ADENCF
92203,20.05.2014,31.12.2300,S -ChlaCF,MIK,"Chlamydia, vasta-aineet",NULL,Y,titteri,MIKVAS,S-CHLACF
92204,20.05.2014,31.12.2300,S -CMVCF,MIK,"Cytomegalovirus, vasta-aineet",NULL,Y,titteri,MIKVAS,S-CMVCF
92205,20.05.2014,31.12.2300,S -EVirCF,MIK,"Enterovirus, vasta-aineet",NULL,Y,titteri,MIKVAS,S-EVIRCF
92206,20.05.2014,31.12.2300,S -HSVCF,MIK,"Herpes simplex virus, vasta-ai",neet,Y,titteri,MIKVAS,S-HSVCF
92207,20.05.2014,31.12.2300,S -InfACF,MIK,"Influenssa A virus, vasta-aine",et,Y,titteri,MIKVAS,S-INFACF
92208,20.05.2014,31.12.2300,S -InfBCF,MIK,"Influenssa B virus, vasta-aine",et,Y,titteri,MIKVAS,S-INFBCF
92209,20.05.2014,31.12.2300,S -MyplCF,MIK,"Mykoplasma pneumoniae, vasta-a",ineet,Y,titteri,MIKVAS,S-MYPLCF
9221,13.03.1989,22.05.1995,Ly-CD1,MIK,Ly-CD1/T6/LEU6,NULL,Y,%,IMMUN,LY-CD1
92210,20.05.2014,31.12.2300,S -PinCF,MIK,"Parainfluenssa, vasta-aineet",NULL,Y,titteri,MIKVAS,S-PINCF
92211,20.05.2014,31.12.2300,S -RSVCF,MIK,"Respiratory syncytial virus,",vasta-aineet,Y,titteri,MIKVAS,S-RSVCF
92212,20.05.2014,31.12.2300,S -ToxoCF,MIK,"Toxoplasma, vasta-aineet",NULL,Y,titteri,MIKVAS,S-TOXOCF
92213,20.05.2014,31.12.2300,S -VZVCF,MIK,"Varicella-Zoster virus, vasta-",aineet,Y,titteri,MIKVAS,S-VZVCF
92214,23.06.2014,07.12.2015,Li-NMDARAb,MIK,"NMDA-reseptori (NR1), vasta-ai","neet, selkäydinneste",Y,titteri,MIKVAS,LI-NMDARAB
92214,08.12.2015,31.12.2300,Li-NMDARAb,MIK,"NMDA-reseptori (NR1), vasta-ai","neet, selkäydinneste",Y,titteri,MIKVAS,LI-NMDARAB
92215,23.06.2014,04.12.2015,S -NMDARAb,MIK,"NMDA-reseptori (NR1), vasta-ai",neet,Y,titteri,MIKVAS,S-NMDARAB
92215,05.12.2015,07.12.2015,S -NMDARAb,MIK,"NMDA-reseptori (NR1), vasta-ai",neet,S,NULL,MIKVAS,S-NMDARAB
92215,08.12.2015,31.12.2300,S -NMDARAb,MIK,"NMDA-reseptori (NR1), vasta-ai",neet,S,NULL,MIKVAS,S-NMDARAB
92216,23.06.2014,31.12.2300,Li-AGM1AbG,MIK,"ASIALOGANGLIOSIDI-GM1, IgG-vas","ta-aineet, selkäydinneste",Y,suhde,MIKVAS,LI-AGM1ABG
92217,23.06.2014,31.12.2300,Li-AGM1AbM,MIK,"ASIALOGANGLIOSIDI-GM1, IgG-vas","ta-aineet, selkäydinneste",Y,suhde,MIKVAS,LI-AGM1ABM
92218,23.06.2014,31.12.2300,S -AGM1AbG,MIK,"ASIALOGANGLIOSIDI-GM1, IgG-vas",ta-aineet,Y,suhde,MIKVAS,S-AGM1ABG
92219,23.06.2014,31.12.2300,S -AGM1AbM,MIK,"ASIALOGANGLIOSIDI-GM1, IgG-vas",ta-aineet,Y,suhde,MIKVAS,S-AGM1ABM
9222,13.03.1989,22.05.1995,Ly-CD1K,MIK,Ly-CD1/T6/LEU6K,NULL,Y,10E9/L,IMMUN,LY-CD1K
92220,23.06.2014,31.12.2300,Li-GangAbG,MIK,GANGLIOSIDI (GM1) IgG-vasta-ai,"neet, selkäydinneste",Y,suhde,MIKVAS,LI-GANGABG
92221,23.06.2014,31.12.2300,Li-GangAbM,MIK,GANGLIOSIDI (GM1) IgM-vasta-ai,"neet, selkäydinneste",Y,suhde,MIKVAS,LI-GANGABM
92222,23.06.2014,31.12.2300,Li-Gan2AbG,MIK,GANGLIOSIDI (GM2) IgG-vasta-ai,"neet, selkäydinneste",Y,suhde,MIKVAS,LI-GAN2ABG
92223,23.06.2014,31.12.2300,S-Gang2AbG,MIK,GANGLIOSIDI (GM2) IgG-vasta-ai,neet,Y,suhde,MIKVAS,S-GANG2ABG
92224,23.06.2014,31.12.2300,Li-Gan2AbM,MIK,GANGLIOSIDI (GM2) IgM-vasta-ai,"neet, selkäydinneste",Y,suhde,MIKVAS,LI-GAN2ABM
92225,23.06.2014,31.12.2300,S-Gang2AbM,MIK,GANGLIOSIDI (GM2) IgM-vasta-ai,neet,Y,suhde,MIKVAS,S-GANG2ABM
92226,23.06.2014,07.12.2015,Li-AMPA1Ab,MIK,"AMPA1-reseptori, vasta-aineet,",selkäydineste,Y,titteri,MIKVAS,LI-AMPA1AB
92226,08.12.2015,31.12.2300,Li-AMPA1Ab,MIK,"AMPA1-reseptori, vasta-aineet,",selkäydineste,Y,titteri,MIKVAS,LI-AMPA1AB
92227,23.06.2014,04.12.2015,S -AMPA1Ab,MIK,"AMPA1-reseptori, vasta-aineet",NULL,Y,titteri,MIKVAS,S-AMPA1AB
92227,05.12.2015,07.12.2015,S -AMPA1Ab,MIK,"AMPA1-reseptori, vasta-aineet",NULL,S,NULL,MIKVAS,S-AMPA1AB
92227,08.12.2015,31.12.2300,S -AMPA1Ab,MIK,"AMPA1-reseptori, vasta-aineet",NULL,S,NULL,MIKVAS,S-AMPA1AB
92228,23.06.2014,07.12.2015,Li-AMPA2Ab,MIK,"AMPA2-reseptori, vasta-aineet,",selkäydineste,Y,titteri,MIKVAS,LI-AMPA2AB
92228,08.12.2015,31.12.2300,Li-AMPA2Ab,MIK,"AMPA2-reseptori, vasta-aineet,",selkäydineste,Y,titteri,MIKVAS,LI-AMPA2AB
92229,23.06.2014,04.12.2015,S -AMPA2Ab,MIK,"AMPA2-reseptori, vasta-aineet",NULL,Y,titteri,MIKVAS,S-AMPA2AB
92229,05.12.2015,07.12.2015,S -AMPA2Ab,MIK,"AMPA2-reseptori, vasta-aineet",NULL,S,NULL,MIKVAS,S-AMPA2AB
92229,08.12.2015,31.12.2300,S -AMPA2Ab,MIK,"AMPA2-reseptori, vasta-aineet",NULL,S,NULL,MIKVAS,S-AMPA2AB
9223,13.03.1989,22.05.1995,Ly-NKH1,MIK,Ly-CD/NKH1,NULL,Y,%,IMMUN,LY-NKH1
92230,23.06.2014,07.12.2015,Li-GABB1Ab,MIK,"GABA-B-reseptori1, vasta-ainee","t, selkäydinneste",Y,titteri,MIKVAS,LI-GABB1AB
92230,08.12.2015,31.12.2300,Li-GABB1Ab,MIK,"GABA-B-reseptori1, vasta-ainee","t, selkäydinneste",Y,titteri,MIKVAS,LI-GABB1AB
92231,23.06.2014,04.12.2015,S-GABAB1Ab,MIK,"GABA-B-reseptori1, vasta-ainee",t,Y,titteri,MIKVAS,S-GABAB1AB
92231,05.12.2015,07.12.2015,S-GABAB1Ab,MIK,"GABA-B-reseptori1, vasta-ainee",t,S,NULL,MIKVAS,S-GABAB1AB
92231,08.12.2015,31.12.2300,S-GABAB1Ab,MIK,"GABA-B-reseptori1, vasta-ainee",t,S,NULL,MIKVAS,S-GABAB1AB
92232,19.02.2019,15.04.2019,M -Prot,GEN,Lihaksen western blot-tutkimus,NULL,Y,Lausunto,NULL,M-PROT
92232,16.04.2019,31.12.2300,M -Prot,GEN,Lihaksen western blot-tutkimus,NULL,Y,Lausunto,NULL,M-PROT
9224,13.03.1989,22.05.1995,Ly-NKH1K,MIK,Ly-CD/NKH1K,NULL,Y,10E9/L,IMMUN,LY-NKH1K
92245,03.04.2014,30.04.2019,fP-Lipidit,KEM,"Lipidit, Työsyke",NULL,P,NULL,KEMIA,FP-LIPIDIT
9225,13.03.1989,22.05.1995,Ly-CD16,MIK,Ly-CD16/NK/LEU11a,NULL,Y,%,IMMUN,LY-CD16
9226,13.03.1989,22.05.1995,Ly-CD16K,MIK,Ly-CD16/NK/LEU11aK,NULL,Y,10E9/L,IMMUN,LY-CD16K
9227,13.03.1989,22.05.1995,Ly-DR,MIK,Ly-CD/12/HLA-DR,NULL,Y,%,IMMUN,LY-DR
9228,13.03.1989,22.05.1995,Ly-DRK,MIK,Ly-CD/12/HLA-DRK,NULL,Y,10E9/L,IMMUN,LY-DRK
9229,13.03.1989,22.05.1995,Ly-LEU7,MIK,Ly-CD/LEU7,NULL,Y,%,IMMUN,LY-LEU7
923,19.07.1996,27.05.2005,Ci-PAD-EM,PAT,Ci-Värekarvojen elektronimikro,skooppinen tutkimus,Y,NULL,NULL,CI-PAD-EM
9230,13.03.1989,22.05.1995,Ly-LEU7K,MIK,Ly-CD/LEU7K,NULL,Y,10E9/L,IMMUN,LY-LEU7K
92300,24.01.2018,31.12.2300,USIIRRE,MIK,Ulostesiirre,NULL,Y,Lausunto,MIKVAS,USIIRRE
9231,13.03.1989,22.05.1995,Ly-CR1,MIK,Ly-CD/C3bR/CR1,NULL,Y,%,IMMUN,LY-CR1
9232,13.03.1989,22.05.1995,Ly-CR1K,MIK,Ly-CD/C3bR/CR1K,NULL,Y,10E9/L,IMMUN,LY-CR1K
