CodeId,LongName,ParentId,HierarchyLevel,BeginningDate,ExpiringDate,LastModifiedDate,A:Long_name,freq_finngen,freq_tays,freq_total
PDC,"Ompelemiset, aortan alaosa tai lonkkavaltimot",PD,2,01.01.1900,31.12.2030,19.10.2012,Suture of infrarenal abdominal aorta and iliac arteries,0,0,0
PDC05,"Ompeleminen, munuaisvaltimon alapuolinen aortta",PDC,3,01.01.1900,31.12.2030,05.02.2016,Suture of infrarenal abdominal aorta,0,9,0
PDC20,"Ompeleminen, a. iliaca communis",PDC,3,01.01.1900,31.12.2030,05.02.2016,Suture of common iliac artery,0,10,0
PDC21,"Ompeleminen, a. iliaca interna",PDC,3,01.01.1900,31.12.2030,05.02.2016,Suture of a. iliaca interna,0,0,0
PDC22,"Ompeleminen, a. iliaca externa",PDC,3,01.01.1900,31.12.2030,05.02.2016,Suture of a. iliaca externa,9,15,24
PDE,"Veritulpan tai tukoksen poistot, aortan alaosa tai lonkkavaltimot",PD,2,01.01.1900,31.12.2030,19.10.2012,Thrombectomy or embolectomy of infrarenal abdominal aorta and iliac arteries,0,0,0
PDE05,"Veritulpan tai tukoksen poistaminen, munuaisvaltimon alapuolinen vatsa-aortta",PDE,3,01.01.1900,31.12.2030,05.02.2016,Thrombectomy or embolectomy of infrarenal abdominal aorta,0,0,0
PDE20,"Veritulpan tai tukoksen poistaminen, a. iliaca communis",PDE,3,01.01.1900,31.12.2030,05.02.2016,Thrombectomy or embolectomy of common iliac artery,9,15,24
PDE21,"Veritulpan tai tukoksen poistaminen, a. iliaca interna",PDE,3,01.01.1900,31.12.2030,05.02.2016,Thrombectomy or embolectomy of a. iliaca interna,0,1,0
PDE22,"Veritulpan tai tukoksen poistaminen, a. iliaca externa",PDE,3,01.01.1900,31.12.2030,05.02.2016,Thrombectomy or embolectomy of a. iliaca externa,13,1,14
PDF,"Verisuonitukoksen ja sisäkalvonpoistot, aortan alaosa tai lonkkavaltimot",PD,2,01.01.1900,31.12.2030,19.10.2012,Thrombendarterectomy of infrarenal abdominal aorta and iliac arteries,0,0,0
PDF05,"Valtimon tukoksen ja sisäkalvon poistaminen, munuaisvaltimon alapuolinen vatsa-aortta",PDF,3,01.01.1900,31.12.2030,05.02.2016,Thrombendarterectomy of infrarenal abdominal aorta,9,4,13
PDF20,"Valtimon tukoksen ja sisäkalvon poistaminen, a. iliaca communis",PDF,3,01.01.1900,31.12.2030,05.02.2016,Thrombendarterectomy of common iliac artery,9,1,10
PDF21,"Valtimon tukoksen ja sisäkalvon poistaminen, a. iliaca interna",PDF,3,01.01.1900,31.12.2030,05.02.2016,Thrombendarterectomy of a. iliaca interna,0,0,0
PDF22,"Valtimon tukoksen ja sisäkalvon poistaminen, a. iliaca externa",PDF,3,01.01.1900,31.12.2030,05.02.2016,Thrombendarterectomy of a. iliaca externa,16,4,20
PDG,"Valtimonpullistumien korjaamiset, aortan alaosa tai lonkkavaltimot",PD,2,01.01.1900,31.12.2030,19.10.2012,Operations for aneurysm of infrarenal abdominal aorta and iliac arteries,0,0,0
PDG05,Valtimonpullistuman korjaaminen munuaisvaltimon alapuolisessa aortassa,PDG,3,01.01.1900,31.12.2030,05.02.2016,Operation on infrarenal abdominal aorta for aneurysm,153,13,166
PDG30,"Valtimonpullistuman korjaaminen lonkkavaltiomossa, a. iliacassa",PDG,3,01.01.1997,31.12.2030,05.02.2016,Operation on iliac artery for aneurysm,8,0,0
PDG51,"Valtimonpullistuman korjaaminen, proteesi aortasta lonkkavaltimoihin",PDG,3,01.01.1900,31.12.2030,05.02.2016,Bypass from aorta to iliac artery for aneurysm,170,16,186
PDG52,"Valtimonpullistuman korjaaminen, proteesi aortasta lonkka- ja reisivaltimoon",PDG,3,01.01.1997,31.12.2030,05.02.2016,Bypass from aorta to iliac and contralateral femoral artery for aneurysm,28,6,34
PDG54,"Valtimonpullistuman korjaaminen, proteesi aortasta reisivaltimoihin",PDG,3,01.01.1900,31.12.2030,05.02.2016,Bypass from aorta to femoral artery for aneurysm,49,21,70
PDG55,"Valtimonpullistuman korjaaminen, proteesi lonkkavaltimosta reisivaltimoon",PDG,3,01.01.1900,31.12.2030,05.02.2016,Bypass from iliac to femoral artery for aneurysm,0,0,0
PDG99,"Muu valtimonpullistuman korjaaminen, aortan alaosa ja lonkkavaltimot",PDG,3,01.01.1997,31.12.2030,05.02.2016,Other operation for aneurysm of infrarenal abdominal aorta and iliac arteries,0,1,0
PDH,Ohitukset aortan alaosasta tai lonkkavaltimoista,PD,2,01.01.1900,31.12.2030,19.10.2012,Bypass from infrarenal abdominal aorta and iliac arteries,0,0,0
PDH50,"Ohitusleikkaus, aorto-iliakaalinen ohitus",PDH,3,01.01.1900,31.12.2030,05.02.2016,Bypass from aorta to iliac artery,8,1,9
PDH51,"Ohitusleikkaus, aorto-bi-iliakaalinen ohitus",PDH,3,01.01.1900,31.12.2030,05.02.2016,Bypass from aorta to bilateral iliac arteries,27,3,30
PDH52,"Ohitusleikkaus, aorto-iliakaalinen ja aorto-femoraalinen ohitus",PDH,3,01.01.1900,31.12.2030,05.02.2016,Bypass from aorta to iliac and contralateral femoral artery,10,0,0
PDH53,"Ohitusleikkaus, aorto-femoraalinen ohitus",PDH,3,01.01.1900,31.12.2030,05.02.2016,Bypass from aorta to femoral artery,13,2,15
PDH54,"Ohitusleikkaus, aorto-bifemoraalinen ohitus",PDH,3,01.01.1900,31.12.2030,05.02.2016,Bypass from aorta to bilateral femoral arteries,106,24,130
PDH55,"Ohitusleikkaus, iliako-femoraalinen ohitus",PDH,3,01.01.1900,31.12.2030,05.02.2016,Bypass from iliac to femoral artery,44,10,54
PDH99,"Muu ohitusleikkaus, lähtökohta vatsa-aortan alaosa tai lonkkavaltimot",PDH,3,01.01.1900,31.12.2030,05.02.2016,Other bypass from abdominal aorta or iliac artery,19,4,23
PDN,"Valtimoiden muovausleikkaukset, aortan alaosa tai lonkkavaltimot",PD,2,01.01.1900,31.12.2030,19.10.2012,Plastic repair of infrarenal abdominal aorta and iliac arteries,0,0,0
PDN05,"Valtimon muovausleikkaus, munuaisvaltimon alapuolinen vatsa-aortta",PDN,3,01.01.1900,31.12.2030,05.02.2016,Plastic repair of infrarenal abdominal aorta,0,0,0
PDN20,"Valtimon muovausleikkaus, a. iliaca communis",PDN,3,01.01.1900,31.12.2030,05.02.2016,Plastic repair of common iliac artery,0,1,0
PDN21,"Valtimon muovausleikkaus, a. iliaca interna",PDN,3,01.01.1900,31.12.2030,05.02.2016,Plastic repair of a. iliaca interna,0,0,0
PDN22,"Valtimon muovausleikkaus, a. iliaca externa",PDN,3,01.01.1900,31.12.2030,05.02.2016,Plastic repair of a. iliaca externa,0,0,0
PDP,"Valtimoiden korjaamiset suljetusti, aortan alaosa tai lonkkavaltimot",PD,2,01.01.1900,31.12.2030,19.10.2012,Percutaneous plastic repair of infrarenal abdominal aorta and iliac arteries,0,0,0
PDP05,"Valtimon korjaaminen suljetusti,munuaisvaltimon alapuolinen vatsa-aortta",PDP,3,01.01.1900,31.12.2030,05.02.2016,Percutaneous plastic repair of infrarenal abdominal aorta,0,1,0
PDP20,"Valtimon korjaaminen suljetusti,a. iliaca communis",PDP,3,01.01.1900,31.12.2030,05.02.2016,Percutaneous plastic repair of common iliac artery,81,50,131
PDP21,"Valtimon korjaaminen suljetusti,a. iliaca interna",PDP,3,01.01.1900,31.12.2030,05.02.2016,Percutaneous plastic repair of a. iliaca interna,0,0,0
PDP22,"Valtimon korjaaminen suljetusti,a. iliaca externa",PDP,3,01.01.1900,31.12.2030,05.02.2016,Percutaneous plastic repair of a. iliaca externa,36,25,61
PDQ,"Valtimoiden sisäistutteiden asettamiset, aortan alaosa tai lonkkavaltimot",PD,2,01.01.1900,31.12.2030,19.10.2012,Insertion of endovascular graft into infrarenal abdominal aorta and iliac arteries,0,0,0
PDQ05,"Valtimon sisäistutteen asettaminen, munuaisvaltimon alapuolinen vatsa-aortta",PDQ,3,01.01.1900,31.12.2030,05.02.2016,Insertion of endovascular graft into infrarenal abdominal aorta,211,172,383
PDQ20,"Valtimon sisäistutteen asettaminen, a. iliaca communis",PDQ,3,01.01.1900,31.12.2030,05.02.2016,Insertion of endovascular graft into common iliac artery,67,319,386
PDQ21,"Valtimon sisäistutteen asettaminen, a. iliaca interna",PDQ,3,01.01.1900,31.12.2030,05.02.2016,Insertion of endovascular graft into a. iliaca interna,0,5,0
PDQ22,"Valtimon sisäistutteen asettaminen, a. iliaca externa",PDQ,3,01.01.1900,31.12.2030,05.02.2016,Insertion of endovascular graft into a. iliaca externa,37,41,78
PDR,"Valtimoiden sisäistutteiden poistamiset, aortan alaosa tai lonkkavaltimot",PD,2,01.01.1900,31.12.2030,19.10.2012,Removal of endovascular graft from infrarenal abdominal aorta and iliac arteries,0,0,0
PDR05,"Valtimon sisäistutteen poistaminen, munuaisvaltimon alapuolinen vatsa-aortta",PDR,3,01.01.1900,31.12.2030,05.02.2016,Removal of endovascular graft from infrarenal abdominal aorta,0,1,0
PDR20,"Valtimon sisäistutteen poistaminen, a. iliaca communis",PDR,3,01.01.1900,31.12.2030,05.02.2016,Removal of endovascular graft from common iliac artery,0,0,0
PDR21,"Valtimon sisäistutteen poistaminen, a. iliaca interna",PDR,3,01.01.1900,31.12.2030,05.02.2016,Removal of endovascular graft from a. iliaca interna,0,0,0
PDR22,"Valtimon sisäistutteen poistaminen, a. iliaca externa",PDR,3,01.01.1900,31.12.2030,05.02.2016,Removal of endovascular graft from a. iliaca externa,0,0,0
PDS,"Verisuonileikkaukset tähystyksessä tai ultraääniohjauksessa, aortan alaosa tai lonkkavaltimot",PD,2,01.01.1900,31.12.2030,19.10.2012,Endoscopic operation on infrarenal abdominal aorta and iliac arteries,0,0,0
PDS05,"Verisuonileikkaus tähystyksessä tai uä-ohjauksessa, munuaisvaltimon alapuolinen vatsa-aortta",PDS,3,01.01.1900,31.12.2030,05.02.2016,Endoscopic operation on infrarenal abdominal aorta,0,0,0
PDS20,"Verisuonileikkaus tähystyksessä tai uä-ohjauksessa, a. iliaca communis",PDS,3,01.01.1900,31.12.2030,05.02.2016,Endoscopic operation on common iliac artery,0,1,0
PDS21,"Verisuonileikkaus tähystyksessä tai uä-ohjauksessa, a. iliaca interna",PDS,3,01.01.1900,31.12.2030,05.02.2016,Endoscopic operation on a. iliaca interna,0,0,0
PDS22,"Verisuonileikkaus tähystyksessä tai uä-ohjauksessa, a. iliaca externa",PDS,3,01.01.1900,31.12.2030,05.02.2016,Endoscopic operation on a. iliaca externa,0,0,0
PDT,"Kemiallisen aineen ruiskuttaminen tai suonen tukkiminen suljetusti, aortan alaosa tai lonkkavaltimot",PD,2,01.01.1900,31.12.2030,19.10.2012,Injection of therapeutic agent into or percutaneous occlusion of infrarenal abdominal aorta and iliac arteries,0,0,0
PDT05,"Kemiallisen aineen ruiskuttaminen tai suonen tukkiminen suljetusti, munuaisvaltimon alapuolinen vatsa-aortta",PDT,3,01.01.1900,31.12.2030,05.02.2016,Injection of therapeutic agent into or percutaneous occlusion of infrarenal abdominal aorta,0,1,0
PDT20,"Kemiallisen aineen ruiskuttaminen tai suonen tukkiminen suljetusti, a. iliaca communis",PDT,3,01.01.1900,31.12.2030,05.02.2016,Injection of therapeutic agent into or percutaneous occlusion of common iliac artery,0,0,0
PDT21,"Kemiallisen aineen ruiskuttaminen tai suonen tukkiminen suljetusti, a. iliaca interna",PDT,3,01.01.1900,31.12.2030,05.02.2016,Injection of therapeutic agent into or percutaneous occlusion of a. iliaca interna,11,30,41
PDT22,"Kemiallisen aineen ruiskuttaminen tai suonen tukkiminen suljetusti, a. iliaca externa",PDT,3,01.01.1900,31.12.2030,05.02.2016,Injection of therapeutic agent into or percutaneous occlusion of a. iliaca externa,0,0,0
PDU,"Valtimoiden uusintakorjaamiset, aortan alaosa tai lonkkavaltimot",PD,2,01.01.1900,31.12.2030,19.10.2012,Repair after previous reconstruction of infrarenal abdominal aorta and iliac arteries and distal connections,0,0,0
PDU70,Tutkimusleikkaus vatsa-aortan alaosan tai lonkkavaltimon ja sen haarojen aiempaan korjaukseen liittyen,PDU,3,01.01.2004,31.12.2030,05.02.2016,Exploration of previous reconstruction of infrarenal abdominal aorta or iliac arteries and distal connections,0,0,0
PDU72,Vatsa-aortan alaosasta tai lonkkavaltimosta alkavan ohituksen aiheuttaman valtimo-laskimoavanteen suonensisäinen sulku,PDU,3,01.01.2004,31.12.2030,05.02.2016,Percutaneous closure of persisting arteriovenous fistula of bypass from infrarenal abdominal aorta or iliac artery,0,0,0
PDU74,Vatsa-aortan alaosasta tai lonkkavaltimosta alkavan ohituksen aiheuttaman valtimo-laskimoavanteen sulku,PDU,3,01.01.2004,31.12.2030,05.02.2016,Closure of persisting arteriovenous fistula of bypass from infrarenal abdominal aorta or iliac artery,0,1,0
PDU81,"Veritulpan tai tukoksen poisto ohituksesta, aortan alaosasta tai lonkkavaltimosta alkava ohitus",PDU,3,01.01.1900,31.12.2030,05.02.2016,Thrombectomy or embolectomy in bypass from infrarenal abdominal aorta or iliac artery,14,0,0
PDU84,Vatsa-aortan alaosasta tai lonkkavaltimosta alkavan ohituksen korjaus,PDU,3,01.01.1900,31.12.2030,05.02.2016,Plastic repair of bypass from infrarenal abdominal aorta or iliac artery,10,0,0
PDU85,Vatsa-aortan alaosasta tai lonkkavaltimosta alkavan ohituksen suonensisäinen korjaus,PDU,3,01.01.1900,31.12.2030,05.02.2016,Percutaneous plastic repair of bypass from infrarenal abdominal aorta or iliac artery,0,0,0
PDU86,Vatsa-aortan alaosasta tai lonkkavaltimosta alkavan ohituksen sisäistutteen laitto,PDU,3,01.01.1900,31.12.2030,05.02.2016,Insertion of endovascular graft into bypass from infrarenal abdominal aorta or iliac artery,0,0,0
PDU87,Vatsa-aortan alaosasta tai lonkkavaltimosta alkavan ohituksen sisäistutteen poisto,PDU,3,01.01.1900,31.12.2030,05.02.2016,Removal of endovascular graft from bypass from infrarenal abdominal aorta or iliac artery,0,0,0
PDU88,Vatsa-aortan alaosasta tai lonkkavaltimosta alkavan ohituksen korjaus tähystystoimenpiteenä,PDU,3,01.01.1900,31.12.2030,05.02.2016,Endoscopic operation on bypass from infrarenal abdominal aorta or iliac artery,0,0,0
PDU91,Vatsa-aortan alaosasta tai lonkkavaltimosta alkavan ohituksen poisto,PDU,3,01.01.1900,31.12.2030,05.02.2016,Excision of bypass from infrarenal abdominal aorta or iliac artery,6,2,8
PDU92,Aortan rekonstruktio syvillä laskimoilla,PDU,3,01.01.2012,31.12.2030,05.02.2016,Reconstruction of aorta with deep veins,0,2,0
PDU93,"Kemiallisen tai tukkivan aineen ruiskuttaminen ohitukseen, vatsa-aortan alaosasta tai lonkkavaltimosta alkava ohitus",PDU,3,01.01.1900,31.12.2030,05.02.2016,Injection of therapeutic agent into bypass from infrarenal abdominal aorta or iliac artery,0,0,0
PDU99,Muu vatsa-aortan alaosan tai lonkkavaltimon ja sen haarojen uusintakorjaus,PDU,3,01.01.1900,31.12.2030,05.02.2016,Other repair after previous reconstruction of infrarenal abdominal aorta and iliac arteries and distal connections,10,2,12
PDW,"Muut valtimoleikkaukset, aortan alaosa tai lonkkavaltimot",PD,2,01.01.1900,31.12.2030,19.10.2012,Other operations on infrarenal abdominal aorta and iliac arteries and distal connections,0,0,0
PDW99,"Muu leikkaus, aortan alaosa tai lonkkavaltimo",PDW,3,01.01.1900,31.12.2030,05.02.2016,Other operation on infrarenal abdominal aorta and iliac arteries and distal connections,0,0,0
PD_2,Aortan alaosan ja lonkkavaltimoiden diagnostinen radiologia,PD,2,01.01.1900,31.12.2030,27.11.2016,Diagnostic radiology on infrarenal abdominal aorta and iliac arteries and distal connectio,0,0,0
PD1AE,Vatsa-aortan ultraäänitutkimus,PD_2,3,01.01.1999,31.12.2030,08.02.2017,Ultrasound examination of abdominal aortta,437,216,653
PD2AD,Lantioelinten TT-angio,PD_2,3,01.01.2003,31.12.2030,12.11.2018,CT angiography of pelvic organs,0,4,0
PD2AE,Ulkoisten sukuelinten verisuonten ultraäänitutkimus,PD_2,3,01.01.1999,31.12.2030,08.02.2017,Ultrasound examination of outer genitals,17,7,24
PD2BD,Lantioelinten laaja TT-angiografia,PD_2,3,01.01.2003,31.12.2030,08.02.2017,Extensive CT angiography of pelvic organs,16,5,21
PD2CD,Lantioelinten erittäin laaja TT-angiografia,PD_2,3,01.01.2010,31.12.2030,08.02.2017,NA,0,4,0
PD4AC,Alaraajan valtimoiden varjoainetutkimus,PD_2,3,01.01.1999,31.12.2030,08.02.2017,Arterigography of lower extremity with X-ray,570,979,1549
PD4AD,Alaraajavaltimoiden TT,PD_2,3,01.01.2003,31.12.2030,12.11.2018,CT of lower extremity arteries,9,21,30
PD4AN,Alaraajan valtimoverenkierron gammakuvaus,PD_2,3,01.01.2011,31.12.2030,08.02.2017,NA,0,0,0
PD4BC,Alaraajan valtimoiden laaja varjoainetutkimus,PD_2,3,01.01.1999,31.12.2030,08.02.2017,Extensive arterigography of lower extremity with X-ray,982,881,1863
PD4BD,Alaraajavaltimoiden laaja TT-angiografia,PD_2,3,01.01.2003,31.12.2030,08.02.2017,Extensive CT of lower extremity arteries,216,152,368
PD4BF,Vatsa-aortan ja alaraajaverisuonten magneettitutkimus keskikenttälaitteella,PD_2,3,01.01.1999,31.12.2016,08.02.2017,MRI examination of abdominal aortta and vasculature of lower extremities with median intensity magnet,0,0,0
PD4BG,Vatsa-aortan ja alaraajaverisuonten magneettitutkimus,PD_2,3,01.01.1999,31.12.2030,08.02.2017,MRI examination of abdominal aortta and vasculature of lower extremities with high intensity magnet,45,0,0
PD4BM,Vatsa-aortan ja alaraajaverisuonten 3 Teslan MT,PD_2,3,01.01.2009,31.12.2016,08.02.2017,MRI examination of abdominal aorta and vasculature of lower extremities with 3 Tesla magnet,0,0,0
PD4CC,Alaraajan valtimoiden erittäin laaja varjoainetutkimus,PD_2,3,01.01.1999,31.12.2030,08.02.2017,Very extensive arterigography of lower extremity with X-ray,485,127,612
PD4CD,Alaraajavaltimoiden erittäin laaja TT-angiografia,PD_2,3,01.01.2010,31.12.2030,08.02.2017,NA,0,52,0
PD4CF,Vatsa-aortan ja alaraajaverisuonten laaja magneettitutkimus keskikenttälaitteella,PD_2,3,01.01.1999,31.12.2016,08.02.2017,Extensive MRI examination of abdominal aortta and vasculature of lower extremities with median intensity magnet,0,0,0
PD4CG,Vatsa-aortan ja alaraajaverisuonten laaja magneettitutkimus,PD_2,3,01.01.1999,31.12.2030,08.02.2017,Extensive MRI examination of abdominal aortta and vasculature of lower extremities with high intensity magnet,827,235,1062
PD4CM,Vatsa-aortan ja alaraajaverisuonten laaja 3 Teslan MT,PD_2,3,01.01.2009,31.12.2016,08.02.2017,Extensive MRI examination of abdominal aorta and vasculature of lower extremities with 3 Tesla magnet,181,1,182
PD4DE,Alaraajan valtimoiden doppler-UÄ,PD_2,3,01.01.1999,31.12.2030,08.02.2017,Lower extremity artery ultrasound examination with Doppler method,1275,87,1362
PD4DF,Vatsa-aortan ja alaraajaverisuonten erittäin laaja magneettitutkimus keskikenttälaittteella,PD_2,3,01.01.1999,31.12.2016,08.02.2017,Very extensive MRI examination of abdominal aortta and vasculature of lower extremities with median intensity magnet,0,0,0
PD4DG,Vatsa-aortan ja alaraajaverisuonten erittäin laaja magneettitutkimus,PD_2,3,01.01.1999,31.12.2030,08.02.2017,Very extensive MRI examination of abdominal aortta and vasculature of lower extremities with high intensity magnet,225,10,235
PD4DM,Vatsa-aortan ja alaraajaverisuonten erittäin laaja magneettitutimus keskikenttämagneetilla,PD_2,3,01.01.2009,31.12.2016,08.02.2017,Very extensive MRI examination of abdominal aorta and vasculature of lower extremities with 3 Tesla magnet,14,0,0
PD4HE,Alaraajan valtimoiden doppler-UÄ leikkauksen jälkeen,PD_2,3,01.01.1999,31.12.2030,08.02.2017,Postoperative lower extremity artery ultrasound examination with Doppler method,357,0,0
PD5BF,Rinta- ja vatsa-aortan magneettitutkimus keskikenttälaitteella,PD_2,3,01.01.1999,31.12.2016,08.02.2017,MRI examination of thoracal and abdominal aortta with median intensity magnet,0,0,0
PD5BG,Rinta- ja vatsa-aortan magneettitutkimus,PD_2,3,01.01.1999,31.12.2030,08.02.2017,MRI examination of thoracal and abdominal aortta with high intensity magnet,66,6,72
PD5CD,Aortan erittäin laaja TT-angiografia,PD_2,3,01.01.1900,31.12.2030,08.02.2017,NA,355,391,746
PD5CF,Rinta- ja vatsa-aortan laaja magneettitutkimus keskikenttälaitteella,PD_2,3,01.01.1999,31.12.2016,08.02.2017,Extensive MRI examination of thoracal and abdominal aortta with median intensity magnet,0,0,0
PD5CG,Rinta- ja vatsa-aortan laaja magneettitutkimus,PD_2,3,01.01.1999,31.12.2030,08.02.2017,Extensive MRI examination of thoracal and abdominal aortta with high intensity magnet,310,18,328
PD5CM,Rinta- ja vatsa-aortan laaja 3 Teslan MT,PD_2,3,01.01.2009,31.12.2016,08.02.2017,Extensive MRI examination of thoracal and abdominal aorta with 3 Tesla magnet,46,3,49
PD5DF,Rinta- ja vatsa-aortan erittäin laaja magneettitutkimus keskikenttälaitteella,PD_2,3,01.01.1999,31.12.2016,08.02.2017,Very extensive MRI examination of thoracal and abdominal aortta with median intensity magnet,0,0,0
PD5DG,Rinta- ja vatsa-aortan erittäin laaja magneettitutkimus,PD_2,3,01.01.1999,31.12.2030,08.02.2017,Very extensive MRI examination of thoracal and abdominal aortta with high intensity magnet,62,37,99
PD5DM,Rinta- ja vatsa-aortan erittäin laaja 3 Teslan MT,PD_2,3,01.01.2009,31.12.2016,08.02.2017,Very extensive MRI examination of thoracal and abdominal aorta with 3 Tesla magnet,16,6,22
