CodeId,ShortName,LongName,ParentId,HierarchyLevel,BeginningDate,ExpiringDate,Code1,Code2,English_name,ICD10who_code,exists_in_ICD10who,ICD10who_name,English_name_match_level,ICD10who_match_level
T56.3,Kadmiumin/-yhdisteid.myrkytys,Kadmiumin tai kadmiumyhdisteiden myrkkyvaikutukset,T56,3,1900-01-01,2020-12-31,T56.3,NA,Toxic effect of cadmium and its compounds,T56.3,TRUE,Toxic effect: Cadmium and its compounds,4,match_exactly
T56.4,Kuparin/-yhdisteid.myrkytys,Kuparin tai kupariyhdisteiden myrkkyvaikutukset,T56,3,1900-01-01,2020-12-31,T56.4,NA,Toxic effect of copper and its compounds,T56.4,TRUE,Toxic effect: Copper and its compounds,4,match_exactly
T56.5,Sinkin/-yhdisteiden myrkytys,Sinkin tai sinkkiyhdisteiden myrkkyvaikutukset,T56,3,1900-01-01,2020-12-31,T56.5,NA,Toxic effect of zinc and its compounds,T56.5,TRUE,Toxic effect: Zinc and its compounds,4,match_exactly
T56.6,Tinan/-yhdisteiden myrkytys,Tinan tai tinayhdisteiden myrkkyvaikutukset,T56,3,1900-01-01,2020-12-31,T56.6,NA,Toxic effect of tin and its compounds,T56.6,TRUE,Toxic effect: Tin and its compounds,4,match_exactly
T56.7,Berylliumin/-yhdist.myrkytys,Berylliumin tai berylliumyhdisteiden myrkkyvaikutukset,T56,3,1900-01-01,2020-12-31,T56.7,NA,Toxic effect of beryllium and its compounds,T56.7,TRUE,Toxic effect: Beryllium and its compounds,4,match_exactly
T56.8,Muiden metallien myrkytys,Muun metallin myrkkyvaikutukset,T56,3,1900-01-01,2020-12-31,T56.8,NA,Toxic effect of other metals,T56.8,TRUE,Toxic effect: Other metals,4,match_exactly
T56.9,Metallin NAS myrkytys,Määrittämättömän metallin myrkkyvaikutukset,T56,3,1900-01-01,2020-12-31,T56.9,NA,"Toxic effect of metal, unspecified",T56.9,TRUE,"Toxic effect: Metal, unspecified",4,match_exactly
T57,Muiden epäorg.ain.myrkytys,Muiden epäorgaanisten aineiden myrkkyvaikutukset,T51-T65,2,1900-01-01,2020-12-31,T57,NA,Toxic effect of other inorganic substances,T57,TRUE,Toxic effect of other inorganic substances,0,match_exactly
T57.0,Arseenin/-yhdisteid.myrkytys,Arseenin ja sen yhdisteiden myrkkyvaikutukset,T57,3,1900-01-01,2020-12-31,T57.0,NA,Toxic effect of arsenic and its compounds,T57.0,TRUE,Toxic effect: Arsenic and its compounds,4,match_exactly
T57.1,Fosforin/-yhdisteid.myrkytys,Fosforin ja sen yhdisteiden myrkkyvaikutukset,T57,3,1900-01-01,2020-12-31,T57.1,NA,Toxic effect of phosphorus and its compounds,T57.1,TRUE,Toxic effect: Phosphorus and its compounds,4,match_exactly
T57.2,Mangaani/.yhdisteid.myrkytys,Mangaanin ja sen yhdisteiden myrkkyvaikutukset,T57,3,1900-01-01,2020-12-31,T57.2,NA,Toxic effect of manganese and its compounds,T57.2,TRUE,Toxic effect: Manganese and its compounds,4,match_exactly
T57.3,Syaanivedyn myrkkyvaikutukset,Syaanivedyn myrkkyvaikutukset,T57,3,1900-01-01,2020-12-31,T57.3,NA,Toxic effect of ydrogen cyanide,T57.3,TRUE,Toxic effect: Hydrogen cyanide,4,match_exactly
T57.8,Muu määr. epäorg.ain.myrkytys,Muun epäorgaanisen aineen myrkkyvaikutukset,T57,3,1900-01-01,2020-12-31,T57.8,NA,Toxic effect of ohther specified inorganic substances,T57.8,TRUE,Toxic effect: Other specified inorganic substances,5,match_exactly
T57.9,Epäorg.aineen NAS myrkytys,Määrittämättömän epäorgaanisen aineen myrkkyvaikutukset,T57,3,1900-01-01,2020-12-31,T57.9,NA,"Toxic effect of inorganic substance, unspecified",T57.9,TRUE,"Toxic effect: Inorganic substance, unspecified",4,match_exactly
T58,Hiilimonoksidin myrkytys,Hiilimonoksidin myrkkyvaikutukset,T51-T65,2,1900-01-01,2020-12-31,T58,NA,Toxic effect of carbon monoxide,T58,TRUE,Toxic effect of carbon monoxide,0,match_exactly
T58+F02.89,Häkämyrkytykseen liittyvä dem,Häkämyrkytykseen liittyvä dementia,T51-T65,2,1997-06-09,2020-12-31,T58,F02.89,NA,T58,FALSE,Toxic effect of carbon monoxide,NA,match_first_code
T59,Muut kaasu/savu/höyrymyrkytys,"Muiden kaasujen, savun ja höyryjen myrkkyvaikutukset",T51-T65,2,1900-01-01,2020-12-31,T59,NA,"Toxic effect of other gases, fumes and vapours",T59,TRUE,"Toxic effect of other gases, fumes and vapours",0,match_exactly
T59.0,Typen oksidien myrkytys,Typen oksidien myrkkyvaikutukset,T59,3,1900-01-01,2020-12-31,T59.0,NA,Toxic effect of nitrogen oxides,T59.0,TRUE,Toxic effect: Nitrogen oxides,4,match_exactly
T59.1,Rikkidioksidin myrkytys,Rikkidioksidin myrkkyvaikutukset,T59,3,1900-01-01,2020-12-31,T59.1,NA,Toxic effect of sulfur dioxide,T59.1,TRUE,Toxic effect: Sulfur dioxide,4,match_exactly
T59.2,Formaldehydin myrkytys,Formaldehydin myrkkyvaikutukset,T59,3,1900-01-01,2020-12-31,T59.2,NA,Toxic effect of formaldehyde,T59.2,TRUE,Toxic effect: Formaldehyde,4,match_exactly
T59.3,Kyynelkaasun myrkkyvaikutukset,Kyynelkaasun myrkkyvaikutukset,T59,3,1900-01-01,2020-12-31,T59.3,NA,Toxic effect of lacrimogenic gas,T59.3,TRUE,Toxic effect: Lacrimogenic gas,4,match_exactly
T59.4,Kloorikaasun myrkkyvaikutukset,Kloorikaasun myrkkyvaikutukset,T59,3,1900-01-01,2020-12-31,T59.4,NA,Toxic effect of chlorine gas,T59.4,TRUE,Toxic effect: Chlorine gas,4,match_exactly
T59.5,Fluorikaasun/-vedyn myrkytys,Fluorikaasun tai fluorivedyn myrkkyvaikutukset,T59,3,1900-01-01,2020-12-31,T59.5,NA,Toxic effect of fluorine gas and hydrogen fluoride,T59.5,TRUE,Toxic effect: Fluorine gas and hydrogen fluoride,4,match_exactly
T59.6,Rikkivedyn myrkkyvaikutukset,Rikkivedyn myrkkyvaikutukset,T59,3,1900-01-01,2020-12-31,T59.6,NA,Toxic effect of hydrogen sulfide,T59.6,TRUE,Toxic effect: Hydrogen sulfide,4,match_exactly
T59.7,Hiilidioksidin myrkytys,Hiilidioksidin myrkkyvaikutukset,T59,3,1900-01-01,2020-12-31,T59.7,NA,Toxic effect of carbon dioxide,T59.7,TRUE,Toxic effect: Carbon dioxide,4,match_exactly
T59.8,Muu kaasu/savu/höyrymyrkytys,"Muun kaasun, savun tai höyryn myrkkyvaikutukset",T59,3,1900-01-01,2020-12-31,T59.8,NA,"Toxic effect of other specified gases, fumes and vapours",T59.8,TRUE,"Toxic effect: Other specified gases, fumes and vapours",4,match_exactly
T59.9,Kaasu/savu/höyrymyrkytys NAS,"Määrittämättömien kaasujen, savujen ja höyryjen myrkkyvaikutukset",T59,3,1900-01-01,2020-12-31,T59.9,NA,"Toxic effect of gases, fumes and vapours, unspecified",T59.9,TRUE,"Toxic effect: Gases, fumes and vapours, unspecified",4,match_exactly
T60,Torjunta-aineiden myrkytys,Torjunta-aineiden (pestisidien) myrkkyvaikutukset,T51-T65,2,1900-01-01,2020-12-31,T60,NA,Toxic effect of pesticides,T60,TRUE,Toxic effect of pesticides,0,match_exactly
T60.0,Insektis.org.fosf/karbam.myrky,Hyönteismyrkkynä käytetyn orgaanisen fosfaatin tai karbamaatin myrkkyvaikutukset,T60,3,1900-01-01,2020-12-31,T60.0,NA,Toxic effect of organophosphate and carbamate insecticides,T60.0,TRUE,Toxic effect: Organophosphate and carbamate insecticides,4,match_exactly
T60.1,Insekt.halogen.hiilivet.myrkyt,Hyönteismyrkkynä käytetyn halogenoidun hiilivedyn myrkkyvaikutukset,T60,3,1900-01-01,2020-12-31,T60.1,NA,Toxic effect of halogenated insecticides,T60.1,TRUE,Toxic effect: Halogenated insecticides,4,match_exactly
T60.2,Muu hyönteismyrkkymyrkytys,Muun hyönteismyrkyn myrkkyvaikutukset,T60,3,1900-01-01,2020-12-31,T60.2,NA,Toxic effect of other insecticides,T60.2,TRUE,Toxic effect: Other insecticides,4,match_exactly
T60.3,Rikkaruoho/sienitorj-ain.myrky,Rikkaruohomyrkyn tai sienentorjunta-aineen myrkkyvaikutukset,T60,3,1900-01-01,2020-12-31,T60.3,NA,Toxic effect of herbicides and fungicides,T60.3,TRUE,Toxic effect: Herbicides and fungicides,4,match_exactly
T60.4,Jyrsijämyrkkyjen myrkytys,Jyrsijämyrkyn myrkkyvaikutukset,T60,3,1900-01-01,2020-12-31,T60.4,NA,Toxic effect of rodenticides,T60.4,TRUE,Toxic effect: Rodenticides,4,match_exactly
T60.8,Muun torjunta-ain.myrkytys,Muun torjunta-aineen myrkkyvaikutukset,T60,3,1900-01-01,2020-12-31,T60.8,NA,Toxic effect of other pesticides,T60.8,TRUE,Toxic effect: Other pesticides,4,match_exactly
T60.9,Torjunta-aineen NAS myrkytys,Määrittämättömän torjunta-aineen myrkkyvaikutukset,T60,3,1900-01-01,2020-12-31,T60.9,NA,"Toxic effect of pesticide, unspecified",T60.9,TRUE,"Toxic effect: Pesticide, unspecified",4,match_exactly
T61,Meriruuan vahing.ain.myrkytys,Meriruuassa (kaloissa ja äyriäisissä) olevien vahingollisten aineiden myrkkyvaikutukset,T51-T65,2,1900-01-01,2020-12-31,T61,NA,Toxic effect of noxious substances eaten as seafood,T61,TRUE,Toxic effect of noxious substances eaten as seafood,0,match_exactly
T61.0,Ciguatera-kalamyrkytys,Ciguatera-kalamyrkytys,T61,3,1900-01-01,2020-12-31,T61.0,NA,Ciguatera fish poisoning,T61.0,TRUE,Toxic effect: Ciguatera fish poisoning,14,match_exactly
T61.1,Scombroid-kalamyrkytys,Scombroid-kalamyrkytys,T61,3,1900-01-01,2020-12-31,T61.1,NA,Scombroid fish poisoning,T61.1,TRUE,Toxic effect: Scombroid fish poisoning,14,match_exactly
T61.2,Muu kala- tai äyriäismyrkytys,Muu kala- tai äyriäismyrkytys,T60,3,1900-01-01,2020-12-31,T61.2,NA,Other fish and shellfish poisoning,T61.2,TRUE,Toxic effect: Other fish and shellfish poisoning,14,match_exactly
T61.8,Muun meriruuan myrkkyvaikutuks,Muun meriruuan myrkkyvaikutukset,T61,3,1900-01-01,2020-12-31,T61.8,NA,Toxic effect of other seafoods,T61.8,TRUE,Toxic effect: Toxic effect of other seafoods,14,match_exactly
T61.9,Meriruuan NAS myrkytys,Määrittämättömän meriruuan myrkkyvaikutukset,T61,3,1900-01-01,2020-12-31,T61.9,NA,Toxic effect of unspecified seafood,T61.9,TRUE,Toxic effect: Toxic effect of unspecified seafood,14,match_exactly
T62,Muu ruun haitall.ain.myrkytys,Muiden ruuassa olevien haitallisten aineiden myrkkyvaikutukset,T51-T65,2,1900-01-01,2020-12-31,T62,NA,Toxic effect of other noxious substances eaten as food,T62,TRUE,Toxic effect of other noxious substances eaten as food,0,match_exactly
T62.0,Syötyjen sienien myrkkyvaikutu,Syötyjen sienien myrkkyvaikutus,T62,3,1900-01-01,2020-12-31,T62.0,NA,Toxic effect of ingested mushrooms,T62.0,TRUE,Toxic effect: Ingested mushrooms,4,match_exactly
T62.1,Syötyjen marjojen myrkkyvaikut,Syötyjen marjojen myrkkyvaikutus,T62,3,1900-01-01,2020-12-31,T62.1,NA,Toxic effect of ingested berries,T62.1,TRUE,Toxic effect: Ingested berries,4,match_exactly
T62.2,Muu syötyjen kasvien myrkytys,Muun syödyn kasvin tai kasvinosan myrkkyvaikutukset,T62,3,1900-01-01,2020-12-31,T62.2,NA,Toxic effect of other ingested (parts of) plant(s),T62.2,TRUE,Toxic effect: Other ingested (parts of) plant(s),4,match_exactly
T62.8,Muu ruoan myrkyll.ain.myrkytys,Muun ruokana syödyn myrkyllisen aineen myrkkyvaikutukset,T62,3,1900-01-01,2020-12-31,T62.8,NA,Toxic effect of ther specified noxious substances eaten as food,T62.8,TRUE,Toxic effect: Other specified noxious substances eaten as food,4,match_exactly
T62.9,"Ruoan myrkyll.ain.NAS,myrkytys",Määrittämättömän ruokana syödyn myrkyllisen aineen myrkkyvaikutus,T62,3,1900-01-01,2020-12-31,T62.9,NA,"Toxic effect of oxious substance eaten as food, unspecified",T62.9,TRUE,"Toxic effect: Noxious substance eaten as food, unspecified",4,match_exactly
T63,Myrkyll.eläinten aih.myrkytys,Myrkyllisten eläinten kosketuksesta aiheutuneet myrkkyvaikutus,T51-T65,2,1900-01-01,2020-12-31,T63,NA,Toxic effect of contact with venomous animals,T63,TRUE,Toxic effect of contact with venomous animals,0,match_exactly
T63.0,Käärmeen myrkyn vaikutus,Käärmeen myrkyn vaikutus,T63,3,1900-01-01,2020-12-31,T63.0,NA,Toxic effect of snake venom,T63.0,TRUE,Toxic effect: Snake venom,4,match_exactly
T63.1,Muiden matelijoiden myrkytys,Muun matelijan myrkyn vaikutus,T63,3,1900-01-01,2020-12-31,T63.1,NA,Toxic effect of venom of other reptiles,T63.1,TRUE,Toxic effect: Venom of other reptiles,4,match_exactly
T63.2,Skorpionin myrkyn vaikutus,Skorpionin myrkyn vaikutus,T63,3,1900-01-01,2020-12-31,T63.2,NA,Toxic effect of venom of scorpion,T63.2,TRUE,Toxic effect: Venom of scorpion,4,match_exactly
T63.3,Hämähäkin myrkyn vaikutus,Hämähäkin myrkyn vaikutus,T63,3,1900-01-01,2020-12-31,T63.3,NA,Toxic effect of venom of spider,T63.3,TRUE,Toxic effect: Venom of spider,4,match_exactly
T63.4,Muun niveljalkaist.myrkytys,Muun niveljalkaisen myrkyn vaikutus,T63,3,1900-01-01,2020-12-31,T63.4,NA,Toxic effect of venom of other arthropods,T63.4,TRUE,Toxic effect: Venom of other arthropods,4,match_exactly
T63.5,Kalan kosketuks.aih.myrkytys,Kalan kosketuksesta aiheutunut myrkkyvaikutus,T63,3,1900-01-01,2020-12-31,T63.5,NA,Toxic effect of contact with fish,T63.5,TRUE,Toxic effect: Toxic effect of contact with fish,14,match_exactly
T63.6,Muun meriel.kosket.aih.myrkyty,Muun merieläimen kosketuksesta aiheutunut myrkkyvaikutus,T63,3,1900-01-01,2020-12-31,T63.6,NA,Toxic effect of contact with other marine animals,T63.6,TRUE,Toxic effect: Toxic effect of contact with other marine animals,14,match_exactly
T63.8,Muiden eläimien aih.myrkytys,Muiden määritettyjen eläimien kosketuksesta aiheutunut myrkkyvaikutukset,T63,3,1900-01-01,2020-12-31,T63.8,NA,Toxic effect of contact with other venomous animals,T63.8,TRUE,Toxic effect: Toxic effect of contact with other venomous animals,14,match_exactly
T63.9,Eläimen NAS kosket.aih.myrkyty,Määrittämättömän eläimen kosketuksesta aiheutunut myrkkyvaikutukset,T63,3,1900-01-01,2020-12-31,T63.9,NA,Toxic effect of contact with unspecified venomous animal,T63.9,TRUE,Toxic effect: Toxic effect of contact with unspecified venomous animal,14,match_exactly
T64,Ruuan aflatoks tms myrkytys,Ruuan aflatoksiinin tai muiden sienimyrkkyjen vaikutukset,T51-T65,2,1900-01-01,2020-12-31,T64,NA,Toxic effect of aflatoxin and other mycotoxin food contaminants,T64,TRUE,Toxic effect of aflatoxin and other mycotoxin food contaminants,0,match_exactly
T65,Muiden/NAS aineiden myrkytys,Muiden tai määrittämättömien aineiden myrkkyvaikutukset,T51-T65,2,1900-01-01,2020-12-31,T65,NA,Toxic effect of other and unspecified substances,T65,TRUE,Toxic effect of other and unspecified substances,0,match_exactly
T65.0,Syanidien myrkkyvaikutukset,Syanidien myrkkyvaikutukset,T65,3,1900-01-01,2020-12-31,T65.0,NA,Toxic effect of contact with cyanides,T65.0,TRUE,Toxic effect: Cyanides,17,match_exactly
T65.1,Strykniinin/suolojen myrkytys,Strykniinin tai sen suolojen myrkkyvaikutukset,T65,3,1900-01-01,2020-12-31,T65.1,NA,Toxic effect of contact with strychnine and its salts,T65.1,TRUE,Toxic effect: Strychnine and its salts,17,match_exactly
T65.2,Tupakan/nikotiinin myrkytys,Tupakan ja nikotiinin myrkkyvaikutukset,T65,3,1900-01-01,2020-12-31,T65.2,NA,Toxic effect of tobacco and nicotine,T65.2,TRUE,Toxic effect: Tobacco and nicotine,4,match_exactly
T65.3,Bentseen.nitro/aminojohd.myrky,Bentseenin ja sen homologien nitrojohdosten ja aminojohdosten myrkkyvaikutukset,T65,3,1900-01-01,2020-12-31,T65.3,NA,Toxic effect of nitroderivatives and aminoderivatives of benzene and its homologues,T65.3,TRUE,Toxic effect: Nitroderivatives and aminoderivatives of benzene and its homologues,4,match_exactly
T65.4,Rikkihiilen myrkkyvaikutukset,Rikkihiilen myrkkyvaikutukset,T65,3,1900-01-01,2020-12-31,T65.4,NA,Toxic effect of carbon disulfide,T65.4,TRUE,Toxic effect: Carbon disulfide,4,match_exactly
T65.5,Glyser.trinitraatin ym.myrkyty,Glyseryylitrinitraatin tai muiden typpihappo- tai typpihappoesteriyhdisteiden myrkkyvaikutukset,T65,3,1900-01-01,2020-12-31,T65.5,NA,Toxic effect of nitroglycerin and other nitric acids and esters,T65.5,TRUE,Toxic effect: Nitroglycerin and other nitric acids and esters,4,match_exactly
T65.6,Muu maalien/väriain.myrkytys,Muualla luokittamattomien maalien ja väriaineiden myrkkyvaikutukset,T65,3,1900-01-01,2020-12-31,T65.6,NA,"Toxic effect of paints and dyes, not elsewhere classified",T65.6,TRUE,"Toxic effect: Paints and dyes, not elsewhere classified",4,match_exactly
T65.8,Muun aineen myrkkyvaikutukset,Muun aineen myrkkyvaikutukset,T65,3,1900-01-01,2020-12-31,T65.8,NA,Toxic effect of other specified substances,T65.8,TRUE,Toxic effect: Toxic effect of other specified substances,14,match_exactly
T65.9,Määrittämätt.aineen myrkytys,Määrittämättömän aineen myrkkyvaikutukset,T65,3,1900-01-01,2020-12-31,T65.9,NA,Toxic effect of unspecified substance,T65.9,TRUE,Toxic effect: Toxic effect of unspecified substance,14,match_exactly
T65.9+F02.89,Määrmään myrk. dementia,Määrittämättömään myrkytystilaan liittyvä dementia,T65,3,1997-09-23,2020-12-31,T65.9,F02.89,NA,T65.9,FALSE,Toxic effect: Toxic effect of unspecified substance,NA,match_first_code
T66,Määrittämättöm.säteilyn vaikut,Määrittämättömät säteilyn vaikutukset,T66-T78,2,1900-01-01,2020-12-31,T66,NA,Unspecified effects of radiation,T66,TRUE,Unspecified effects of radiation,0,match_exactly
T66-T78,Muut ulk. syiden vaik.,Muut tai määrittämättömät ulkoisten syiden vaikutukset,S00-T98,1,1900-01-01,2020-12-31,T66,T78,Other and unspecified effects of external causes,NA,FALSE,NA,NA,classification_code
T67,Lämmön ja valon vaikutukset,Lämmön ja valon vaikutukset,T66-T78,2,1900-01-01,2020-12-31,T67,NA,Effects of heat and light,T67,TRUE,Effects of heat and light,0,match_exactly
T67.0,Lämpöhalvaus ja auringonpistos,Lämpöhalvaus ja auringonpistos,T67,3,1900-01-01,2020-12-31,T67.0,NA,Heatstroke and sunstroke,T67.0,TRUE,Heatstroke and sunstroke,0,match_exactly
T67.1,Pyörtyminen kuumuudesta,Pyörtyminen kuumuudesta,T67,3,1900-01-01,2020-12-31,T67.1,NA,Heat syncope,T67.1,TRUE,Heat syncope,0,match_exactly
T67.2,Lämpökouristukset,Lämpökouristukset,T67,3,1900-01-01,2020-12-31,T67.2,NA,Heat cramp,T67.2,TRUE,Heat cramp,0,match_exactly
T67.3,Dehydraat.liitt.lämpöuupuminen,Veden menetykseen liittyvä lämpöuupuminen,T67,3,1900-01-01,2020-12-31,T67.3,NA,"Heat exhaustion, anhydrotic",T67.3,TRUE,"Heat exhaustion, anhydrotic",0,match_exactly
T67.4,Suolanmenet.liitt.lämpöuupumin,Suolanmenetykseen liittyvä lämpöuupuminen,T67,3,1900-01-01,2020-12-31,T67.4,NA,Heat exhaustion due to salt depletion,T67.4,TRUE,Heat exhaustion due to salt depletion,0,match_exactly
T67.5,Määrittämätön lämpöuupuminen,Määrittämätön lämpöuupuminen,T67,3,1900-01-01,2020-12-31,T67.5,NA,"Heat exhaustion, unspecified",T67.5,TRUE,"Heat exhaustion, unspecified",0,match_exactly
T67.6,Ohimenevä lämpöväsymys,Ohimenevä lämpöväsymys,T67,3,1900-01-01,2020-12-31,T67.6,NA,"Heat fatigue, transient",T67.6,TRUE,"Heat fatigue, transient",0,match_exactly
T67.7,Lämpöturvotus,Lämpöturvotus,T67,3,1900-01-01,2020-12-31,T67.7,NA,Heat oedema,T67.7,TRUE,Heat oedema,0,match_exactly
T67.8,Muut lämmön vaikutukset,Muut lämmön vaikutukset,T67,3,1900-01-01,2020-12-31,T67.8,NA,Other effects of heat and light,T67.8,TRUE,Other effects of heat and light,0,match_exactly
T67.9,Määrittämätön lämmön vaikutus,Määrittämätön lämmön vaikutus,T67,3,1900-01-01,2020-12-31,T67.9,NA,"Effect of heat and light, unspecified",T67.9,TRUE,"Effect of heat and light, unspecified",0,match_exactly
T68,Hypotermia,Hypotermia,T66-T78,2,1900-01-01,2020-12-31,T68,NA,Hypothermia,T68,TRUE,Hypothermia,0,match_exactly
T69,Muut kylmyyden vaikutukset,Muut kylmyyden vaikutukset,T66-T78,2,1900-01-01,2020-12-31,T69,NA,Other effects of reduced temperature,T69,TRUE,Other effects of reduced temperature,0,match_exactly
T69.0,Käden tai jalan immersio,Käden tai jalan immersio,T69,3,1900-01-01,2020-12-31,T69.0,NA,Immersion hand and foot,T69.0,TRUE,Immersion hand and foot,0,match_exactly
T69.1,Kylmänkyhmyt,Kylmänkyhmyt,T69,3,1900-01-01,2020-12-31,T69.1,NA,Chilblains,T69.1,TRUE,Chilblains,0,match_exactly
T69.8,Muu kylmyyden vaikutus,Muut kylmyyden vaikutukset,T69,3,1900-01-01,2020-12-31,T69.8,NA,Other specified effects of reduced temperature,T69.8,TRUE,Other specified effects of reduced temperature,0,match_exactly
T69.9,Kylmyyden vaikutus NAS,Määrittämätön kylmyyden vaikutus,T69,3,1900-01-01,2020-12-31,T69.9,NA,"Effect of reduced temperature, unspecified",T69.9,TRUE,"Effect of reduced temperature, unspecified",0,match_exactly
T70,Ilman/paineen vaikutukset,Ilmanpaineen ja vedenpaineen vaikutukset,T66-T78,2,1900-01-01,2020-12-31,T70,NA,Effects of air pressure and water pressure,T70,TRUE,Effects of air pressure and water pressure,0,match_exactly
T70.0,Korvan painevamma,Korvan painevamma,T70,3,1900-01-01,2020-12-31,T70.0,NA,Otitic barotrauma,T70.0,TRUE,Otitic barotrauma,0,match_exactly
