ATCKOODI;MYYNTILUPANRO;PAATOSPVM;PAATTYMISPVM;LAAKENIMI;VAHVUUS;LAAKEMUOTONIMI;PROSESSINIMI;TILANIMI;HALTIJANNIMI;PAKKAUSKOKO;NIMI;KAUPAN;VNRNRO;KAUPPAANTULOPVM;KAUPASTAPOISPVM
C10AA07;32448;07.10.2015;07.10.2020;ROSUVASTATIN ACCORD;20 mg;tabletti, kalvopäällysteinen;Hajautettu;Myyntilupa myönnetty;ACCORD HEALTHCARE;28;Läpipainopakkaus;0;112511;01.12.2016;
C10AA07;32910;29.01.2016;11.10.2024;ROSUVASTATIN ACTAVIS;30 mg;tabletti, kalvopäällysteinen;Hajautettu;Myyntilupa myönnetty;RATIOPHARM GMBH;28;Läpipainopakkaus;1;065377;01.01.2018;
C10AA07;27817;08.10.2010;;ROSUVASTATIN ACTAVIS;5 mg;tabletti, kalvopäällysteinen;Hajautettu;Myyntilupa myönnetty;ACTAVIS;98;Läpipainopakkaus;1;568002;15.03.2015;
C10AA07;27818;08.10.2010;;ROSUVASTATIN ACTAVIS;10 mg;tabletti, kalvopäällysteinen;Hajautettu;Myyntilupa myönnetty;ACTAVIS;28;Läpipainopakkaus;1;533231;01.07.2011;
C10AA07;27820;08.10.2010;;ROSUVASTATIN ACTAVIS;40 mg;tabletti, kalvopäällysteinen;Hajautettu;Myyntilupa myönnetty;ACTAVIS;98;Läpipainopakkaus;1;493445;01.07.2011;
C10AA07;27818;08.10.2010;;ROSUVASTATIN ACTAVIS;10 mg;tabletti, kalvopäällysteinen;Hajautettu;Myyntilupa myönnetty;ACTAVIS;98;Läpipainopakkaus;1;591979;01.07.2011;
C10AA07;27819;08.10.2010;;ROSUVASTATIN ACTAVIS;20 mg;tabletti, kalvopäällysteinen;Hajautettu;Myyntilupa myönnetty;ACTAVIS;28;Läpipainopakkaus;1;543086;01.07.2011;
C10AA07;27820;08.10.2010;;ROSUVASTATIN ACTAVIS;40 mg;tabletti, kalvopäällysteinen;Hajautettu;Myyntilupa myönnetty;ACTAVIS;28;Läpipainopakkaus;1;456978;01.07.2011;
C10AA07;32910;29.01.2016;11.10.2024;ROSUVASTATIN ACTAVIS;30 mg;tabletti, kalvopäällysteinen;Hajautettu;Myyntilupa myönnetty;RATIOPHARM GMBH;98;Läpipainopakkaus;1;029313;01.01.2018;
C10AA07;27817;08.10.2010;;ROSUVASTATIN ACTAVIS;5 mg;tabletti, kalvopäällysteinen;Hajautettu;Myyntilupa myönnetty;ACTAVIS;28;Läpipainopakkaus;1;145747;01.07.2011;
C10AA07;32909;29.01.2016;11.10.2024;ROSUVASTATIN ACTAVIS;15 mg;tabletti, kalvopäällysteinen;Hajautettu;Myyntilupa myönnetty;RATIOPHARM GMBH;28;Läpipainopakkaus;1;468292;01.01.2018;
C10AA07;32909;29.01.2016;11.10.2024;ROSUVASTATIN ACTAVIS;15 mg;tabletti, kalvopäällysteinen;Hajautettu;Myyntilupa myönnetty;RATIOPHARM GMBH;98;Läpipainopakkaus;1;521812;01.01.2018;
C10AA07;27819;08.10.2010;;ROSUVASTATIN ACTAVIS;20 mg;tabletti, kalvopäällysteinen;Hajautettu;Myyntilupa myönnetty;ACTAVIS;98;Läpipainopakkaus;1;453633;01.07.2011;
C10AA07;28745;01.07.2011;;ROSUVASTATIN KRKA;20 mg;tabletti, kalvopäällysteinen;Hajautettu;Myyntilupa myönnetty;KRKA AB;100;Läpipainopakkaus;1;120768;15.09.2011;
C10AA07;28745;01.07.2011;;ROSUVASTATIN KRKA;20 mg;tabletti, kalvopäällysteinen;Hajautettu;Myyntilupa myönnetty;KRKA AB;30;Läpipainopakkaus;1;506806;15.09.2011;
C10AA07;28746;01.07.2011;;ROSUVASTATIN KRKA;40 mg;tabletti, kalvopäällysteinen;Hajautettu;Myyntilupa myönnetty;KRKA AB;30;Läpipainopakkaus;1;530109;15.09.2011;
C10AA07;28744;01.07.2011;;ROSUVASTATIN KRKA;10 mg;tabletti, kalvopäällysteinen;Hajautettu;Myyntilupa myönnetty;KRKA AB;100;Läpipainopakkaus;1;534512;15.09.2011;
C10AA07;28744;01.07.2011;;ROSUVASTATIN KRKA;10 mg;tabletti, kalvopäällysteinen;Hajautettu;Myyntilupa myönnetty;KRKA AB;30;Läpipainopakkaus;1;442696;15.09.2011;
C10AA07;28743;01.07.2011;;ROSUVASTATIN KRKA;5 mg;tabletti, kalvopäällysteinen;Hajautettu;Myyntilupa myönnetty;KRKA AB;30;Läpipainopakkaus;1;447785;15.09.2011;
C10AA07;28746;01.07.2011;;ROSUVASTATIN KRKA;40 mg;tabletti, kalvopäällysteinen;Hajautettu;Myyntilupa myönnetty;KRKA AB;100;Läpipainopakkaus;1;380732;15.09.2011;
C10AA07;28743;01.07.2011;;ROSUVASTATIN KRKA;5 mg;tabletti, kalvopäällysteinen;Hajautettu;Myyntilupa myönnetty;KRKA AB;100;Läpipainopakkaus;1;448821;01.10.2011;
C10AA07;28993;13.01.2012;;ROSUVASTATIN MYLAN;20 mg;tabletti, kalvopäällysteinen;Hajautettu;Myyntilupa myönnetty;MYLAN AB;98;Läpipainopakkaus;1;457468;15.06.2012;
C10AA07;36041;08.08.2019;08.08.2024;ROSUVASTATIN MYLAN;40 mg;tabletti, kalvopäällysteinen;Tunnustaminen;Myyntilupa myönnetty;MYLAN AB;30;Läpipainopakkaus;1;156555;01.04.2020;
C10AA07;28992;13.01.2012;;ROSUVASTATIN MYLAN;10 mg;tabletti, kalvopäällysteinen;Hajautettu;Myyntilupa myönnetty;MYLAN AB;30;Läpipainopakkaus;1;138261;01.04.2020;
C10AA07;36040;08.08.2019;08.08.2024;ROSUVASTATIN MYLAN;5 mg;tabletti, kalvopäällysteinen;Tunnustaminen;Myyntilupa myönnetty;MYLAN AB;30;Läpipainopakkaus;1;398236;01.04.2020;
C10AA07;36040;08.08.2019;08.08.2024;ROSUVASTATIN MYLAN;5 mg;tabletti, kalvopäällysteinen;Tunnustaminen;Myyntilupa myönnetty;MYLAN AB;98;Läpipainopakkaus;1;489475;01.04.2020;
C10AA07;36041;08.08.2019;08.08.2024;ROSUVASTATIN MYLAN;40 mg;tabletti, kalvopäällysteinen;Tunnustaminen;Myyntilupa myönnetty;MYLAN AB;98;Läpipainopakkaus;1;191853;01.04.2020;
C10AA07;28993;13.01.2012;;ROSUVASTATIN MYLAN;20 mg;tabletti, kalvopäällysteinen;Hajautettu;Myyntilupa myönnetty;MYLAN AB;30;Läpipainopakkaus;1;034135;01.04.2020;
C10AA07;28992;13.01.2012;;ROSUVASTATIN MYLAN;10 mg;tabletti, kalvopäällysteinen;Hajautettu;Myyntilupa myönnetty;MYLAN AB;98;Läpipainopakkaus;1;148091;15.06.2012;
C10AA07;29910;03.09.2012;;ROSUVASTATIN ORION;10 mg;tabletti, kalvopäällysteinen;Hajautettu;Myyntilupa myönnetty;AUROBINDO;28;Läpipainopakkaus;1;496676;01.02.2015;
C10AA07;29911;03.09.2012;;ROSUVASTATIN ORION;20 mg;tabletti, kalvopäällysteinen;Hajautettu;Myyntilupa myönnetty;AUROBINDO;98;Läpipainopakkaus;1;030790;01.02.2015;
C10AA07;29911;03.09.2012;;ROSUVASTATIN ORION;20 mg;tabletti, kalvopäällysteinen;Hajautettu;Myyntilupa myönnetty;AUROBINDO;28;Läpipainopakkaus;1;428251;01.02.2015;
C10AA07;29909;03.09.2012;;ROSUVASTATIN ORION;5 mg;tabletti, kalvopäällysteinen;Hajautettu;Myyntilupa myönnetty;AUROBINDO;98;Läpipainopakkaus;1;067530;15.08.2016;
C10AA07;29909;03.09.2012;;ROSUVASTATIN ORION;5 mg;tabletti, kalvopäällysteinen;Hajautettu;Myyntilupa myönnetty;AUROBINDO;28;Läpipainopakkaus;1;460502;01.02.2015;
C10AA07;29910;03.09.2012;;ROSUVASTATIN ORION;10 mg;tabletti, kalvopäällysteinen;Hajautettu;Myyntilupa myönnetty;AUROBINDO;98;Läpipainopakkaus;1;484011;01.02.2015;
C10AA07;29912;03.09.2012;;ROSUVASTATIN ORION;40 mg;tabletti, kalvopäällysteinen;Hajautettu;Myyntilupa myönnetty;AUROBINDO;98;Läpipainopakkaus;1;190472;01.02.2015;
C10AA07;28036;17.11.2010;;ROSUVASTATIN RATIOPHARM;40 mg;tabletti, kalvopäällysteinen;Hajautettu;Myyntilupa myönnetty;RATIOPHARM GMBH;100;Läpipainopakkaus;1;075732;15.08.2011;
C10AA07;28033;17.11.2010;;ROSUVASTATIN RATIOPHARM;5 mg;tabletti, kalvopäällysteinen;Hajautettu;Myyntilupa myönnetty;RATIOPHARM GMBH;100;Läpipainopakkaus;1;560121;15.10.2015;
C10AA07;36366;12.11.2018;12.11.2023;ROSUVASTATIN RATIOPHARM;40 mg;tabletti, kalvopäällysteinen;Kansallinen;Myyntilupa myönnetty;PARANOVA;100;Läpipainopakkaus;1;383754;01.07.2019;
C10AA07;28036;17.11.2010;;ROSUVASTATIN RATIOPHARM;40 mg;tabletti, kalvopäällysteinen;Hajautettu;Myyntilupa myönnetty;RATIOPHARM GMBH;30;Läpipainopakkaus;1;423424;15.10.2015;
C10AA07;28034;17.11.2010;;ROSUVASTATIN RATIOPHARM;10 mg;tabletti, kalvopäällysteinen;Hajautettu;Myyntilupa myönnetty;RATIOPHARM GMBH;100;Läpipainopakkaus;1;568442;15.08.2011;
C10AA07;28035;17.11.2010;;ROSUVASTATIN RATIOPHARM;20 mg;tabletti, kalvopäällysteinen;Hajautettu;Myyntilupa myönnetty;RATIOPHARM GMBH;30;Läpipainopakkaus;1;537400;15.08.2011;
C10AA07;28034;17.11.2010;;ROSUVASTATIN RATIOPHARM;10 mg;tabletti, kalvopäällysteinen;Hajautettu;Myyntilupa myönnetty;RATIOPHARM GMBH;30;Läpipainopakkaus;1;370520;15.08.2011;
C10AA07;28035;17.11.2010;;ROSUVASTATIN RATIOPHARM;20 mg;tabletti, kalvopäällysteinen;Hajautettu;Myyntilupa myönnetty;RATIOPHARM GMBH;100;Tablettipurkki;1;561331;15.12.2019;
C10AA07;28035;17.11.2010;;ROSUVASTATIN RATIOPHARM;20 mg;tabletti, kalvopäällysteinen;Hajautettu;Myyntilupa myönnetty;RATIOPHARM GMBH;100;Läpipainopakkaus;1;524701;15.08.2011;
C10AA07;28034;17.11.2010;;ROSUVASTATIN RATIOPHARM;10 mg;tabletti, kalvopäällysteinen;Hajautettu;Myyntilupa myönnetty;RATIOPHARM GMBH;100;Tablettipurkki;1;141094;15.12.2019;
C10AA07;28033;17.11.2010;;ROSUVASTATIN RATIOPHARM;5 mg;tabletti, kalvopäällysteinen;Hajautettu;Myyntilupa myönnetty;RATIOPHARM GMBH;100;Tablettipurkki;1;098329;15.12.2019;
C10AA07;28033;17.11.2010;;ROSUVASTATIN RATIOPHARM;5 mg;tabletti, kalvopäällysteinen;Hajautettu;Myyntilupa myönnetty;RATIOPHARM GMBH;30;Läpipainopakkaus;1;501781;15.10.2015;
C10AA07;27098;12.05.2010;12.05.2015;ROSUVASTATIN SANDOZ;20 mg;tabletti, kalvopäällysteinen;Hajautettu;Myyntilupa myönnetty;SANDOZ A/S;30;Läpipainopakkaus;1;091010;15.07.2010;
C10AA07;27099;12.05.2010;12.05.2015;ROSUVASTATIN SANDOZ;40 mg;tabletti, kalvopäällysteinen;Hajautettu;Myyntilupa myönnetty;SANDOZ A/S;100;Läpipainopakkaus;1;091021;15.07.2010;
C10AA07;36411;03.01.2019;03.01.2024;ROSUVASTATIN SANDOZ;10 mg;tabletti, kalvopäällysteinen;Kansallinen;Myyntilupa myönnetty;ORIFARM;98;Läpipainopakkaus;1;172036;15.05.2019;
C10AA07;27096;12.05.2010;12.05.2015;ROSUVASTATIN SANDOZ;5 mg;tabletti, kalvopäällysteinen;Hajautettu;Myyntilupa myönnetty;SANDOZ A/S;100;Läpipainopakkaus;1;090953;15.08.2014;
C10AA07;27098;12.05.2010;12.05.2015;ROSUVASTATIN SANDOZ;20 mg;tabletti, kalvopäällysteinen;Hajautettu;Myyntilupa myönnetty;SANDOZ A/S;100;Läpipainopakkaus;1;090998;15.07.2010;
C10AA07;27096;12.05.2010;12.05.2015;ROSUVASTATIN SANDOZ;5 mg;tabletti, kalvopäällysteinen;Hajautettu;Myyntilupa myönnetty;SANDOZ A/S;30;Läpipainopakkaus;1;090964;01.06.2011;
C10AA07;27097;12.05.2010;12.05.2015;ROSUVASTATIN SANDOZ;10 mg;tabletti, kalvopäällysteinen;Hajautettu;Myyntilupa myönnetty;SANDOZ A/S;30;Läpipainopakkaus;1;090986;15.07.2010;
C10AA07;36412;03.01.2019;03.01.2024;ROSUVASTATIN SANDOZ;20 mg;tabletti, kalvopäällysteinen;Kansallinen;Myyntilupa myönnetty;ORIFARM;98;Läpipainopakkaus;1;131907;01.06.2019;
C10AA07;27097;12.05.2010;12.05.2015;ROSUVASTATIN SANDOZ;10 mg;tabletti, kalvopäällysteinen;Hajautettu;Myyntilupa myönnetty;SANDOZ A/S;100;Läpipainopakkaus;1;090975;15.07.2010;
C10AA07;32057;13.10.2015;;ROSUVASTATIN STADA;20 mg;tabletti, kalvopäällysteinen;Hajautettu;Myyntilupa myönnetty;STADA ARZNEIMITTEL A;100;Läpipainopakkaus;1;057193;15.09.2017;
C10AA07;32056;13.10.2015;;ROSUVASTATIN STADA;10 mg;tabletti, kalvopäällysteinen;Hajautettu;Myyntilupa myönnetty;STADA ARZNEIMITTEL A;30;Läpipainopakkaus;1;514183;15.09.2017;
C10AA07;32057;13.10.2015;;ROSUVASTATIN STADA;20 mg;tabletti, kalvopäällysteinen;Hajautettu;Myyntilupa myönnetty;STADA ARZNEIMITTEL A;30;Läpipainopakkaus;1;173794;15.09.2017;
C10AA07;32055;13.10.2015;;ROSUVASTATIN STADA;5 mg;tabletti, kalvopäällysteinen;Hajautettu;Myyntilupa myönnetty;STADA ARZNEIMITTEL A;30;Läpipainopakkaus;1;575895;15.09.2017;
C10AA07;32058;13.10.2015;;ROSUVASTATIN STADA;40 mg;tabletti, kalvopäällysteinen;Hajautettu;Myyntilupa myönnetty;STADA ARZNEIMITTEL A;30;Läpipainopakkaus;0;466760;15.09.2017;
C10AA07;32056;13.10.2015;;ROSUVASTATIN STADA;10 mg;tabletti, kalvopäällysteinen;Hajautettu;Myyntilupa myönnetty;STADA ARZNEIMITTEL A;100;Läpipainopakkaus;1;172417;15.09.2017;
C10AA07;32058;13.10.2015;;ROSUVASTATIN STADA;40 mg;tabletti, kalvopäällysteinen;Hajautettu;Myyntilupa myönnetty;STADA ARZNEIMITTEL A;100;Läpipainopakkaus;1;079938;15.09.2017;
C10AA07;32055;13.10.2015;;ROSUVASTATIN STADA;5 mg;tabletti, kalvopäällysteinen;Hajautettu;Myyntilupa myönnetty;STADA ARZNEIMITTEL A;100;Läpipainopakkaus;1;575314;15.09.2017;
C10AA07;27047;03.06.2010;01.12.2016;ROSUVASTATIN TEVA;10 mg;tabletti, kalvopäällysteinen;Hajautettu;Myyntilupa peruuntunut hakijan toimesta;TEVA SWEDEN;100;Läpipainopakkaus;0;086608;01.10.2010;
C10AA07;27049;03.06.2010;01.12.2016;ROSUVASTATIN TEVA;40 mg;tabletti, kalvopäällysteinen;Hajautettu;Myyntilupa peruuntunut hakijan toimesta;TEVA SWEDEN;30;Läpipainopakkaus;0;086641;01.10.2010;
C10AA07;27047;03.06.2010;01.12.2016;ROSUVASTATIN TEVA;10 mg;tabletti, kalvopäällysteinen;Hajautettu;Myyntilupa peruuntunut hakijan toimesta;TEVA SWEDEN;30;Läpipainopakkaus;0;086596;01.10.2010;
C10AA07;27048;03.06.2010;01.12.2016;ROSUVASTATIN TEVA;20 mg;tabletti, kalvopäällysteinen;Hajautettu;Myyntilupa peruuntunut hakijan toimesta;TEVA SWEDEN;30;Läpipainopakkaus;0;086619;01.10.2010;
C10AA07;27049;03.06.2010;01.12.2016;ROSUVASTATIN TEVA;40 mg;tabletti, kalvopäällysteinen;Hajautettu;Myyntilupa peruuntunut hakijan toimesta;TEVA SWEDEN;100;Läpipainopakkaus;0;086654;01.10.2010;
C10AA07;27048;03.06.2010;01.12.2016;ROSUVASTATIN TEVA;20 mg;tabletti, kalvopäällysteinen;Hajautettu;Myyntilupa peruuntunut hakijan toimesta;TEVA SWEDEN;100;Läpipainopakkaus;0;086630;01.10.2010;
C10AA07;34917;10.11.2017;;ROSUVASTATIN XIROMED;10 mg;tabletti, kalvopäällysteinen;Tunnustaminen;Myyntilupa myönnetty;MEDICAL VALLEY;30;Läpipainopakkaus;1;445805;01.06.2018;
C10AA07;34916;10.11.2017;;ROSUVASTATIN XIROMED;5 mg;tabletti, kalvopäällysteinen;Tunnustaminen;Myyntilupa myönnetty;MEDICAL VALLEY;30;Läpipainopakkaus;1;187345;01.06.2018;
C10AA07;34919;10.11.2017;;ROSUVASTATIN XIROMED;40 mg;tabletti, kalvopäällysteinen;Tunnustaminen;Myyntilupa myönnetty;MEDICAL VALLEY;100;Läpipainopakkaus;1;069177;01.06.2018;
C10AA07;34918;10.11.2017;;ROSUVASTATIN XIROMED;20 mg;tabletti, kalvopäällysteinen;Tunnustaminen;Myyntilupa myönnetty;MEDICAL VALLEY;100;Läpipainopakkaus;1;121133;01.06.2018;
C10AA07;34917;10.11.2017;;ROSUVASTATIN XIROMED;10 mg;tabletti, kalvopäällysteinen;Tunnustaminen;Myyntilupa myönnetty;MEDICAL VALLEY;100;Läpipainopakkaus;1;549442;01.06.2018;
C10AA07;34919;10.11.2017;;ROSUVASTATIN XIROMED;40 mg;tabletti, kalvopäällysteinen;Tunnustaminen;Myyntilupa myönnetty;MEDICAL VALLEY;30;Läpipainopakkaus;0;503025;01.04.2018;
C10AA07;34918;10.11.2017;;ROSUVASTATIN XIROMED;20 mg;tabletti, kalvopäällysteinen;Tunnustaminen;Myyntilupa myönnetty;MEDICAL VALLEY;30;Läpipainopakkaus;1;503062;01.06.2018;
C10AA07;34916;10.11.2017;;ROSUVASTATIN XIROMED;5 mg;tabletti, kalvopäällysteinen;Tunnustaminen;Myyntilupa myönnetty;MEDICAL VALLEY;100;Läpipainopakkaus;1;421120;01.05.2019;
C10BA06;36977;20.09.2019;20.09.2024;ROSUVASTATIN/EZETIMIBE RATIOPHARM;5 mg / 10 mg;tabletti;Tunnustaminen;Myyntilupa myönnetty;TEVA B.V.;90;Läpipainopakkaus;1;089319;15.03.2020;
C10BA06;36977;20.09.2019;20.09.2024;ROSUVASTATIN/EZETIMIBE RATIOPHARM;5 mg / 10 mg;tabletti;Tunnustaminen;Myyntilupa myönnetty;TEVA B.V.;30;Läpipainopakkaus;1;442192;15.03.2020;
C10BA06;36978;20.09.2019;20.09.2024;ROSUVASTATIN/EZETIMIBE RATIOPHARM;10 mg / 10 mg;tabletti;Tunnustaminen;Myyntilupa myönnetty;TEVA B.V.;90;Läpipainopakkaus;1;053160;15.03.2020;
C10BA06;36978;20.09.2019;20.09.2024;ROSUVASTATIN/EZETIMIBE RATIOPHARM;10 mg / 10 mg;tabletti;Tunnustaminen;Myyntilupa myönnetty;TEVA B.V.;30;Läpipainopakkaus;1;585168;15.03.2020;
J07BH01;13022;07.05.1999;22.01.2001;ROTASHIELD;;jauhe ja liuotin oraalisuspensiota varten;Keskitetty;Myyntilupa peruuntunut hakijan toimesta;WYETH-LEDERLE;2.5 ml;Injektiopullo;0;187179;;
J07BH02;21358;27.06.2006;;ROTATEQ;;oraaliliuos;Keskitetty;Myyntilupa myönnetty;MSD VACCINS;2 ml;Putki;1;066678;16.04.2007;
V09DB01;31281;07.08.2014;;ROTOP-NANOHSA;0.5 mg;valmisteyhdistelmä radioaktiivista lääkettä varten;Tunnustaminen;Myyntilupa myönnetty;ROTOP PHARMAKA GMBH;5 x 10 ml;Injektiopullo;1;395884;11.08.2014;
J01FA02;11780;12.07.1995;12.07.1997;ROVAMYCIN;3 milj.IU;tabletti;Kansallinen;Myyntilupa peruuntunut hakijan toimesta;RHONE-POULENC RORER;10;Läpipainopakkaus;0;567966;;
J01FA02;11779;12.07.1995;12.07.1997;ROVAMYCIN;1.5 milj.IU;tabletti;Kansallinen;Myyntilupa peruuntunut hakijan toimesta;RHONE-POULENC RORER;100;;0;014399;;
J01FA02;11779;12.07.1995;12.07.1997;ROVAMYCIN;1.5 milj.IU;tabletti;Kansallinen;Myyntilupa peruuntunut hakijan toimesta;RHONE-POULENC RORER;24;Läpipainopakkaus;0;014027;;
N05AL04;10716;08.04.1992;31.01.1994;ROXIAM;75 mg;kapseli;Kansallinen;Myyntilupa peruuntunut hakijan toimesta;ASTRA;30;;0;433656;;31.01.1994
N05AL04;10719;08.04.1992;31.01.1994;ROXIAM;25 mg/ml;mikstuura;Kansallinen;Myyntilupa peruuntunut hakijan toimesta;ASTRA;165 ml;;0;474528;;31.01.1994
N05AL04;10716;08.04.1992;31.01.1994;ROXIAM;75 mg;kapseli;Kansallinen;Myyntilupa peruuntunut hakijan toimesta;ASTRA;100;;0;474460;;31.01.1994
N05AL04;10720;08.04.1992;31.01.1994;ROXIAM;100 mg/ml;injektioneste;Kansallinen;Myyntilupa peruuntunut hakijan toimesta;ASTRA;10 x 2 ml;;0;474536;;31.01.1994
N05AL04;10718;08.04.1992;31.01.1994;ROXIAM RETARD;300 mg;depotkapseli;Kansallinen;Myyntilupa peruuntunut hakijan toimesta;ASTRA;100;;0;197434;;31.01.1994
N05AL04;10718;08.04.1992;31.01.1994;ROXIAM RETARD;300 mg;depotkapseli;Kansallinen;Myyntilupa peruuntunut hakijan toimesta;ASTRA;30;;0;434084;;31.01.1994
N05AL04;10717;08.04.1992;31.01.1994;ROXIAM RETARD;150 mg;depotkapseli;Kansallinen;Myyntilupa peruuntunut hakijan toimesta;ASTRA;30;;0;433797;;31.01.1994
N05AL04;10717;08.04.1992;31.01.1994;ROXIAM RETARD;150 mg;depotkapseli;Kansallinen;Myyntilupa peruuntunut hakijan toimesta;ASTRA;100;;0;197244;;31.01.1994
J01FA06;11485;06.06.1994;06.06.2007;ROXIBION;300 mg;tabletti, kalvopäällysteinen;Kansallinen;Myyntilupa peruuntunut hakijan toimesta;LEIRAS FINLAND;7;Tablettipurkki;0;566232;15.09.1994;
J01FA06;11485;06.06.1994;06.06.2007;ROXIBION;300 mg;tabletti, kalvopäällysteinen;Kansallinen;Myyntilupa peruuntunut hakijan toimesta;LEIRAS FINLAND;10;Tablettipurkki;0;566240;15.09.1994;
J01FA06;11618;28.11.1994;28.11.2006;ROXIBION;50 mg;tabletti, kalvopäällysteinen;Kansallinen;Myyntilupa peruuntunut hakijan toimesta;LEIRAS FINLAND;20;Tablettipurkki;0;371328;10.08.1995;
J01FA06;10485;26.06.1991;06.06.2007;ROXIBION;150 mg;tabletti, kalvopäällysteinen;Kansallinen;Myyntilupa peruuntunut hakijan toimesta;LEIRAS FINLAND;20;Tablettipurkki;0;476879;15.12.1991;
J01FA06;10485;26.06.1991;06.06.2007;ROXIBION;150 mg;tabletti, kalvopäällysteinen;Kansallinen;Myyntilupa peruuntunut hakijan toimesta;LEIRAS FINLAND;15;Tablettipurkki;0;476853;15.07.1992;
J01FA06;10485;26.06.1991;06.06.2007;ROXIBION;150 mg;tabletti, kalvopäällysteinen;Kansallinen;Myyntilupa peruuntunut hakijan toimesta;LEIRAS FINLAND;100;Tablettipurkki;0;476903;15.12.1991;
J01FA06;11618;28.11.1994;28.11.2006;ROXIBION;50 mg;tabletti, kalvopäällysteinen;Kansallinen;Myyntilupa peruuntunut hakijan toimesta;LEIRAS FINLAND;10;Tablettipurkki;0;371310;10.08.1995;
J01FA06;20826;12.08.2005;;ROXITHROMYCIN ORIFARM;300 mg;tabletti, kalvopäällysteinen;Tunnustaminen;Myyntilupa myönnetty;ORIFARM GENERICS A/S;10;Läpipainopakkaus;1;558782;01.06.2012;
J01FA06;20825;12.08.2005;11.06.2014;ROXITHROMYCIN ORIFARM;150 mg;tabletti, kalvopäällysteinen;Tunnustaminen;Myyntilupa myönnetty;ORIFARM GENERICS A/S;20;Läpipainopakkaus;1;509138;01.06.2012;
J01FA06;20826;12.08.2005;;ROXITHROMYCIN ORIFARM;300 mg;tabletti, kalvopäällysteinen;Tunnustaminen;Myyntilupa myönnetty;ORIFARM GENERICS A/S;7;Läpipainopakkaus;1;411505;01.06.2012;
J01FA06;16507;11.02.2002;;ROXITHROMYCIN SANDOZ;150 mg;tabletti, kalvopäällysteinen;Tunnustaminen;Myyntilupa myönnetty;SANDOZ GMBH;15;Läpipainopakkaus;1;021504;14.03.2005;
J01FA06;16507;11.02.2002;;ROXITHROMYCIN SANDOZ;150 mg;tabletti, kalvopäällysteinen;Tunnustaminen;Myyntilupa myönnetty;SANDOZ GMBH;20;Läpipainopakkaus;0;009292;02.12.2002;
J01FA06;16508;11.02.2002;;ROXITHROMYCIN SANDOZ;300 mg;tabletti, kalvopäällysteinen;Tunnustaminen;Myyntilupa myönnetty;SANDOZ GMBH;10;Läpipainopakkaus;0;009314;02.12.2002;
J01FA06;16508;11.02.2002;;ROXITHROMYCIN SANDOZ;300 mg;tabletti, kalvopäällysteinen;Tunnustaminen;Myyntilupa myönnetty;SANDOZ GMBH;7;Läpipainopakkaus;0;009303;02.12.2002;
D06BX01;13358;23.11.1998;;ROZEX;0.75 %;emulsiovoide;Kansallinen;Myyntilupa myönnetty;GALDERMA NORDIC;50 g;Putki;1;126503;04.09.2013;
D06BX01;13358;23.11.1998;;ROZEX;0.75 %;emulsiovoide;Kansallinen;Myyntilupa myönnetty;GALDERMA NORDIC;30 g;Putki;0;018671;;
D06BX01;13359;23.11.1998;;ROZEX;0.75 %;geeli;Kansallinen;Myyntilupa myönnetty;GALDERMA NORDIC;50 g;Putki;1;088909;04.09.2013;
D06BX01;13359;23.11.1998;;ROZEX;0.75 %;geeli;Kansallinen;Myyntilupa myönnetty;GALDERMA NORDIC;30 g;Putki;1;566040;04.09.2013;
D06BX01;13359;23.11.1998;;ROZEX;0.75 %;geeli;Kansallinen;Myyntilupa myönnetty;GALDERMA NORDIC;30 g;Putki;0;018044;;
D06BX01;13358;23.11.1998;;ROZEX;0.75 %;emulsiovoide;Kansallinen;Myyntilupa myönnetty;GALDERMA NORDIC;30 g;Putki;0;047317;04.09.2013;
J07BJ01;8560;14.09.1983;14.09.1996;RUBEATEN BERNA VIHURIROKKOROKO;;injektiokuiva-aine;Kansallinen;Myyntilupa peruuntunut hakijan toimesta;SWISS SERUM;1 annos + 0.5 ml;;0;068288;15.09.1983;14.09.1996
G03AA12;24739;07.12.2011;;RUBIRA;0.02 mg / 3 mg;tabletti, kalvopäällysteinen;Hajautettu;Myyntilupa myönnetty;SANDOZ A/S;3 x 28;Läpipainopakkaus;1;599527;01.09.2014;
G03AA12;24740;07.12.2011;;RUBIRA;0.03 mg / 3 mg;tabletti, kalvopäällysteinen;Hajautettu;Myyntilupa myönnetty;SANDOZ A/S;3 x 28;Läpipainopakkaus;1;463246;01.09.2014;
G03AA12;24739;07.12.2011;;RUBIRA;0.02 mg / 3 mg;tabletti, kalvopäällysteinen;Hajautettu;Myyntilupa myönnetty;SANDOZ A/S;6 x 28;Läpipainopakkaus;0;525333;01.09.2014;
G03AA12;24740;07.12.2011;;RUBIRA;0.03 mg / 3 mg;tabletti, kalvopäällysteinen;Hajautettu;Myyntilupa myönnetty;SANDOZ A/S;28;Läpipainopakkaus;0;393079;01.09.2014;
G03AA12;24739;07.12.2011;;RUBIRA;0.02 mg / 3 mg;tabletti, kalvopäällysteinen;Hajautettu;Myyntilupa myönnetty;SANDOZ A/S;28;Läpipainopakkaus;0;447465;01.09.2014;
