concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason,tmp_name_fi
6047,"Adverse effect of agents primarily affecting the autonomic nervous system, Other",Condition,ICD8fi,5-digit ICD8fi,NA,97299,1970-01-01,2299-11-03,NA,"Pääasiassa autonomisen hermostoon vaikuttavat aineet, Ei tietoa"
6048,Adverse effect of agents primarily affecting cardiovascular system,Condition,ICD8fi,3-digit ICD8fi,NA,973,1970-01-01,2299-11-03,NA,Verenkiertoelimistöön vaikuttavat aineet
6049,"Adverse effect of agents primarily affecting cardiovascular system, Cardiac depressants",Condition,ICD8fi,5-digit ICD8fi,NA,97300,1970-01-01,2299-11-03,NA,"Verenkiertoelimistöön vaikuttavat aineet, Sydänlihaksen ärsyyntyvyyttä vähentävät aineet"
6050,"Adverse effect of agents primarily affecting cardiovascular system, Cardiac tonics",Condition,ICD8fi,5-digit ICD8fi,NA,97310,1970-01-01,2299-11-03,NA,"Verenkiertoelimistöön vaikuttavat aineet, Etupäässä sydämeen vaikuttavat adrenergiset (beta-reseptoreja stimuloivat) aineet"
6051,"Adverse effect of agents primarily affecting cardiovascular system, Cholesterol lowering agents",Condition,ICD8fi,5-digit ICD8fi,NA,97320,1970-01-01,2299-11-03,NA,"Verenkiertoelimistöön vaikuttavat aineet, Veren kolesterolia alentavat aineet"
6052,"Adverse effect of agents primarily affecting cardiovascular system, Ganglionic blocking agents",Condition,ICD8fi,5-digit ICD8fi,NA,97330,1970-01-01,2299-11-03,NA,"Verenkiertoelimistöön vaikuttavat aineet, Hermosoluja salpaavat aineet"
6053,"Adverse effect of agents primarily affecting cardiovascular system, Vasodilators",Condition,ICD8fi,5-digit ICD8fi,NA,97340,1970-01-01,2299-11-03,NA,"Verenkiertoelimistöön vaikuttavat aineet, Verisuonia laajentavat aineet"
6054,"Adverse effect of agents primarily affecting cardiovascular system, Other hypotensive agents",Condition,ICD8fi,5-digit ICD8fi,NA,97350,1970-01-01,2299-11-03,NA,"Verenkiertoelimistöön vaikuttavat aineet, Muut verenpainetta alentavat aineet"
6055,"Adverse effect of agents primarily affecting cardiovascular system, Sclerosing agents",Condition,ICD8fi,5-digit ICD8fi,NA,97360,1970-01-01,2299-11-03,NA,"Verenkiertoelimistöön vaikuttavat aineet, Suonikohjujen hoidossa käytettävät aineet"
6056,"Verenkiertoelimistöön vaikuttavat aineet, Sydänglykosidit",Condition,ICD8fi,5-digit ICD8fi,NA,97390,1970-01-01,2299-11-03,NA,"Verenkiertoelimistöön vaikuttavat aineet, Sydänglykosidit"
6057,Muut etupäässä verenkiertoelimistöön vaikuttavat aineet,Condition,ICD8fi,5-digit ICD8fi,NA,97398,1970-01-01,2299-11-03,NA,Muut etupäässä verenkiertoelimistöön vaikuttavat aineet
6058,"Adverse effect of agents primarily affecting cardiovascular system, Other",Condition,ICD8fi,5-digit ICD8fi,NA,97399,1970-01-01,2299-11-03,NA,"Verenkiertoelimistöön vaikuttavat aineet, Ei tietoa"
6059,Adverse effect of drugs primarily affecting gastro-intestinal system,Condition,ICD8fi,3-digit ICD8fi,NA,974,1970-01-01,2299-11-03,NA,Ruuansulatuselimistöön vaikuttavat aineet
6060,"Ruuansulatuselimistöön vaikuttavat aineet, Happon sitovat lääkkeet",Condition,ICD8fi,5-digit ICD8fi,NA,97400,1970-01-01,2299-11-03,NA,"Ruuansulatuselimistöön vaikuttavat aineet, Happon sitovat lääkkeet"
6061,"Ruuansulatuselimistöön vaikuttavat aineet, Ripulilääkkeet",Condition,ICD8fi,5-digit ICD8fi,NA,97405,1970-01-01,2299-11-03,NA,"Ruuansulatuselimistöön vaikuttavat aineet, Ripulilääkkeet"
6062,"Adverse effect of drugs primarily affecting gastro-intestinal system, Intestinal irritant cathartics",Condition,ICD8fi,5-digit ICD8fi,NA,97410,1970-01-01,2299-11-03,NA,"Ruuansulatuselimistöön vaikuttavat aineet, Ohutsuolta ärsyttävät ulostusaineet"
6063,"Adverse effect of drugs primarily affecting gastro-intestinal system, Emollient cathartics",Condition,ICD8fi,5-digit ICD8fi,NA,97420,1970-01-01,2299-11-03,NA,"Ruuansulatuselimistöön vaikuttavat aineet, Pehmittävät ulostusaineet"
6064,"Adverse effect of drugs primarily affecting gastro-intestinal system, Saline cathartics",Condition,ICD8fi,5-digit ICD8fi,NA,97430,1970-01-01,2299-11-03,NA,"Ruuansulatuselimistöön vaikuttavat aineet, Saliiniset ulostusaineet"
6065,"Adverse effect of drugs primarily affecting gastro-intestinal system, Faecal softeners",Condition,ICD8fi,5-digit ICD8fi,NA,97440,1970-01-01,2299-11-03,NA,"Ruuansulatuselimistöön vaikuttavat aineet, Etupäässä paksusuoleen vaikuttavat aineet"
6066,"Adverse effect of drugs primarily affecting gastro-intestinal system, Other cathartics",Condition,ICD8fi,5-digit ICD8fi,NA,97450,1970-01-01,2299-11-03,NA,"Ruuansulatuselimistöön vaikuttavat aineet, Muut ulostusaineet"
6067,"Adverse effect of drugs primarily affecting gastro-intestinal system, Emetics",Condition,ICD8fi,5-digit ICD8fi,NA,97460,1970-01-01,2299-11-03,NA,"Ruuansulatuselimistöön vaikuttavat aineet, Emeetit (oksetusaineet)"
6068,Muut etupäässä ruuansulatuselimistöön vaikuttavat aineet,Condition,ICD8fi,5-digit ICD8fi,NA,97498,1970-01-01,2299-11-03,NA,Muut etupäässä ruuansulatuselimistöön vaikuttavat aineet
6069,"Adverse effect of drugs primarily affecting gastro-intestinal system, Other",Condition,ICD8fi,5-digit ICD8fi,NA,97499,1970-01-01,2299-11-03,NA,"Ruuansulatuselimistöön vaikuttavat aineet, Ei tietoa"
6070,Adverse effect of diuretics,Condition,ICD8fi,3-digit ICD8fi,NA,975,1970-01-01,2299-11-03,NA,Diureetit
6071,"Adverse effect of diuretics, Mercurial diuretics",Condition,ICD8fi,5-digit ICD8fi,NA,97500,1970-01-01,2299-11-03,NA,"Diureetit, Elohopeadiureetit"
6072,"Adverse effect of diuretics, Xanthine derivatives",Condition,ICD8fi,5-digit ICD8fi,NA,97510,1970-01-01,2299-11-03,NA,"Diureetit, Puriinin johdokset"
6073,"Adverse effect of diuretics, Carbonic acid anhydrase inhibitors",Condition,ICD8fi,5-digit ICD8fi,NA,97520,1970-01-01,2299-11-03,NA,"Diureetit, Hiilihappoanhydraasin estäjät"
6074,"Adverse effect of diuretics, Saluretics",Condition,ICD8fi,5-digit ICD8fi,NA,97530,1970-01-01,2299-11-03,NA,"Diureetit, Saliiniset diureetit"
6075,"Diureetit, Tiatsidit ja muut sulfonamidin johdokset",Condition,ICD8fi,5-digit ICD8fi,NA,97590,1970-01-01,2299-11-03,NA,"Diureetit, Tiatsidit ja muut sulfonamidin johdokset"
6076,Muut diureetit,Condition,ICD8fi,5-digit ICD8fi,NA,97598,1970-01-01,2299-11-03,NA,Muut diureetit
6077,"Adverse effect of diuretics, Other diuretic agents",Condition,ICD8fi,5-digit ICD8fi,NA,97599,1970-01-01,2299-11-03,NA,"Diureetit, Ei tietoa"
6078,Adverse effect of agents acting directly upon musculoskeletal system,Condition,ICD8fi,3-digit ICD8fi,NA,976,1970-01-01,2299-11-03,NA,Suoraan lihaksistoon ja sidekudokseen vaikuttavat aineet
6079,"Adverse effect of agents acting directly upon musculoskeletal system, Spasmolytics",Condition,ICD8fi,5-digit ICD8fi,NA,97610,1970-01-01,2299-11-03,NA,"Suoraan lihaksistoon ja sidekudokseen vaikuttavat aineet, Spasmolyytit"
6080,"Adverse effect of agents acting directly upon musculoskeletal system, Gold and its compounds",Condition,ICD8fi,5-digit ICD8fi,NA,97620,1970-01-01,2299-11-03,NA,"Suoraan lihaksistoon ja sidekudokseen vaikuttavat aineet, Kulta ja sen yhdisteet"
6081,Muut suoraan lihaksistoon ja sidekudokseen vaikuttavat aineet,Condition,ICD8fi,5-digit ICD8fi,NA,97698,1970-01-01,2299-11-03,NA,Muut suoraan lihaksistoon ja sidekudokseen vaikuttavat aineet
6082,"Adverse effect of agents acting directly upon musculoskeletal system, Other",Condition,ICD8fi,5-digit ICD8fi,NA,97699,1970-01-01,2299-11-03,NA,"Suoraan lihaksistoon ja sidekudokseen vaikuttavat aineet, Ei tietoa"
6083,Adverse effect of other and unspecified drugs,Condition,ICD8fi,3-digit ICD8fi,NA,977,1970-01-01,2299-11-03,NA,Muut ja tarkemmin määrittelemättömät aineet
6084,"Adverse effect of other and unspecified drugs, External medicaments, not elsewhere classified",Condition,ICD8fi,5-digit ICD8fi,NA,97700,1970-01-01,2299-11-03,NA,"Muut ja tarkemmin määrittelemättömät aineet, Muihin ryhmiin kuulumattomat ulkoisesti käytettävät aineet"
6085,"Adverse effect of other and unspecified drugs, Pharmaceutical dyes, not elsewhere classified",Condition,ICD8fi,5-digit ICD8fi,NA,97710,1970-01-01,2299-11-03,NA,"Muut ja tarkemmin määrittelemättömät aineet, Muihin ryhmiin kuulumattomat farmaseuttiset väriaineet"
6086,"Adverse effect of other and unspecified drugs, Diagnostic agents",Condition,ICD8fi,5-digit ICD8fi,NA,97720,1970-01-01,2299-11-03,NA,"Muut ja tarkemmin määrittelemättömät aineet, Diagnostiset aineet"
6087,"Adverse effect of other and unspecified drugs, Other specified drugs, not elsewhere classified",Condition,ICD8fi,5-digit ICD8fi,NA,97788,1970-01-01,2299-11-03,NA,"Muut ja tarkemmin määrittelemättömät aineet, Muut muihin ryhmiin kuulumattomat aineet"
6088,"Adverse effect of other and unspecified drugs, Drugs, unspecified",Condition,ICD8fi,5-digit ICD8fi,NA,97799,1970-01-01,2299-11-03,NA,Tarkemmin määrittelemättömät lääkeaineet
6089,Adverse effect of two or more medicinal agents in specified combinations,Condition,ICD8fi,3-digit ICD8fi,NA,978,1970-01-01,2299-11-03,NA,Kahden tai useamman lääkeaineen kombinatio
6090,"Adverse effect of two or more medicinal agents in specified combinations, Opium derivatives with barbiturates or tranquillisers",Condition,ICD8fi,5-digit ICD8fi,NA,97800,1970-01-01,2299-11-03,NA,"Kahden tai useamman lääkeaineen kombinatio, Opium johdokset barbituraattien tai psykosedatiivien kanssa"
6091,"Adverse effect of two or more medicinal agents in specified combinations, Salicylates with decongestants, antihistamines or antiemetics",Condition,ICD8fi,5-digit ICD8fi,NA,97810,1970-01-01,2299-11-03,NA,"Kahden tai useamman lääkeaineen kombinatio, Salisylaatit antikoagulanttien, antihistamiinien tai antiemeettien kanssa"
6092,"Adverse effect of two or more medicinal agents in specified combinations, Barbiturates with salicylates or other nonaddicting analgesics",Condition,ICD8fi,5-digit ICD8fi,NA,97820,1970-01-01,2299-11-03,NA,"Kahden tai useamman lääkeaineen kombinatio, Barbituraatit salisylaattien tai muiden tottumusta aiheuttamattomien analgeettien kanssa"
6093,"Adverse effect of two or more medicinal agents in specified combinations, Nonbarbiturate sedatives with salicylates or other nonaddicting analgesics",Condition,ICD8fi,5-digit ICD8fi,NA,97830,1970-01-01,2299-11-03,NA,"Kahden tai useamman lääkeaineen kombinatio, Muut sedatiivit kuin barbituraatit salisylaattien tai muiden tottumusta aiheuttamattomien analgeettien kanssa"
6094,"Kahden tai useamman lääkeaineen kombinatio, Barbituraatit muiden sedatiivien kanssa",Condition,ICD8fi,5-digit ICD8fi,NA,97840,1970-01-01,2299-11-03,NA,"Kahden tai useamman lääkeaineen kombinatio, Barbituraatit muiden sedatiivien kanssa"
6095,"Kahden tai useamman lääkeaineen kombinatio, Barbituraatit muiden sedatiivien ja psyykenlääkeiden kanssa",Condition,ICD8fi,5-digit ICD8fi,NA,97841,1970-01-01,2299-11-03,NA,"Kahden tai useamman lääkeaineen kombinatio, Barbituraatit muiden sedatiivien ja psyykenlääkeiden kanssa"
6096,"Kahden tai useamman lääkeaineen kombinatio, Barbituraatit tarkemmin määrittelemättömien psykofarmakoiden kanssa",Condition,ICD8fi,5-digit ICD8fi,NA,97849,1970-01-01,2299-11-03,NA,"Kahden tai useamman lääkeaineen kombinatio, Barbituraatit tarkemmin määrittelemättömien psykofarmakoiden kanssa"
6097,"Kahden tai useamman lääkeaineen kombinatio, Barbituraatit kombinoituna muiden vaikuttavien aineiden kuin yllä mainitujen kanssa",Condition,ICD8fi,5-digit ICD8fi,NA,97880,1970-01-01,2299-11-03,NA,"Kahden tai useamman lääkeaineen kombinatio, Barbituraatit kombinoituna muiden vaikuttavien aineiden kuin yllä mainitujen kanssa"
6098,"Kahden tai useamman lääkeaineen kombinatio, Orgaaniset tai epäorgaaniset bromidit muiden sedatiivien kuin barbituraattien kanssa",Condition,ICD8fi,5-digit ICD8fi,NA,97881,1970-01-01,2299-11-03,NA,"Kahden tai useamman lääkeaineen kombinatio, Orgaaniset tai epäorgaaniset bromidit muiden sedatiivien kuin barbituraattien kanssa"
6099,"Kahden tai useamman lääkeaineen kombinatio, Orgaaniset tai epäorgaaniset bromidit muiden sedatiivien kuin barbituraattien ja psykoterapeuttien kanssa",Condition,ICD8fi,5-digit ICD8fi,NA,97882,1970-01-01,2299-11-03,NA,"Kahden tai useamman lääkeaineen kombinatio, Orgaaniset tai epäorgaaniset bromidit muiden sedatiivien kuin barbituraattien ja psykoterapeuttien kanssa"
6100,"Kahden tai useamman lääkeaineen kombinatio, Orgaaniset tai epäorgaaniset bromidit psykoterapeuttien kanssa",Condition,ICD8fi,5-digit ICD8fi,NA,97883,1970-01-01,2299-11-03,NA,"Kahden tai useamman lääkeaineen kombinatio, Orgaaniset tai epäorgaaniset bromidit psykoterapeuttien kanssa"
6101,"Kahden tai useamman lääkeaineen kombinatio, Muut sedatiivit kuin barbituraatit ja bromidit kombinoituina muiden kuin yllä mainittujen vaikuttavien aineiden kanssa",Condition,ICD8fi,5-digit ICD8fi,NA,97884,1970-01-01,2299-11-03,NA,"Kahden tai useamman lääkeaineen kombinatio, Muut sedatiivit kuin barbituraatit ja bromidit kombinoituina muiden kuin yllä mainittujen vaikuttavien aineiden kanssa"
6102,"Kahden tai useamman lääkeaineen kombinatio, Meprobamaatti muiden psykoterapeuttien kanssa",Condition,ICD8fi,5-digit ICD8fi,NA,97885,1970-01-01,2299-11-03,NA,"Kahden tai useamman lääkeaineen kombinatio, Meprobamaatti muiden psykoterapeuttien kanssa"
6103,"Kahden tai useamman lääkeaineen kombinatio, Muut psykoterapeutit muissa kuin yllä mainituissa kombinaatioissa",Condition,ICD8fi,5-digit ICD8fi,NA,97886,1970-01-01,2299-11-03,NA,"Kahden tai useamman lääkeaineen kombinatio, Muut psykoterapeutit muissa kuin yllä mainituissa kombinaatioissa"
6104,"Kahden tai useamman lääkeaineen kombinatio, Muut määritellyt kombinaatiot",Condition,ICD8fi,5-digit ICD8fi,NA,97888,1970-01-01,2299-11-03,NA,"Kahden tai useamman lääkeaineen kombinatio, Muut määritellyt kombinaatiot"
6105,Alcohol in combination with specified medicinal agents,Condition,ICD8fi,3-digit ICD8fi,NA,979,1970-01-01,2299-11-03,NA,Alkoholi tarkemmin määriteltyjen lääkkeellisten aineiden kanssa
6106,"Alcohol in combination with specified medicinal agents, With opium derivatives",Condition,ICD8fi,5-digit ICD8fi,NA,97900,1970-01-01,2299-11-03,NA,"Alkoholi tarkemmin määriteltyjen lääkkeellisten aineiden kanssa, Alkoholi ja opiumin johdokset"
6107,"Alcohol in combination with specified medicinal agents, With barbiturates",Condition,ICD8fi,5-digit ICD8fi,NA,97910,1970-01-01,2299-11-03,NA,"Alkoholi tarkemmin määriteltyjen lääkkeellisten aineiden kanssa, Alkoholi ja barbituraatit"
6108,"Alcohol in combination with specified medicinal agents, With nonbarbiturate sedatives",Condition,ICD8fi,5-digit ICD8fi,NA,97920,1970-01-01,2299-11-03,NA,"Alkoholi tarkemmin määriteltyjen lääkkeellisten aineiden kanssa, Alkoholi ja muut sedatiivit kuin barbituraatit"
6109,"Alcohol in combination with specified medicinal agents, With antihistamines",Condition,ICD8fi,5-digit ICD8fi,NA,97930,1970-01-01,2299-11-03,NA,"Alkoholi tarkemmin määriteltyjen lääkkeellisten aineiden kanssa, Alkoholi ja antihistamiinit"
6110,"Alcohol in combination with specified medicinal agents, With psychopharmacological agents",Condition,ICD8fi,5-digit ICD8fi,NA,97940,1970-01-01,2299-11-03,NA,"Alkoholi tarkemmin määriteltyjen lääkkeellisten aineiden kanssa, Alkoholo ja psykofarmakot"
6111,Toxic effect of alcohol,Condition,ICD8fi,3-digit ICD8fi,NA,980,1970-01-01,2299-11-03,NA,Alkoholin myrkkyvaikutus
6112,"Alkoholin myrkkyvaikutus, Etyylialkoholi",Condition,ICD8fi,5-digit ICD8fi,NA,98000,1970-01-01,2299-11-03,NA,"Alkoholin myrkkyvaikutus, Etyylialkoholi"
6113,"Alkoholin myrkkyvaikutus, Etyylialkoholipitoiset tekniset aineet (alkoholikorvikkeet)",Condition,ICD8fi,5-digit ICD8fi,NA,98001,1970-01-01,2299-11-03,NA,"Alkoholin myrkkyvaikutus, Etyylialkoholipitoiset tekniset aineet (alkoholikorvikkeet)"
6114,"Toxic effect of alcohol, Methyl alcohol",Condition,ICD8fi,5-digit ICD8fi,NA,98010,1970-01-01,2299-11-03,NA,"Alkoholin myrkkyvaikutus, Metyylialkoholi"
6115,"Toxic effect of alcohol, Isopropyl alcohol",Condition,ICD8fi,5-digit ICD8fi,NA,98020,1970-01-01,2299-11-03,NA,"Alkoholin myrkkyvaikutus, Isopropyylialkoholi"
6116,"Alkoholin myrkkyvaikutus, Muut alkoholit",Condition,ICD8fi,5-digit ICD8fi,NA,98098,1970-01-01,2299-11-03,NA,"Alkoholin myrkkyvaikutus, Muut alkoholit"
6117,"Toxic effect of alcohol, Other",Condition,ICD8fi,5-digit ICD8fi,NA,98099,1970-01-01,2299-11-03,NA,"Alkoholin myrkkyvaikutus, Ei tietoa"
6118,Toxic effect of petroleum products,Condition,ICD8fi,3-digit ICD8fi,NA,981,1970-01-01,2299-11-03,NA,Nestemäisten maaöljytuotteiden (ei kaasujen) myrkkyvaikutus
6119,"Toxic effect of petroleum products, Kerosene",Condition,ICD8fi,5-digit ICD8fi,NA,98100,1970-01-01,2299-11-03,NA,"Nestemäisten maaöljytuotteiden (ei kaasujen) myrkkyvaikutus, Paloöljy"
6120,"Toxic effect of petroleum products, Gasoline",Condition,ICD8fi,5-digit ICD8fi,NA,98110,1970-01-01,2299-11-03,NA,"Nestemäisten maaöljytuotteiden (ei kaasujen) myrkkyvaikutus, Bensiini"
6121,"Toxic effect of petroleum products, Petroleum naphtha",Condition,ICD8fi,5-digit ICD8fi,NA,98120,1970-01-01,2299-11-03,NA,"Nestemäisten maaöljytuotteiden (ei kaasujen) myrkkyvaikutus, Maaöljynafta"
6122,"Nestemäisten maaöljytuotteiden (ei kaasujen) myrkkyvaikutus, Muut maaöljytuotteet",Condition,ICD8fi,5-digit ICD8fi,NA,98198,1970-01-01,2299-11-03,NA,"Nestemäisten maaöljytuotteiden (ei kaasujen) myrkkyvaikutus, Muut maaöljytuotteet"
6123,"Toxic effect of petroleum products, Other",Condition,ICD8fi,5-digit ICD8fi,NA,98199,1970-01-01,2299-11-03,NA,"Nestemäisten maaöljytuotteiden (ei kaasujen) myrkkyvaikutus, Ei tietoa"
6124,Toxic effect of industrial solvents,Condition,ICD8fi,3-digit ICD8fi,NA,982,1970-01-01,2299-11-03,NA,Teollisuusliuottimien myrkkyvaikutus
6125,"Teollisuusliuottimien myrkkyvaikutus, Bentseeni (bentsoli)",Condition,ICD8fi,5-digit ICD8fi,NA,98200,1970-01-01,2299-11-03,NA,"Teollisuusliuottimien myrkkyvaikutus, Bentseeni (bentsoli)"
6126,"Teollisuusliuottimien myrkkyvaikutus, Bentseeni (bentsoli) homologit",Condition,ICD8fi,5-digit ICD8fi,NA,98202,1970-01-01,2299-11-03,NA,"Teollisuusliuottimien myrkkyvaikutus, Bentseeni (bentsoli) homologit"
6127,"Toxic effect of industrial solvents, Carbon tetrachloride",Condition,ICD8fi,5-digit ICD8fi,NA,98210,1970-01-01,2299-11-03,NA,"Teollisuusliuottimien myrkkyvaikutus, Hiilitetrakloridi"
6128,"Toxic effect of industrial solvents, Carbon disulphide",Condition,ICD8fi,5-digit ICD8fi,NA,98220,1970-01-01,2299-11-03,NA,"Teollisuusliuottimien myrkkyvaikutus, Hiilidisulfidi"
6129,"Teollisuusliuottimien myrkkyvaikutus, Etyleeniglykoli (ja muut glykolit)",Condition,ICD8fi,5-digit ICD8fi,NA,98290,1970-01-01,2299-11-03,NA,"Teollisuusliuottimien myrkkyvaikutus, Etyleeniglykoli (ja muut glykolit)"
6130,"Teollisuusliuottimien myrkkyvaikutus, Muut teollisuusliuottimet",Condition,ICD8fi,5-digit ICD8fi,NA,98298,1970-01-01,2299-11-03,NA,"Teollisuusliuottimien myrkkyvaikutus, Muut teollisuusliuottimet"
6131,"Toxic effect of industrial solvents, Other",Condition,ICD8fi,5-digit ICD8fi,NA,98299,1970-01-01,2299-11-03,NA,"Teollisuusliuottimien myrkkyvaikutus, Ei tietoa"
6132,"Toxic effect of corrosive aromatics, acids and caustic alkalis",Condition,ICD8fi,3-digit ICD8fi,NA,983,1970-01-01,2299-11-03,NA,Syövyttävien aineiden myrkkyvaikutus
6133,"Toxic effect of corrosive aromatics, acids and caustic alkalis, Corrosive aromatics",Condition,ICD8fi,5-digit ICD8fi,NA,98300,1970-01-01,2299-11-03,NA,"Syövyttävien aineiden myrkkyvaikutus, Aromaattiset aineet (terva, tervatuotteet, fenoli)"
