code,name_la,name_fi,name_en,name_se,name_en_source
99420,NA,"Muiden ulkoisten olosuhteiden vaikutus, Nälkä (nälkäkuolema)","Effects of other external causes, Effects of hunger","Inverkan av andra yttre omständigheter, Hunger(svält)",THL
99430,NA,"Muiden ulkoisten olosuhteiden vaikutus, Jano (nesteenpuute)","Effects of other external causes, Effects of thirst","Inverkan av andra yttre omständigheter, Törst (vattenbrist)",THL
99440,NA,"Muiden ulkoisten olosuhteiden vaikutus, Muu vamma (esim. nääntyminen), joka aiheutuu puutteellisista oloista","Effects of other external causes, Other effects of exposure","Inverkan av andra yttre omständigheter, Annan skada (t ex utmattning) av blottställd belägenhet",THL
99450,NA,"Muiden ulkoisten olosuhteiden vaikutus, Ylirasituksen vaikutus","Effects of other external causes, Effects of excessive exertion","Inverkan av andra yttre omständigheter, Inverkan av överansträngning",THL
99460,NA,"Muiden ulkoisten olosuhteiden vaikutus, Matkasairaus (liikkeestä johtuva sairaus) (meri-, juna-, auto-, ilmasairaus)","Effects of other external causes, Motion sickness","Inverkan av andra yttre omständigheter, Ressjuka (rörelsesjuka) (sjö-, tåg-, bil-, luftsjuka osv)",THL
99470,NA,"Muiden ulkoisten olosuhteiden vaikutus, Asfyksia (tukehtuminen)","Effects of other external causes, Asphyxiation and strangulation","Inverkan av andra yttre omständigheter, Asfyxi, Kvävning",THL
99480,NA,"Muiden ulkoisten olosuhteiden vaikutus, Sähkövirta (isku, tuli, palovamma)","Effects of other external causes, Electrocution and nonfatal effects of electric current","Inverkan av andra yttre omständigheter, Elektrisk ström (stöt, eld, brännskada)",THL
99498,NA,"Muiden ulkoisten olosuhteiden vaikutus, Muunlaiset muualla luokittelemattomien olosuhteiden vaikutukset (esim. epätyydyttävissä olosuhteisse tapahtunnut synnytys tai alle vuoden ikäisen lapsen hoidon laiminlyönti)","Effects of other external causes, Other","Inverkan av andra yttre omständigheter, Andra effekter ej annorstädes klassificerbara (t ex vanskötsel av förlossning eller barn under 1 års ålder)",THL
995,NA,Eräät tapaturman varhaiskomplikaatiot,Certain early complications of trauma,Vissa tidiga komplikationer till trauma,THL
99500,NA,"Eräät tapaturman varhaiskomplikaatiot, Ilmatulppa","Certain early complications of trauma, Air embolism","Vissa tidiga komplikationer till trauma , Luftemboli",THL
99510,NA,"Eräät tapaturman varhaiskomplikaatiot, Rasvatulppa","Certain early complications of trauma, Fat embolism","Vissa tidiga komplikationer till trauma , Fettemboli",THL
99520,NA,"Eräät tapaturman varhaiskomplikaatiot, Sekundaarinen tai uusiutuva (toistuva) verenvuoto (tapaturman jälkeen uusiutuva)","Certain early complications of trauma, Secondary and recurrent haemorrhage","Vissa tidiga komplikationer till trauma , Sekundär eller återkommande",THL
99530,NA,"Eräät tapaturman varhaiskomplikaatiot, Tapaturmainen valtimonpullistuma ja muu verisuonivaurio","Certain early complications of trauma, Traumatic aneurysm and arterial injury","Vissa tidiga komplikationer till trauma , Traumatiskt aneurysm och annan arterien skada",THL
99540,NA,"Eräät tapaturman varhaiskomplikaatiot, Luuston vammaa seuraava hermonvaurio (esim. toissijainen murtumaan nähden)","Certain early complications of trauma, Nerve injury following bone injury","Vissa tidiga komplikationer till trauma , Nervskada efter skelettskada (t ex sekundär till fraktur)",THL
99550,NA,"Eräät tapaturman varhaiskomplikaatiot, Shokki","Certain early complications of trauma, 'Shock'","Vissa tidiga komplikationer till trauma , Chock",THL
99560,NA,"Eräät tapaturman varhaiskomplikaatiot, Tapaturmainen virtsanerityksen puute, myohaemoglobulinuria (""crush syndrome"")","Certain early complications of trauma, Traumatic anuria","Vissa tidiga komplikationer till trauma , Traumatisk amuri, myohaemoglobulinuria (""crush sundrome"")",THL
99570,NA,"Eräät tapaturman varhaiskomplikaatiot, Volkmann'in veretön kutistuma","Certain early complications of trauma, Volkmann's ischaemic contracture","Vissa tidiga komplikationer till trauma , Volkmanns ischemiska kontraktur",THL
99598,NA,"Eräät tapaturman varhaiskomplikaatiot, Muut tapaturman varhaiskomplikaatiot","Certain early complications of trauma, Other early complications of trauma","Vissa tidiga komplikationer till trauma , Andra tidiga komplikationer till trauma",THL
996,NA,Muu tai tarkemmin määrittelemätön tapaturma,"Injury, other and unspecified","Skada, annan eller UNS",THL
99600,NA,"Muu tai tarkemmin määrittelemätön tapaturma, Kasvot ja kaula (paitsi silmän ja kallon vammat)","Injury, other and unspecified, Face and neck","Skada, annan eller UNS, Ansikte och hals (utom öga och skallskada)",THL
99610,NA,"Muu tai tarkemmin määrittelemätön tapaturma, Keskivartalo","Injury, other and unspecified, Trunk","Skada, annan eller UNS, Bål",THL
99620,NA,"Muu tai tarkemmin määrittelemätön tapaturma, Hartian seutu ja olkavarsi","Injury, other and unspecified, Shoulder and upper arm","Skada, annan eller UNS, Skulderparti och överarm",THL
99630,NA,"Muu tai tarkemmin määrittelemätön tapaturma, Kyynärpää, kyynärvarsi, ranne","Injury, other and unspecified, Elbow, forearm and wrist","Skada, annan eller UNS, Armbåge, underarm, handlov",THL
99640,NA,"Muu tai tarkemmin määrittelemätön tapaturma, Käsi, mutta ei sormia","Injury, other and unspecified, Hand(s), except finger(s)","Skada, annan eller UNS, Hand utom finger",THL
99650,NA,"Muu tai tarkemmin määrittelemätön tapaturma, Sormi","Injury, other and unspecified, Finger(s)","Skada, annan eller UNS, Finger",THL
99660,NA,"Muu tai tarkemmin määrittelemätön tapaturma, Lantio, reisi","Injury, other and unspecified, Hip and thigh","Skada, annan eller UNS, Höft, lår",THL
99670,NA,"Muu tai tarkemmin määrittelemätön tapaturma, Polvi, sääri, nilkka, jalkaterä","Injury, other and unspecified, Knee, leg, ankle and foot","Skada, annan eller UNS, Knä, ben, ankel, fot",THL
99688,NA,"Muu tai tarkemmin määrittelemätön tapaturma, Muut ja useat eri alueet","Injury, other and unspecified, Other specified sites, including multiple","Skada, annan eller UNS, Andra och multipla lokalisationer",THL
99699,NA,"Muu tai tarkemmin määrittelemätön tapaturma, Vamman sijaintia ei ole määritelty","Injury, other and unspecified, Unspecified site","Skada, annan eller UNS, Ej angiven lokalisation",THL
997,NA,Kirurgisiin toimenpiteisiin liittyvät tietyt komplikaatiot,Complications peculiar to certain surgical procedures,Speciella komplikationer till kirurgiska åtgärder,THL
99700,NA,"Kirurgisiin toimenpiteisiin liittyvät tietyt komplikaatiot, Lumbaali- tai spinaalipunktion vastareaktiot","Complications peculiar to certain surgical procedures, Reaction to lumbar or spinal puncture","Speciella komplikationer till kirurgiska åtgärder, Reaktion mot lumbal- eller spinalpunktion",THL
99710,NA,"Kirurgisiin toimenpiteisiin liittyvät tietyt komplikaatiot, Sydänleikkauksen jälkeinen syndrooma","Complications peculiar to certain surgical procedures, Postcardiotomy syndrome","Speciella komplikationer till kirurgiska åtgärder, Postkardiotomisyndrom",THL
99720,NA,"Kirurgisiin toimenpiteisiin liittyvät tietyt komplikaatiot, Amputaatiotyngän myöhäiskomplikaatio","Complications peculiar to certain surgical procedures, Late amputation stump complication","Speciella komplikationer till kirurgiska åtgärder, Sen komplikation i amputationsstump",THL
99730,NA,"Kirurgisiin toimenpiteisiin liittyvät tietyt komplikaatiot, Imukudoksen turvotusoireita nisän poiston jälkeen","Complications peculiar to certain surgical procedures, Postmastectomy Iymphoedema syndrome","Speciella komplikationer till kirurgiska åtgärder, Lymfödemsyndrom efter mastektomi",THL
99740,NA,"Kirurgisiin toimenpiteisiin liittyvät tietyt komplikaatiot, Katetroinnin komplikaatiot (esim. dialyysin aikana ilmenevät komplikaatiot","Complications peculiar to certain surgical procedures, Complications of catheter device","Speciella komplikationer till kirurgiska åtgärder, Komplikation av kateter (t ex komplition under dialys)",THL
99750,NA,"Kirurgisiin toimenpiteisiin liittyvät tietyt komplikaatiot, Sisäisen proteesin käytön aiheuttama mekaaninen komplikaatio","Complications peculiar to certain surgical procedures, Complications of mechanical nature from internal prosthetic device","Speciella komplikationer till kirurgiska åtgärder, Mekaniskmkomplikation av invärtes protes",THL
99760,NA,"Kirurgisiin toimenpiteisiin liittyvät tietyt komplikaatiot, Muut ""shunt"" in tai elimistön sisäisten proteesien aiheuttamat komplikaatiot","Complications peculiar to certain surgical procedures, Other complications from shunt or internal prosthetic device","Speciella komplikationer till kirurgiska åtgärder, Andra komplikationer av shunt eller invärtes proteser",THL
99770,NA,"Kirurgisiin toimenpiteisiin liittyvät tietyt komplikaatiot, Siirretyn elimen aiheuttama komplikaatio","Complications peculiar to certain surgical procedures, Complications of transplanted organ","Speciella komplikationer till kirurgiska åtgärder, Komplikation av åter fastsatt extremitet",THL
99780,NA,"Kirurgisiin toimenpiteisiin liittyvät tietyt komplikaatiot, Uudelleen kiinnitetyn raajan aiheuttama komplikaatio","Complications peculiar to certain surgical procedures, Complications of re-attached extremity","Speciella komplikationer till kirurgiska åtgärder, Komplikation av åter fastsatt extremitet",THL
99790,NA,"Kirurgisiin toimenpiteisiin liittyvät tietyt komplikaatiot, Mahanpoiston jälkeiset tyhjennysoireet",NA,"Speciella komplikationer till kirurgiska åtgärder, Dumpingsyndrom efter gastrektomi",TODO:Google
99798,NA,"Kirurgisiin toimenpiteisiin liittyvät tietyt komplikaatiot, Muu mahanpoiston jälkeinen oire",NA,"Speciella komplikationer till kirurgiska åtgärder, Annat postgastrektomisyndrom",TODO:Google
998,NA,Muut kirurgisiin toimenpiteisiin liittyvät komplikaatiot,Other complications of surgical procedures,Andra komplikationer till kirurgiska åtgärder,THL
99800,NA,"Muut kirurgisiin toimenpiteisiin liittyvät komplikaatiot, Leikkauksen jälkeinen shokki","Other complications of surgical procedures, Postoperative shock","Andra komplikationer till kirurgiska åtgärder, Postoperativ chock",THL
99810,NA,"Muut kirurgisiin toimenpiteisiin liittyvät komplikaatiot, Leikkauksen jälkeinen verenvuoto tai verenpurkauma","Other complications of surgical procedures, Postoperative haemorrhage or haematoma","Andra komplikationer till kirurgiska åtgärder, Postoperativ blödning eller hematon",THL
99820,NA,"Muut kirurgisiin toimenpiteisiin liittyvät komplikaatiot, Itsestään tapahtuva puhkeaminen tai rikkikuluminen","Other complications of surgical procedures, Accidental puncture or laceration","Andra komplikationer till kirurgiska åtgärder, Oavsiktlig perforering eller sönderslitning",THL
99830,NA,"Muut kirurgisiin toimenpiteisiin liittyvät komplikaatiot, Leikkaushaavan repeäminen","Other complications of surgical procedures, Disruption of operation wound","Andra komplikationer till kirurgiska åtgärder, Bristning av operationssår",THL
99840,NA,"Muut kirurgisiin toimenpiteisiin liittyvät komplikaatiot, Leikkaushaavan erehdyksessä jäänyt vieras esine","Other complications of surgical procedures, Foreign body inadvertently left in operation wound","Andra komplikationer till kirurgiska åtgärder, Främmande kropp oavsiktligt kvarlämnad i operationssår",THL
99850,NA,"Muut kirurgisiin toimenpiteisiin liittyvät komplikaatiot, Leikkauksenjälkeinen haavainfektio","Other complications of surgical procedures, Postoperative wound infection","Andra komplikationer till kirurgiska åtgärder, Postoperativ sårinfektion",THL
99860,NA,"Muut kirurgisiin toimenpiteisiin liittyvät komplikaatiot, Leikkauksen jälkeinne avanne","Other complications of surgical procedures, Persistent postoperative fistula","Andra komplikationer till kirurgiska åtgärder, Kvarstående postoperativ fistel",THL
99870,NA,"Muut kirurgisiin toimenpiteisiin liittyvät komplikaatiot, Paksusuolen- ja suoliavanteen puutteellinen toiminta (ohutsuolen avanne jne.)","Other complications of surgical procedures, Colostomy and enterostomy malfunction","Andra komplikationer till kirurgiska åtgärder, Bristande funktion hos kolostomi och enterostomi (ileostomi ect)",THL
99890,NA,"Muut kirurgisiin toimenpiteisiin liittyvät komplikaatiot, Leikkauksen jälkeinen hermohalvaus",NA,"Andra komplikationer till kirurgiska åtgärder, Postoperativ nervpares",TODO:Google
99891,NA,"Muut kirurgisiin toimenpiteisiin liittyvät komplikaatiot, Leikkauksen aikainen ilmatulppa",NA,"Andra komplikationer till kirurgiska åtgärder, Luftemboli (under operation)",TODO:Google
99898,NA,"Muut kirurgisiin toimenpiteisiin liittyvät komplikaatiot, Muut komplikaatiot kirurgisten toimenpiteiden yhteydessä",NA,"Andra komplikationer till kirurgiska åtgärder, Andra komplikationer vid kirurgiska åtgärder",TODO:Google
999,NA,Muut lääketietellisen hoidon aiheuttamat komplikaatiot,Other complications of medical care,Andra komplikationer av medicinisk vård,THL
99900,NA,"Muut lääketietellisen hoidon aiheuttamat komplikaatiot, Istutusrokkoyleistartunta","Other complications of medical care, Generalised vaccinia","Andra komplikationer av medicinisk vård, Vaccina generalisata",THL
99910,NA,"Muut lääketietellisen hoidon aiheuttamat komplikaatiot, Immunoinnin jälkeinen aivokuume (aivoselkäydintulehdus)","Other complications of medical care, Postimmunisation encephalitis","Andra komplikationer av medicinisk vård, Encefalit (encefalomyelit) efter immunisering",THL
99920,NA,"Muut lääketietellisen hoidon aiheuttamat komplikaatiot, Seerumikeltatauti","Other complications of medical care, Serum hepatitis","Andra komplikationer av medicinisk vård, Serumhepatit",THL
99930,NA,"Muut lääketietellisen hoidon aiheuttamat komplikaatiot, Muu infuusion, ruiskeen, verensiirron tai rokotuksen jälkeen syntynyt tartunta (sepsis)","Other complications of medical care, Other infection","Andra komplikationer av medicinisk vård, Annan infektion (sepsis) efter infusion, injektion, transfusion eller vaccination",THL
99940,NA,"Muut lääketietellisen hoidon aiheuttamat komplikaatiot, Anafylaktinen shokki","Other complications of medical care, Anaphylactic shock","Andra komplikationer av medicinisk vård, Anafylaktisk chock",THL
99950,NA,"Muut lääketietellisen hoidon aiheuttamat komplikaatiot, Muut seerumireaktiot (esim. seerumimyrkytys, proteiinisairaus, seerumisairaus)","Other complications of medical care, Other serum reaction","Andra komplikationer av medicinisk vård, Andra serumreaktioner (t ex serumintoxikation, proteinsjuka, serumsjuka)",THL
99960,NA,"Muut lääketietellisen hoidon aiheuttamat komplikaatiot, ABO-vastareaktiot","Other complications of medical care, ABO incompatibility reaction","Andra komplikationer av medicinisk vård, ABO-inkompatibilitet",THL
99970,NA,"Muut lääketietellisen hoidon aiheuttamat komplikaatiot, Rh-vastareaktiot","Other complications of medical care, Rh incompatibility reaction","Andra komplikationer av medicinisk vård, Rh-inkompatibilitet",THL
99980,NA,"Muut lääketietellisen hoidon aiheuttamat komplikaatiot, Muut verensiirron aiheuttamat reaktiot","Other complications of medical care, Other transfusion reaction","Andra komplikationer av medicinisk vård, Andra reaktioner mot transfusion",THL
99998,NA,"Muut lääketietellisen hoidon aiheuttamat komplikaatiot, Muut lääketieteellisen hoidon aiheuttamat komplikaatiot",NA,"Andra komplikationer av medicinisk vård, Andra komplikationer av medicinsk vård",TODO:Google
99999,NA,"Muut lääketietellisen hoidon aiheuttamat komplikaatiot, Lääketieteellisen hoidon aiheuttama tarkemmin määrittelemätön komplikaatio","Other complications of medical care, Other","Andra komplikationer av medicinisk vård, Komplikation av medicinks vård UNS",THL
E807-E999,NA,B. Tapaturmien ulkoiset syyt (E-sarja),NA,B. Skadans yttre orsak (E-serien),TODO:Google
E807-E846,NA,LIIKENNETAPATURMAT (LYHENNETTY SARJA),NA,TRAFIKOLYCKOR (FÖRKORTAD SERIE),TODO:Google
E807,NA,Tarkemmin määrittelemätön rautatietapaturma,Railway accident of unspecified nature,Järnvägsolycka UNS,THL
E8070,NA,"Tarkemmin määrittelemätön rautatietapaturma, Rautatiehenkilökuntaan kuuluu jokainen, joka työsuhteensa vuoksi rautatielaitoksessa tai muuten on vaarassa joutua rautatieonnettomuuteen, kuten kuljettaja, rahastaja, junassa oleva ravintolahenkilökunta, palomies, ratavartija, kantaja, junassa oleva postihenkilökunta, vaihdemies, makuuvaunujen henkilökunta","Railway accident of unspecified nature, Railway employee","Järnvägsolycka UNS, Järnvägspersonal, inkluderar varje person, som till följd av anställning i järnvägsföretag eller annorstädes är utsatt för ökad risk att bli inblandad i järnvägsolycka, såsom förare, konduktör, förplägnadspersonal på tåg, brandman, vakt, bärare, postpersonal på tåg, kopplare, sovvagnspersonal",THL
