Code	DF6_Freq	Latin	Finnish	Swedish	English	Uncertain_language	Needs_LAT_trans	Finnish_requires_review	Needs_FIN_trans	English_requires_review	needs_ENG_trans	Comments
E8779	38		Vahingossa tapahtunut tarkemmin määrittelemättömien kaasujen ja höyryjen aiheuttama myrkytys.	Förgiftning av ospecificerade gaser och ångor genom olyckshändelse.	Accidental poisoning by unspecified gases and vapours		1	0	0	0	0	Sisältää asuntojen ja tehtaiden tulisijoista peräisin olevan häkäkaasun, taloussun, koneiden jätekaasut (myös paikallaan olevan ajoneuvon pakokaasun). Ei sisällä tulipalon yhteydessä saatua savumyrkytystä (E 890,0 - E 893,9), liikkeellä olevasta moottoriajoneuvosta ja ilma-aluksesta tulevaa häkäkaasua (E 819, E 846) samoin kuin paikallaan olevissa tai liikkuvissa vesikulkuneuvoissa tapahtuneita myrkytyksiä (E 838), raskaista metalleista tulevia höyryjä (E 869,9) eikä nukutuksessa käytettäviä kaasuja (E 939,9)__Inkluderar os från eldstäder i bostäder och fabriker, hushållsgas, avgaser från maskiner (även från stillastående motorfordon). Exkluderar rökförgiftning vid eldsvåda (E 890,9 - E 893,9), koloxid från motorfordon och luftfartyg i rörelse (E 819, E 846), från vattenfartyg vare sig stillastående eller i rörelse (E 838), ångor från tunga metaller (E 969,9) och gaser använda vid anestesi (E 939,9)
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
E880-E887	0		PUTOAMINEN (TAPATURMA) 	FALL (OLYCKSHÄNDELSE) 	Accidental falls		1	0	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	Ei sisällä kaatumista ajoneuvossa tai putoamista ajoneuvosta, ei myöskään kaatumista astuttaessa ajoneuvoon tai poistuttaessa siitä (E 807 - E 846)
	NA						0	0	0	0	0	Exkluderar fall i eller från fordon i trafik, även vid på- eller avstigning (E 807 - E 846)
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
E880	0		Kaatuminen portaissa tai putoaminen portailta (askelmalta)	Fall från trappa (trappsteg)	Fall on or from stairs or steps		1	0	0	0	0	
	NA						0	0	0	0	0	
E8809	401		Kaatuminen portaissa tai putoaminen portailta (askelmalta)	Fall från trappa (trappsteg)	Fall on or from stairs or steps		1	0	0	0	0	
	NA						0	0	0	0	0	
E881	0		Kaatuminen tikapuilla tai rakennustelineillä tai putoaminen niiltä. Sisältää kaatumisen tikapuun askelmalla tai askelmalta putoamisen	Fall i eller från stege eller byggnadsställning. Inkluderar fall i eller från trappstege	Fall on or from ladders or scaffolding		1	0	0	0	0	
	NA						0	0	0	0	0	
E8819	263		Kaatuminen tikapuilla tai rakennustelineillä tai putoaminen niiltä. Sisältää kaatumisen tikapuun askelmalla tai askelmalta putoamisen	Fall i eller från stege eller byggnadsställning. Inkluderar fall i eller från trappstege	Fall on or from ladders or scaffolding		1	0	0	0	0	
	NA						0	0	0	0	0	
E882	0		Kaatuminen tai putoaminen rakennuksesta. Sisältää putoamisen sillalta, lipputangosta, aidalta. Ei sisällä putoamista rakennuksen sortuessa (E 916,9)	Fall från eller ur byggnad. Inkluderar fall från bro, flaggstång, mur och viadukt. Exkluderar fall vid sammanstörtning av byggnad (E 916,9)	Fall from or out of building or other structure		1	0	0	0	0	
	NA						0	0	0	0	0	
E8829	256		Kaatuminen tai putoaminen rakennuksesta. Sisältää putoamisen sillalta, lipputangosta, aidalta. Ei sisällä putoamista rakennuksen sortuessa (E 916,9)	Fall från eller ur byggnad. Inkluderar fall från bro, flaggstång, mur och viadukt. Exkluderar fall vid sammanstörtning av byggnad (E 916,9)	Fall from or out of building or other structure		1	0	0	0	0	
	NA						0	0	0	0	0	
E883	0		Putoaminen maassa tai lattiassa olevan syvennykseen tai muuhun aukoon. Sisältää putoamisen telakalla, kaivoksen aukkoon, kaivoon ja tankkiin	Fall i hål eller annan öppning i marken (golvet). Inkluderar fall i docka, gruvhål, brunn och tank	Fall into hole or other opening in surface		1	0	0	0	0	
	NA						0	0	0	0	0	
E8839	103		Putoaminen maassa tai lattiassa olevan syvennykseen tai muuhun aukoon. Sisältää putoamisen telakalla, kaivoksen aukkoon, kaivoon ja tankkiin	Fall i hål eller annan öppning i marken (golvet). Inkluderar fall i docka, gruvhål, brunn och tank	Fall into hole or other opening in surface		1	0	0	0	0	
	NA						0	0	0	0	0	
E884	0		Muunlainen putoaminen tasolta toiselle. Sisältää putoamisen sängystä (tai muulta huonekalulta) ja ajoneuvosta, joka ei ole liikenteessä	Andra fall från en nivå till en annan. Inkluderar fall från sång (eller annan möbel) och från fordon som ej är i trafik	Other fall from one level to another		1	0	0	0	0	
	NA						0	0	0	0	0	
E8849	810		Muunlainen putoaminen tasolta toiselle. Sisältää putoamisen sängystä (tai muulta huonekalulta) ja ajoneuvosta, joka ei ole liikenteessä	Andra fall från en nivå till en annan. Inkluderar fall från sång (eller annan möbel) och från fordon som ej är i trafik	Other fall from one level to another		1	0	0	0	0	
	NA						0	0	0	0	0	
E885	0		Kaatuminen samalla tasolla liukastumisen tai kompastumisen vuoksi	Fall i samma plan till följd av halkning, snavning, snubbling	Fall on same level from slipping, stumbling or tripping		1	0	0	0	0	
	NA						0	0	0	0	0	
E8859	3870		Kaatuminen samalla tasolla liukastumisen tai kompastumisen vuoksi	Fall i samma plan till följd av halkning, snavning, snubbling	Fall on same level from slipping, stumbling or tripping		1	0	0	0	0	
	NA						0	0	0	0	0	
E886	0		Kaatuminen samalla tasolla toisen henkilön kanssa sattuneen yhteentörmäyksen vuoksi	Fall i samma plan till följd av knuff, kollision o.dyl. Av eller mot annan person. Inkluderar tackling i sport. Exkluderar knuff etc. Av djur (E 906,9)	Fall on same level from collision, pushing or shoving by or with other person		1	0	0	0	0	
	NA						0	0	0	0	0	
E8869	411		Kaatuminen samalla tasolla toisen henkilön kanssa sattuneen yhteentörmäyksen vuoksi	Fall i samma plan till följd av knuff, kollision o.dyl. Av eller mot annan person. Inkluderar tackling i sport. Exkluderar knuff etc. Av djur (E 906,9)	Fall on same level from collision, pushing or shoving by or with other person		1	0	0	0	0	
	NA						0	0	0	0	0	
E887	0		Muut ja tarkemmin määrittelemättömät kaatumiset. Sisältää luunmurtuman ilman selittävää syytä (tarkemmin määrittelemättömän murtuman)	Andra och ospecificerade fall. Inkluderar fraktur utan angiven orsak (fraktur UNS)	Other and unspecified fall		1	0	0	0	0	
	NA						0	0	0	0	0	
E8879	540		Muut ja tarkemmin määrittelemättömät kaatumiset. Sisältää luunmurtuman ilman selittävää syytä (tarkemmin määrittelemättömän murtuman)	Andra och ospecificerade fall. Inkluderar fraktur utan angiven orsak (fraktur UNS)	Other and unspecified fall		1	0	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
E890-E999	0		AVOTULEN AIHEUTTAMAT TAPATURMAT 	OLYCKOR ORSAKADE AV ÖPPEN ELD 			1	0	0	1	1	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	Sisältää savuun (häkään) tukehtumisen tai siitä myrkyttymisen tulipalon yhteydessä. Ei sisällä tulipalon liikkeellä olevassa kulkuneuvossa (E 807 - E 846)
	NA						0	0	0	0	0	Inkluderar kvävning eller förgiftning av rök (os) vid eldsvåda. Exkluderar eldvåda på fordon i röreöse (E 807 - E 846)
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
E890	0		Tulipalo yksityisessä rakennuksessa. Sisältää vahingoittumisen täysihoitolassa tai leirintäalueella tapahtuneessa tulipalossa, hypättäessä tai pudottaessa palavasta rakennuksesta, vahingoittumisen palavasta, yksityisrakennuksesta putoavan esineen iskusta tai loukkaantumisen palavan yksityisasunnon sortuessa	Eldsvåda i privat bostad. Inkluderar skada vid eldsvåda i pensionat och på campingplats, vid hopp och fall från, slag av fallande föremål från, eller sammanstörtning av brinnande privat bostad.	Accident caused by conflagration in private dwelling		1	0	0	0	0	
	NA						0	0	0	0	0	
E8909	11		Tulipalo yksityisessä rakennuksessa. Sisältää vahingoittumisen täysihoitolassa tai leirintäalueella tapahtuneessa tulipalossa, hypättäessä tai pudottaessa palavasta rakennuksesta, vahingoittumisen palavasta, yksityisrakennuksesta putoavan esineen iskusta tai loukkaantumisen palavan yksityisasunnon sortuessa	Eldsvåda i privat bostad. Inkluderar skada vid eldsvåda i pensionat och på campingplats, vid hopp och fall från, slag av fallande föremål från, eller sammanstörtning av brinnande privat bostad.	Accident caused by conflagration in private dwelling		1	0	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
E891	0		Tulipalo muussa rakennuksessa. Sisältää vahingoittumisen hotellissa, sairaalassa, tehtaassa, koulussa (myös sisäoppilaitoksessa) tapahtuneessa tulipalossa, hypättäessä tai pudotessa palavasta rakennuksesta, vahingoittumisen palavasta rakennuksesta putoavan esineen iskusta tai loukaantumisen rakennusten sortuessa	Eldsvåda i annan byggnad. Inkluderar skada vid eldsvåda i hotell, sjukhus, fabrik, skola (även internat), vid hopp och fall från, slag av fallande föremål från, eller sammanstörtning av brinnande sådan byggnad	Accident caused by conflagration in other building or structure		1	0	0	0	0	
	NA						0	0	0	0	0	
E8919	5		Tulipalo muussa rakennuksessa. Sisältää vahingoittumisen hotellissa, sairaalassa, tehtaassa, koulussa (myös sisäoppilaitoksessa) tapahtuneessa tulipalossa, hypättäessä tai pudotessa palavasta rakennuksesta, vahingoittumisen palavasta rakennuksesta putoavan esineen iskusta tai loukaantumisen rakennusten sortuessa	Eldsvåda i annan byggnad. Inkluderar skada vid eldsvåda i hotell, sjukhus, fabrik, skola (även internat), vid hopp och fall från, slag av fallande föremål från, eller sammanstörtning av brinnande sådan byggnad	Accident caused by conflagration in other building or structure		1	0	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
E892	0		Tulipalo muualla kuin rakennuksessa. Sisältää metsäpalon, tulipalon kaivoksessa, tunnelissa ja paikallaan seisovassa kulkuneuvossa.	Eldsvåda i annat än byggnad. Inkluderar skogseld och eldsvåda i gruva, tunnel och stillastående fordon	Accident caused by conflagration not in building or structure		1	0	0	0	0	
	NA						0	0	0	0	0	
E8929	3		Tulipalo muualla kuin rakennuksessa. Sisältää metsäpalon, tulipalon kaivoksessa, tunnelissa ja paikallaan seisovassa kulkuneuvossa.	Eldsvåda i annat än byggnad. Inkluderar skogseld och eldsvåda i gruva, tunnel och stillastående fordon	Accident caused by conflagration not in building or structure		1	0	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
E893	0		Palaminen vaatteissa ilman tietoa sen yhteydestä muuhun tulipaloon. Ei sisällä palamista vuodevaatteissa (E 898,9)	Eldsvåda i kläder utan uppgift om samband med annan eldsvåda. Exkluderar eldsvåda i sängklader (E 898,9)	Accident caused by ignition of clothing		1	0	0	0	0	
	NA						0	0	0	0	0	
E8939	5		Palaminen vaatteissa ilman tietoa sen yhteydestä muuhun tulipaloon. Ei sisällä palamista vuodevaatteissa (E 898,9)	Eldsvåda i kläder utan uppgift om samband med annan eldsvåda. Exkluderar eldsvåda i sängklader (E 898,9)	Accident caused by ignition of clothing		1	0	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
E894	0		Erittäin tulenarkojen aineiden syttyminen ja leimahtaminen. Sisältää bensiinin, paloöljyn, tulitikut. Ei sisällä räjähdysaineita (E 923)	Antändning och uppflammande av starkt brännbara ämnen. Inkluderar bensin, fotogen, tändsticksask. Exkluderar explosiv vara (E 923)	Accident caused by ignition of highly inflammable material		1	0	0	0	0	
	NA						0	0	0	0	0	
E8949	55		Erittäin tulenarkojen aineiden syttyminen ja leimahtaminen. Sisältää bensiinin, paloöljyn, tulitikut. Ei sisällä räjähdysaineita (E 923)	Antändning och uppflammande av starkt brännbara ämnen. Inkluderar bensin, fotogen, tändsticksask. Exkluderar explosiv vara (E 923)	Accident caused by ignition of highly inflammable material		1	0	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
E895	0		Vartioidun tulen aiheuttama tapaturma yksityisasunnossa. Sisältää palovahingot, jotka aiheutuvat kohdassa E 890,9 mainitun yksityisasunnon tavallisessa kaakeliuunissa, kamiinassa, keittiöliedessä (myös sähkö- ja kaasuliedessä) olevasta tulesta (lämmöstä). Ei sisällä epätäydellisen palamisen aiheuttamaa häkäkaasumyrkytystä (E 877,9)	Olycka med kontrollerad eld i privat bostad. Inkluderar brännskador från normal eld (värme) i kakelugn, kamin, köksspis (även elektrisk och gas-) i privat bostad som anges i E 890,9	Accident caused by controlled fire in private dwelling		1	0	0	0	0	
	NA						0	0	0	0	0	
E8959	4		Vartioidun tulen aiheuttama tapaturma yksityisasunnossa. Sisältää palovahingot, jotka aiheutuvat kohdassa E 890,9 mainitun yksityisasunnon tavallisessa kaakeliuunissa, kamiinassa, keittiöliedessä (myös sähkö- ja kaasuliedessä) olevasta tulesta (lämmöstä). Ei sisällä epätäydellisen palamisen aiheuttamaa häkäkaasumyrkytystä (E 877,9)	Olycka med kontrollerad eld i privat bostad. Inkluderar brännskador från normal eld (värme) i kakelugn, kamin, köksspis (även elektrisk och gas-) i privat bostad som anges i E 890,9	Accident caused by controlled fire in private dwelling		1	0	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
E896	0		Vartioidun tulen aiheuttama tapaturma muussa rakennuksessa. Sisältää samanlaiset tapaturmat kuin kohdassa E 895,9, paitsi että ne sattuvat rakennuksessa, joka ei ole yksityisasunto	Olycka med kontrollerad eld i annan byggnad. Inkluderar samma slags olyckshändelser som E 895,9 i byggnad som ej är privat bostad.	Accident caused by controlled fire in other building or structure		1	0	0	0	0	
	NA						0	0	0	0	0	
E8969	6		Vartioidun tulen aiheuttama tapaturma muussa rakennuksessa. Sisältää samanlaiset tapaturmat kuin kohdassa E 895,9, paitsi että ne sattuvat rakennuksessa, joka ei ole yksityisasunto	Olycka med kontrollerad eld i annan byggnad. Inkluderar samma slags olyckshändelser som E 895,9 i byggnad som ej är privat bostad.	Accident caused by controlled fire in other building or structure		1	0	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
E897	0		Ulkona olevan vartioidun tulen aiheuttama tapaturma. Sisältää tapaturmat, jotka aiheutuvat nuotiosta, tulisijasta tai roskien polttamisesta	Olycka med kontrollerad eld utom i byggnad. Inkluderar olycka med bål, fyrfat och vid förbränning av avskräde	Accident caused by controlled fire not in building or structure		1	0	0	0	0	
	NA						0	0	0	0	0	
E8979	9		Ulkona olevan vartioidun tulen aiheuttama tapaturma. Sisältää tapaturmat, jotka aiheutuvat nuotiosta, tulisijasta tai roskien polttamisesta	Olycka med kontrollerad eld utom i byggnad. Inkluderar olycka med bål, fyrfat och vid förbränning av avskräde	Accident caused by controlled fire not in building or structure		1	0	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
E898	0		Muun määritellyn tulen aiheuttama tapaturma. Sisältää öljulampun, hitsausliekin, palavien vuodevaatteiden, tupakan, tupakansytyttimen ja tulitikun aiheuttamat palovahingot. Ei sisällä kuumien, liekittömien esineiden (E 924,9) aiheuttamia palovahinkoja eikä mainitun kaltaisten esineiden aiheuttamista tulipaloista koituvia vahinkoja (E 890,0 - 894,9)	Olycka med annan specificerad eld. Inkluderar brännskada från blåslampa, svetslåga, brinnande sängkläder, tobak, cigarrettändare och tändsticka. Exkluderar brännskada av heta föremål som icke frambringar låga (E 924,9), av eldsvådor som frambragts av sådana förenål (E 890 - E 894,9)	Accident caused by other specified fires or flames		1	0	0	0	0	
	NA						0	0	0	0	0	
E8989	12		Muun määritellyn tulen aiheuttama tapaturma. Sisältää öljulampun, hitsausliekin, palavien vuodevaatteiden, tupakan, tupakansytyttimen ja tulitikun aiheuttamat palovahingot. Ei sisällä kuumien, liekittömien esineiden (E 924,9) aiheuttamia palovahinkoja eikä mainitun kaltaisten esineiden aiheuttamista tulipaloista koituvia vahinkoja (E 890,0 - 894,9)	Olycka med annan specificerad eld. Inkluderar brännskada från blåslampa, svetslåga, brinnande sängkläder, tobak, cigarrettändare och tändsticka. Exkluderar brännskada av heta föremål som icke frambringar låga (E 924,9), av eldsvådor som frambragts av sådana förenål (E 890 - E 894,9)	Accident caused by other specified fires or flames		1	0	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
E899	0		Tarkemmin määrittelemättömän tulen aiheuttama tapaturma	Olycka med ej angivet slag av eld (eld U N S)	Accident caused by unspecified fire		1	0	0	0	0	
	NA						0	0	0	0	0	
E8999	14		Tarkemmin määrittelemättömän tulen aiheuttama tapaturma	Olycka med ej angivet slag av eld (eld U N S)	Accident caused by unspecified fire		1	0	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	
E900-E909	0		LUONNON JA YMPÄRISTÖN AIHEUTTAMAT TAPATURMAT 	OLYCKSHÄNDELSER ORSAKADE AV NATUR OCH MILJÖ 	Accidents due to natural and environmental factors		1	0	0	0	0	
	NA						0	0	0	0	0	
	NA						0	0	0	0	0	Voimakas lämpö. Sisältää lämpöhalvauksen, auringonpistoksen, ajoneuvosta tai ajoneuvossa kehittyneen kuumuuden aiheuttaman vaurion. Ei sisällä auringon polttamaa ihoa (692,8)
	NA						0	0	0	0	0	Stark värme. Inkluderar värmeslag, solsting, skada av hetta utveeklad av (i) fordon. Exkluderar solbränna (692,8)
	NA						0	0	0	0	0	
E900	0		Voimakas lämpö	Stark värme	Excessive heat		1	0	0	0	0	
	NA						0	0	0	0	0	
E9000	24		Voimakas lämpö, Saunassa	Stark värme, I bastu			1	0	0	1	1	
E9009	30		Voimakas lämpö, Muualla tai tarkemmin määrittelemätön	Stark värme, Övrigt och UNS			1	0	0	1	1	
	NA						0	0	0	0	0	
E901	0		Voimakas kylmyys. Ei sisällä kylmänkyhmyjä (443,2)	Stark köld. Exkluderar kylknöl (443,2)	Excessive cold		1	0	0	0	0	
	NA						0	0	0	0	0	
E9019	30		Voimakas kylmyys. Ei sisällä kylmänkyhmyjä (443,2)	Stark köld. Exkluderar kylknöl (443,2)	Excessive cold		1	0	0	0	0	
	NA						0	0	0	0	0	
E902	0		Korkea tai matala ilmanpaine. Sisältä sukeltajantaudin	Högt eller lågt lufttryck. Inkluderar dykarsjuks	High and low air pressure		1	0	0	0	0	
	NA						0	0	0	0	0	
E9029	1		Korkea tai matala ilmanpaine. Sisältä sukeltajantaudin	Högt eller lågt lufttryck. Inkluderar dykarsjuks	High and low air pressure		1	0	0	0	0	
	NA						0	0	0	0	0	
E903	0		Matkan aiheuttama sairaus (pahoinvointi autossa, lentokoneessa, merisairaus jne.)	Ressjuka (bilsjuka, luftsjuka, sjösjuka etc.)	Effects of travel and motion		1	0	0	0	0	
	NA						0	0	0	0	0	
E9039	1		Matkan aiheuttama sairaus (pahoinvointi autossa, lentokoneessa, merisairaus jne.)	Ressjuka (bilsjuka, luftsjuka, sjösjuka etc.)	Effects of travel and motion		1	0	0	0	0	
	NA						0	0	0	0	0	
E904	0		Nälkä, jano ja kurjuus. Ei sisällä aliravitsemusta (269,9), liikenneonnettomuuden yhteydessä nälkää, janoa ja nääntymistä (E 807 - e 846) eikä toisen henkilön tahallaan aiheuttamaa vahinkoa (E 968,9)	Hunger, törst och vanvård. Exkluderar undernäring (269,9), hunger, törst och utmattning i samband med trafikolcyckor (E 807 - e 846) och skada genom avsiktligt vållande av annan person (E 968,9)	Hunger, thirst, exposure and neglect		1	0	0	0	0	
